Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
19/08/2025,17:54:00,"222,97","386,20","227,95","46956,35","0,92","19453,55","50826,56","60,02","0,05","10639482,86","10639,48"
19/08/2025,17:57:00,"222,95","386,17","228,58","47110,45","0,92","19438,54","50963,24","60,18","0,05","10641838,38","10641,84"
19/08/2025,18:00:00,"222,23","384,92","165,17","33102,46","0,90","15861,11","36706,24","60,06","0,05","10643493,50","10643,49"
19/08/2025,18:03:00,"223,07","386,37","172,78","35584,51","0,92","14803,89","38541,05","59,83","0,05","10645272,73","10645,27"
19/08/2025,18:06:00,"224,13","388,20","169,25","34482,06","0,91","15810,17","37933,80","59,87","0,05","10646996,83","10647,00"
19/08/2025,18:09:00,"224,21","388,35","176,22","34447,05","0,87","19350,79","39510,16","59,92","0,05","10648719,19","10648,72"
19/08/2025,18:12:00,"222,97","386,20","162,88","32281,31","0,89","16638,15","36316,82","60,01","0,05","10650333,25","10650,33"
19/08/2025,18:15:00,"221,45","383,56","184,79","37458,06","0,92","16476,89","40921,80","60,14","0,05","10652206,15","10652,21"
19/08/2025,18:18:00,"224,81","389,37","165,42","32857,02","0,88","17414,39","37186,62","59,92","0,05","10653849,01","10653,85"
19/08/2025,18:21:00,"222,05","384,61","156,62","30946,82","0,89","15866,23","34777,04","60,06","0,05","10655396,35","10655,40"
19/08/2025,18:24:00,"221,80","384,17","179,84","36533,89","0,92","16010,50","39888,11","60,10","0,05","10657223,04","10657,22"
19/08/2025,18:27:00,"221,58","383,79","152,92","29404,43","0,87","16838,43","33884,41","59,93","0,05","10658693,26","10658,69"
19/08/2025,18:30:00,"220,88","382,58","167,94","33681,59","0,91","15542,30","37094,64","59,94","0,05","10660377,34","10660,38"
19/08/2025,18:33:00,"221,37","383,43","145,11","29083,95","0,91","13640,81","32123,94","60,01","0,05","10661831,54","10661,83"
19/08/2025,18:36:00,"223,13","386,46","171,58","34417,51","0,90","16766,71","38284,30","60,05","0,05","10663552,41","10663,55"
19/08/2025,18:39:00,"220,53","381,97","176,82","35644,82","0,91","15810,77","38994,02","59,97","0,05","10665334,66","10665,33"
19/08/2025,18:42:00,"222,14","384,75","166,93","33389,58","0,90","16129,57","37081,36","59,94","0,05","10667004,14","10667,00"
19/08/2025,18:45:00,"223,65","387,37","178,17","36248,45","0,91","16547,54","39846,84","59,98","0,05","10668816,56","10668,82"
19/08/2025,18:48:00,"223,69","387,44","153,87","31189,99","0,91","14557,87","34420,15","60,07","0,05","10670376,06","10670,38"
19/08/2025,18:51:00,"222,10","384,69","161,64","32023,71","0,89","16229,47","35901,45","59,93","0,05","10671977,24","10671,98"
19/08/2025,18:54:00,"223,59","387,27","180,65","35992,77","0,89","18331,88","40392,29","60,16","0,05","10673776,88","10673,78"
19/08/2025,18:57:00,"223,80","387,63","188,88","36785,93","0,87","20825,20","42271,66","59,95","0,05","10675616,18","10675,62"
19/08/2025,19:00:00,"222,53","385,43","153,91","30690,26","0,90","15200,44","34248,29","60,00","0,05","10677150,69","10677,15"
19/08/2025,19:03:00,"223,34","386,84","171,51","33519,61","0,88","18540,92","38305,74","59,90","0,05","10678826,67","10678,83"
19/08/2025,19:06:00,"222,73","385,79","181,94","36759,85","0,91","17056,75","40524,31","60,09","0,05","10680664,66","10680,66"
19/08/2025,19:09:00,"222,30","385,04","183,08","37515,19","0,92","15779,79","40698,79","60,02","0,05","10682540,42","10682,54"
19/08/2025,19:12:00,"222,47","385,34","157,41","32003,06","0,91","14221,39","35020,62","60,07","0,05","10684140,58","10684,14"
19/08/2025,19:15:00,"222,94","386,14","171,83","33189,80","0,87","19128,09","38307,27","59,94","0,05","10685800,07","10685,80"
19/08/2025,19:18:00,"224,09","388,13","160,41","32399,25","0,90","15568,86","35945,80","59,90","0,05","10687420,03","10687,42"
19/08/2025,19:21:00,"222,82","385,93","173,36","34368,71","0,89","17629,96","38626,73","60,05","0,05","10689138,46","10689,14"
19/08/2025,19:24:00,"223,15","386,51","177,38","34752,75","0,88","18945,82","39581,54","60,01","0,05","10690876,10","10690,88"
19/08/2025,19:27:00,"222,62","385,59","169,32","34270,69","0,91","15697,12","37694,56","60,18","0,05","10692589,64","10692,59"
19/08/2025,19:30:00,"222,00","384,52","145,72","30178,82","0,93","11653,91","32350,81","59,98","0,05","10694098,58","10694,10"
19/08/2025,19:33:00,"224,36","388,60","167,11","33942,19","0,91","15927,68","37493,51","60,18","0,05","10695795,69","10695,80"
19/08/2025,19:36:00,"223,39","386,92","158,87","31663,50","0,89","16031,20","35490,52","60,00","0,05","10697378,86","10697,38"
19/08/2025,19:39:00,"223,17","386,54","146,73","29567,63","0,90","14069,66","32744,47","60,02","0,05","10698857,24","10698,86"
19/08/2025,19:42:00,"223,24","386,66","161,65","31985,67","0,89","16709,31","36087,17","59,99","0,05","10700456,53","10700,46"
19/08/2025,19:45:00,"223,04","386,31","154,81","31261,70","0,91","14659,36","34528,12","59,97","0,05","10702019,61","10702,02"
19/08/2025,19:48:00,"219,97","381,00","174,11","35248,19","0,92","14982,02","38300,07","60,12","0,05","10703782,02","10703,78"
19/08/2025,19:51:00,"222,09","384,67","158,00","31414,72","0,90","15632,77","35089,43","59,87","0,05","10705352,76","10705,35"
19/08/2025,19:54:00,"222,50","385,38","164,83","33034,70","0,90","15929,62","36674,84","59,94","0,05","10707004,49","10707,00"
19/08/2025,19:57:00,"223,51","387,13","166,27","32979,58","0,89","17132,32","37164,09","60,00","0,05","10708653,47","10708,65"
19/08/2025,20:00:00,"221,89","384,32","155,39","31424,98","0,91","14187,71","34479,27","60,16","0,05","10710224,72","10710,22"
19/08/2025,20:03:00,"221,73","384,05","179,19","35022,84","0,88","18761,76","39731,63","59,93","0,05","10711975,86","10711,98"
19/08/2025,20:06:00,"221,14","383,03","177,74","35379,75","0,90","17124,75","39306,28","60,06","0,05","10713744,85","10713,74"
19/08/2025,20:09:00,"221,64","383,90","164,92","32648,29","0,89","16439,22","36553,51","59,99","0,05","10715377,26","10715,38"
19/08/2025,20:12:00,"222,43","385,25","181,19","35536,77","0,88","19010,62","40302,18","60,09","0,05","10717154,10","10717,15"
19/08/2025,20:15:00,"222,04","384,59","146,19","30076,50","0,93","12207,76","32459,60","60,13","0,05","10718657,93","10718,66"
19/08/2025,20:18:00,"221,47","383,60","161,72","32394,12","0,90","15278,47","35816,35","60,03","0,05","10720277,63","10720,28"
19/08/2025,20:21:00,"223,07","386,37","155,57","31760,49","0,92","13985,42","34703,32","60,08","0,05","10721865,66","10721,87"
19/08/2025,20:24:00,"223,66","387,39","182,27","36744,60","0,90","17656,60","40766,66","60,01","0,05","10723702,89","10723,70"
19/08/2025,20:27:00,"223,53","387,17","179,84","36193,78","0,90","17495,95","40200,72","60,07","0,05","10725512,58","10725,51"
19/08/2025,20:30:00,"221,41","383,49","152,77","30686,75","0,91","14229,01","33825,16","60,04","0,05","10727046,91","10727,05"
19/08/2025,20:33:00,"220,95","382,70","167,20","33631,47","0,91","15285,40","36942,11","59,98","0,05","10728728,49","10728,73"
19/08/2025,20:36:00,"221,85","384,26","163,31","32470,53","0,90","16071,33","36230,14","60,03","0,05","10730352,02","10730,35"
19/08/2025,20:39:00,"221,96","384,45","161,40","31732,72","0,89","16625,91","35824,39","59,86","0,05","10731938,65","10731,94"
19/08/2025,20:42:00,"223,85","387,71","159,08","31554,16","0,89","16501,63","35608,55","59,97","0,05","10733516,36","10733,52"
19/08/2025,20:45:00,"223,38","386,91","187,48","37039,40","0,88","19546,68","41880,66","60,12","0,05","10735368,33","10735,37"
19/08/2025,20:48:00,"219,95","380,97","159,89","31707,62","0,90","15214,10","35168,77","59,94","0,05","10736953,71","10736,95"
19/08/2025,20:51:00,"222,82","385,93","169,94","33792,32","0,89","17085,78","37866,14","59,70","0,05","10738643,33","10738,64"
19/08/2025,20:54:00,"222,88","386,05","163,39","31907,29","0,88","17555,04","36417,77","60,00","0,05","10740238,69","10740,24"
19/08/2025,20:57:00,"221,57","383,76","166,25","34227,06","0,93","13612,64","36834,71","60,07","0,05","10741950,04","10741,95"
19/08/2025,21:00:00,"220,84","382,51","84,75","15968,16","0,85","9763,00","18716,26","59,97","0,05","10742748,45","10742,75"
19/08/2025,21:03:00,"223,57","387,24","77,70","15234,70","0,88","8347,09","17371,52","59,88","0,05","10743510,19","10743,51"
19/08/2025,21:06:00,"223,27","386,72","83,46","16038,61","0,86","9489,28","18635,54","60,16","0,05","10744312,12","10744,31"
19/08/2025,21:09:00,"224,26","388,43","95,74","18405,04","0,86","11056,94","21470,94","59,96","0,05","10745232,37","10745,23"
19/08/2025,21:12:00,"223,83","387,69","91,11","17686,47","0,87","10153,05","20393,52","59,99","0,05","10746116,69","10746,12"
19/08/2025,21:15:00,"222,09","384,68","91,26","17227,23","0,85","10677,14","20267,68","60,02","0,05","10746978,05","10746,98"
19/08/2025,21:18:00,"221,47","383,60","86,89","16604,40","0,86","9727,90","19244,17","59,92","0,05","10747808,27","10747,81"
19/08/2025,21:21:00,"222,10","384,68","77,80","14572,66","0,84","9286,08","17279,86","59,92","0,05","10748536,91","10748,54"
19/08/2025,21:24:00,"222,44","385,27","85,90","15869,21","0,83","10640,67","19106,43","59,98","0,05","10749330,37","10749,33"
19/08/2025,21:27:00,"223,25","386,68","88,75","16337,17","0,82","11208,98","19812,73","60,10","0,05","10750147,23","10750,15"
19/08/2025,21:30:00,"222,83","385,95","87,17","16337,77","0,84","10503,13","19422,63","59,82","0,05","10750964,11","10750,96"
19/08/2025,21:33:00,"222,78","385,86","89,00","16724,87","0,84","10648,04","19826,79","59,79","0,05","10751800,36","10751,80"
19/08/2025,21:36:00,"222,35","385,12","101,62","18503,77","0,82","12966,80","22594,85","59,98","0,05","10752725,55","10752,73"
19/08/2025,21:39:00,"223,02","386,28","90,05","17282,04","0,86","10228,29","20082,00","60,06","0,05","10753589,65","10753,59"
19/08/2025,21:42:00,"223,03","386,31","91,27","17835,13","0,88","9812,77","20356,38","59,97","0,05","10754481,40","10754,48"
19/08/2025,21:45:00,"223,51","387,14","82,39","15861,45","0,86","9354,67","18414,55","60,08","0,05","10755274,48","10755,27"
19/08/2025,21:48:00,"220,80","382,44","89,06","16317,68","0,83","10973,74","19664,43","60,16","0,05","10756090,36","10756,09"
19/08/2025,21:51:00,"222,13","384,73","76,34","14554,61","0,86","8700,34","16956,78","60,02","0,05","10756818,09","10756,82"
19/08/2025,21:54:00,"221,26","383,23","83,98","16001,22","0,86","9446,59","18581,64","59,92","0,05","10757618,15","10757,62"
19/08/2025,21:57:00,"223,46","387,04","91,36","17633,93","0,86","10286,02","20414,64","60,14","0,05","10758499,85","10758,50"
19/08/2025,22:00:00,"220,78","382,41","93,75","17076,29","0,82","11697,54","20698,61","60,16","0,05","10759353,66","10759,35"
19/08/2025,22:03:00,"222,32","385,06","76,39","14586,16","0,86","8698,97","16983,17","60,02","0,05","10760082,97","10760,08"
19/08/2025,22:06:00,"222,64","385,63","84,54","15976,95","0,85","9948,45","18821,12","60,05","0,05","10760881,82","10760,88"
19/08/2025,22:09:00,"225,23","390,11","86,31","15899,27","0,82","11184,19","19438,95","60,22","0,05","10761676,78","10761,68"
19/08/2025,22:12:00,"220,61","382,11","82,38","15853,20","0,87","8886,01","18173,74","59,81","0,05","10762469,44","10762,47"
19/08/2025,22:15:00,"222,12","384,72","94,50","18144,89","0,86","10552,08","20990,08","59,99","0,05","10763376,69","10763,38"
19/08/2025,22:18:00,"222,56","385,48","97,72","18076,16","0,83","12091,09","21747,23","59,75","0,05","10764280,49","10764,28"
19/08/2025,22:21:00,"223,10","386,41","96,27","18104,10","0,84","11555,86","21477,81","60,14","0,05","10765185,70","10765,19"
19/08/2025,22:24:00,"221,59","383,80","81,23","15165,39","0,84","9695,79","17999,93","59,91","0,05","10765943,97","10765,94"
19/08/2025,22:27:00,"222,40","385,20","98,15","17930,25","0,82","12449,40","21828,45","59,99","0,05","10766840,48","10766,84"
19/08/2025,22:30:00,"222,27","384,98","85,23","16439,12","0,87","9412,37","18943,01","59,96","0,05","10767662,44","10767,66"
19/08/2025,22:33:00,"222,83","385,95","87,82","16170,21","0,83","11019,87","19568,17","60,09","0,05","10768470,95","10768,47"
19/08/2025,22:36:00,"221,67","383,95","96,27","18500,73","0,87","10636,30","21340,29","60,13","0,05","10769395,99","10769,40"
19/08/2025,22:39:00,"221,97","384,46","93,75","17849,92","0,86","10694,86","20808,65","60,10","0,05","10770288,48","10770,29"
19/08/2025,22:42:00,"221,31","383,33","98,74","17820,20","0,82","12646,70","21851,74","59,92","0,05","10771179,49","10771,18"
19/08/2025,22:45:00,"220,64","382,16","89,90","17362,48","0,88","9592,09","19835,92","59,93","0,05","10772047,62","10772,05"
19/08/2025,22:48:00,"222,17","384,82","85,26","16408,22","0,87","9465,20","18942,54","60,05","0,05","10772868,03","10772,87"
19/08/2025,22:51:00,"221,69","383,98","91,37","17205,20","0,85","10688,03","20254,70","60,11","0,05","10773728,29","10773,73"
19/08/2025,22:54:00,"222,56","385,48","80,50","15558,50","0,87","8882,74","17915,64","59,98","0,05","10774506,21","10774,51"
19/08/2025,22:57:00,"222,66","385,67","80,32","15404,37","0,86","9084,97","17883,83","59,92","0,05","10775276,43","10775,28"
19/08/2025,23:00:00,"221,58","383,78","92,89","17479,67","0,85","10867,05","20582,32","60,11","0,05","10776150,41","10776,15"
19/08/2025,23:03:00,"221,35","383,39","84,53","15829,20","0,85","9976,40","18710,75","59,93","0,05","10776941,87","10776,94"
19/08/2025,23:06:00,"221,31","383,31","87,74","16063,44","0,83","10908,82","19417,42","59,96","0,05","10777745,05","10777,75"
19/08/2025,23:09:00,"221,07","382,91","79,16","15062,67","0,86","8909,43","17500,34","59,80","0,05","10778498,18","10778,50"
19/08/2025,23:12:00,"223,47","387,07","92,93","17435,55","0,84","11281,30","20766,95","59,94","0,05","10779369,96","10779,37"
19/08/2025,23:15:00,"221,96","384,44","93,84","17761,79","0,85","10878,64","20828,49","60,05","0,05","10780258,05","10780,26"
19/08/2025,23:18:00,"222,71","385,74","83,88","15408,29","0,82","10561,84","18680,68","59,98","0,05","10781028,46","10781,03"
19/08/2025,23:21:00,"221,87","384,30","93,05","17519,05","0,85","10921,37","20644,45","59,95","0,05","10781904,41","10781,90"
19/08/2025,23:24:00,"222,33","385,08","94,16","17445,76","0,83","11569,47","20933,40","59,98","0,05","10782776,70","10782,78"
19/08/2025,23:27:00,"221,14","383,03","82,61","15115,03","0,83","10261,86","18269,37","60,20","0,05","10783532,45","10783,53"
19/08/2025,23:30:00,"222,36","385,13","87,68","16813,11","0,86","9870,46","19496,33","60,06","0,05","10784373,11","10784,37"
19/08/2025,23:33:00,"222,40","385,20","82,76","15344,44","0,83","10164,95","18405,92","60,03","0,05","10785140,33","10785,14"
19/08/2025,23:36:00,"222,44","385,28","95,01","18094,70","0,86","10919,26","21134,06","60,02","0,05","10786045,06","10786,05"
19/08/2025,23:39:00,"221,36","383,40","87,40","16642,17","0,86","9867,41","19347,54","59,88","0,05","10786877,17","10786,88"
19/08/2025,23:42:00,"220,72","382,30","85,38","16312,84","0,87","9436,52","18845,60","60,00","0,05","10787692,81","10787,69"
19/08/2025,23:45:00,"222,31","385,05","93,35","17980,63","0,87","10362,88","20753,13","60,08","0,05","10788591,85","10788,59"
19/08/2025,23:48:00,"222,30","385,04","97,59","18162,93","0,84","11863,95","21694,36","60,09","0,05","10789499,99","10789,50"
19/08/2025,23:51:00,"222,11","384,71","89,42","16751,90","0,84","10668,72","19860,70","59,94","0,05","10790337,59","10790,34"
19/08/2025,23:54:00,"221,12","383,00","83,31","15842,74","0,86","9400,11","18421,57","59,91","0,05","10791129,72","10791,13"
19/08/2025,23:57:00,"222,88","386,04","91,13","17370,18","0,86","10528,43","20311,84","60,07","0,05","10791998,23","10792,00"
20/08/2025,00:00:00,"221,53","383,71","96,15","18074,91","0,85","11268,72","21299,92","59,97","0,05","10792901,98","10792,90"
20/08/2025,00:03:00,"222,11","384,71","98,91","18712,22","0,85","11512,32","21970,00","60,02","0,05","10793837,59","10793,84"
20/08/2025,00:06:00,"222,38","385,17","83,81","15900,76","0,85","9723,18","18637,98","60,01","0,05","10794632,63","10794,63"
20/08/2025,00:09:00,"222,18","384,83","82,82","15660,88","0,85","9661,57","18401,33","59,94","0,05","10795415,67","10795,42"
20/08/2025,00:12:00,"220,96","382,72","92,41","16902,65","0,83","11457,71","20420,06","60,01","0,05","10796260,80","10796,26"
20/08/2025,00:15:00,"221,18","383,10","89,78","16968,73","0,85","10315,06","19857,95","60,06","0,05","10797109,24","10797,11"
20/08/2025,00:18:00,"221,33","383,35","92,11","17288,50","0,85","10803,61","20386,52","59,90","0,05","10797973,67","10797,97"
20/08/2025,00:21:00,"221,01","382,80","88,35","16189,27","0,83","10916,10","19525,72","60,04","0,05","10798783,13","10798,78"
20/08/2025,00:24:00,"223,21","386,60","95,79","18693,56","0,87","10378,44","21381,33","59,93","0,05","10799717,81","10799,72"
20/08/2025,00:27:00,"222,48","385,35","88,53","16327,08","0,83","11014,56","19695,02","59,94","0,05","10800534,16","10800,53"
20/08/2025,00:30:00,"223,60","387,29","87,95","16831,69","0,86","10168,79","19664,94","60,12","0,05","10801375,75","10801,38"
20/08/2025,00:33:00,"221,99","384,50","87,20","16156,37","0,83","10663,72","19358,28","60,00","0,05","10802183,56","10802,18"
20/08/2025,00:36:00,"224,06","388,08","93,22","18080,05","0,87","10458,01","20886,79","60,00","0,05","10803087,57","10803,09"
20/08/2025,00:39:00,"221,98","384,47","76,89","15037,73","0,88","8073,69","17068,04","59,99","0,05","10803839,45","10803,84"
20/08/2025,00:42:00,"220,68","382,22","92,36","17138,14","0,84","11030,77","20381,21","59,80","0,05","10804696,36","10804,70"
20/08/2025,00:45:00,"221,25","383,21","91,08","17073,36","0,85","10704,37","20151,51","59,98","0,05","10805550,03","10805,55"
20/08/2025,00:48:00,"223,59","387,26","92,36","17160,55","0,83","11488,88","20651,37","60,18","0,05","10806408,06","10806,41"
20/08/2025,00:51:00,"223,68","387,43","86,29","16132,94","0,84","10598,26","19302,72","59,81","0,05","10807214,70","10807,21"
20/08/2025,00:54:00,"224,13","388,20","87,44","16693,86","0,85","10266,57","19598,15","60,09","0,05","10808049,40","10808,05"
20/08/2025,00:57:00,"222,43","385,26","81,52","15517,00","0,86","9383,25","18133,47","59,74","0,05","10808825,25","10808,83"
20/08/2025,01:00:00,"222,77","385,85","95,91","17956,97","0,84","11576,65","21365,20","59,91","0,05","10809723,09","10809,72"
20/08/2025,01:03:00,"222,17","384,81","92,92","18038,75","0,87","10041,23","20645,17","59,99","0,05","10810625,03","10810,63"
20/08/2025,01:06:00,"222,28","385,00","95,45","18539,66","0,87","10315,91","21216,43","60,07","0,05","10811552,01","10811,55"
20/08/2025,01:09:00,"222,42","385,25","79,94","15441,35","0,87","8814,41","17780,02","59,96","0,05","10812324,08","10812,32"
20/08/2025,01:12:00,"223,86","387,73","82,46","15791,42","0,86","9557,55","18458,49","60,02","0,05","10813113,65","10813,11"
20/08/2025,01:15:00,"222,26","384,96","89,02","17330,43","0,88","9547,76","19786,45","60,08","0,05","10813980,17","10813,98"
20/08/2025,01:18:00,"220,77","382,38","94,07","17217,20","0,83","11612,07","20767,10","60,12","0,05","10814841,04","10814,84"
20/08/2025,01:21:00,"222,61","385,57","81,80","15125,44","0,83","10139,68","18209,67","59,98","0,05","10815597,31","10815,60"
20/08/2025,01:24:00,"223,31","386,78","99,80","18652,91","0,84","12197,25","22286,86","60,11","0,05","10816529,95","10816,53"
20/08/2025,01:27:00,"224,28","388,46","82,57","16042,38","0,87","9249,56","18517,89","59,90","0,05","10817332,07","10817,33"
20/08/2025,01:30:00,"223,77","387,57","89,38","17239,98","0,86","10137,37","19999,58","60,05","0,05","10818194,07","10818,19"
20/08/2025,01:33:00,"222,24","384,94","90,18","17174,94","0,86","10331,21","20042,76","60,00","0,05","10819052,82","10819,05"
20/08/2025,01:36:00,"222,30","385,04","80,73","15516,20","0,86","9016,42","17945,70","60,12","0,05","10819828,63","10819,83"
20/08/2025,01:39:00,"220,89","382,59","93,04","17248,18","0,84","11173,19","20550,91","59,74","0,05","10820691,04","10820,69"
20/08/2025,01:42:00,"223,66","387,38","91,98","17488,20","0,85","10833,50","20571,87","60,05","0,05","10821565,45","10821,57"
20/08/2025,01:45:00,"222,90","386,07","95,20","17733,04","0,84","11656,28","21220,97","59,89","0,05","10822452,10","10822,45"
20/08/2025,01:48:00,"220,51","381,94","93,10","18022,80","0,88","9833,26","20530,82","59,88","0,05","10823353,24","10823,35"
20/08/2025,01:51:00,"220,99","382,76","87,79","16166,38","0,83","10725,34","19400,64","60,08","0,05","10824161,56","10824,16"
20/08/2025,01:54:00,"218,48","378,41","90,43","16887,42","0,85","10253,79","19756,65","59,85","0,05","10825005,93","10825,01"
20/08/2025,01:57:00,"223,15","386,51","96,32","17853,32","0,83","11970,63","21495,04","60,19","0,05","10825898,59","10825,90"
20/08/2025,02:00:00,"222,67","385,67","80,82","15419,05","0,86","9279,77","17996,15","60,01","0,05","10826669,55","10826,67"
20/08/2025,02:03:00,"221,33","383,36","77,76","14698,71","0,85","8952,16","17210,27","59,99","0,05","10827404,48","10827,40"
20/08/2025,02:06:00,"222,33","385,08","82,69","15554,17","0,85","9798,74","18383,35","59,84","0,05","10828182,19","10828,18"
20/08/2025,02:09:00,"222,27","384,97","96,42","18476,49","0,86","10857,66","21430,57","60,11","0,05","10829106,02","10829,11"
20/08/2025,02:12:00,"221,78","384,14","81,15","15172,21","0,84","9679,88","17997,11","60,14","0,05","10829864,63","10829,86"
20/08/2025,02:15:00,"221,85","384,26","81,94","15795,80","0,87","8996,80","18178,28","59,82","0,05","10830654,42","10830,65"
20/08/2025,02:18:00,"221,74","384,07","80,54","15673,51","0,88","8559,26","17858,33","59,93","0,05","10831438,09","10831,44"
20/08/2025,02:21:00,"223,21","386,60","90,36","17233,89","0,85","10476,67","20168,48","59,89","0,05","10832299,79","10832,30"
20/08/2025,02:24:00,"221,42","383,52","81,58","15141,13","0,84","9850,86","18063,59","60,00","0,05","10833056,84","10833,06"
20/08/2025,02:27:00,"222,38","385,17","91,81","16997,07","0,83","11311,18","20416,74","60,02","0,05","10833906,70","10833,91"
20/08/2025,02:30:00,"222,63","385,61","89,23","16974,05","0,85","10318,85","19864,47","59,93","0,05","10834755,40","10834,76"
20/08/2025,02:33:00,"222,81","385,91","85,23","15953,07","0,84","10302,13","18990,37","60,19","0,05","10835553,05","10835,55"
20/08/2025,02:36:00,"222,26","384,97","87,16","16553,31","0,85","10062,92","19372,00","60,09","0,05","10836380,72","10836,38"
20/08/2025,02:39:00,"221,72","384,03","95,01","17696,50","0,84","11428,88","21066,21","59,97","0,05","10837265,54","10837,27"
20/08/2025,02:42:00,"223,24","386,67","80,17","15193,43","0,85","9457,75","17896,62","59,92","0,05","10838025,21","10838,03"
20/08/2025,02:45:00,"222,53","385,43","80,05","15193,42","0,85","9300,20","17813,86","60,00","0,05","10838784,89","10838,78"
20/08/2025,02:48:00,"221,84","384,24","86,58","16824,63","0,88","9263,94","19206,48","60,01","0,05","10839626,12","10839,63"
20/08/2025,02:51:00,"222,90","386,08","89,29","16643,70","0,84","10912,53","19902,16","59,96","0,05","10840458,30","10840,46"
20/08/2025,02:54:00,"224,44","388,74","91,42","17811,39","0,87","10187,62","20519,10","60,16","0,05","10841348,87","10841,35"
20/08/2025,02:57:00,"222,31","385,05","97,24","18100,50","0,84","11818,79","21617,40","59,96","0,05","10842253,90","10842,25"
20/08/2025,03:00:00,"221,37","383,42","78,18","14558,31","0,84","9356,75","17305,87","59,89","0,05","10842981,81","10842,98"
20/08/2025,03:03:00,"220,19","381,38","84,39","15309,93","0,82","10531,04","18582,16","59,97","0,05","10843747,31","10843,75"
20/08/2025,03:06:00,"223,64","387,36","91,96","17497,13","0,85","10807,24","20565,65","59,99","0,05","10844622,16","10844,62"
20/08/2025,03:09:00,"220,61","382,11","92,94","17726,38","0,86","10305,84","20504,51","60,07","0,05","10845508,48","10845,51"
20/08/2025,03:12:00,"223,18","386,56","91,57","17031,77","0,83","11296,72","20437,64","60,02","0,05","10846360,07","10846,36"
20/08/2025,03:15:00,"221,49","383,62","89,03","16769,02","0,85","10374,48","19718,76","60,16","0,05","10847198,52","10847,20"
20/08/2025,03:18:00,"224,55","388,93","85,08","15890,42","0,83","10605,77","19104,65","60,00","0,05","10847993,04","10847,99"
20/08/2025,03:21:00,"220,66","382,19","75,67","14580,39","0,87","8138,49","16697,99","59,99","0,05","10848722,06","10848,72"
20/08/2025,03:24:00,"222,41","385,23","86,21","15769,25","0,82","10905,69","19172,99","59,91","0,05","10849510,53","10849,51"
20/08/2025,03:27:00,"221,25","383,22","97,16","17875,29","0,83","11941,74","21497,23","60,12","0,05","10850404,29","10850,40"
20/08/2025,03:30:00,"223,67","387,41","85,86","16234,03","0,85","10260,05","19204,49","60,05","0,05","10851215,99","10851,22"
20/08/2025,03:33:00,"223,73","387,51","94,88","17656,47","0,83","11784,78","21228,10","59,90","0,05","10852098,81","10852,10"
20/08/2025,03:36:00,"220,59","382,07","97,10","17887,71","0,84","11783,25","21419,97","60,03","0,05","10852993,20","10852,99"
20/08/2025,03:39:00,"222,63","385,60","79,37","15020,36","0,85","9308,33","17670,77","59,92","0,05","10853744,22","10853,74"
20/08/2025,03:42:00,"222,62","385,58","96,01","17795,32","0,83","11839,81","21374,16","60,07","0,05","10854633,98","10854,63"
20/08/2025,03:45:00,"223,37","386,88","83,76","15429,14","0,82","10583,16","18709,93","59,88","0,05","10855405,44","10855,41"
20/08/2025,03:48:00,"223,09","386,40","89,92","17482,42","0,87","9836,12","20059,52","60,01","0,05","10856279,56","10856,28"
20/08/2025,03:51:00,"222,76","385,83","89,46","16995,46","0,85","10406,02","19928,15","60,07","0,05","10857129,34","10857,13"
20/08/2025,03:54:00,"220,73","382,31","85,98","16124,60","0,85","10006,93","18977,39","60,08","0,05","10857935,57","10857,94"
20/08/2025,03:57:00,"222,09","384,67","87,11","16065,71","0,83","10778,48","19346,39","60,08","0,05","10858738,85","10858,74"
20/08/2025,04:00:00,"222,46","385,32","90,45","17301,47","0,86","10272,32","20121,17","60,11","0,05","10859603,92","10859,60"
20/08/2025,04:03:00,"223,12","386,46","84,97","16047,16","0,85","10096,27","18959,06","59,90","0,05","10860406,28","10860,41"
20/08/2025,04:06:00,"223,17","386,55","91,92","18006,48","0,88","9829,89","20514,87","59,96","0,05","10861306,61","10861,31"
20/08/2025,04:09:00,"223,01","386,27","90,04","16613,89","0,83","11278,06","20080,23","59,94","0,05","10862137,30","10862,14"
20/08/2025,04:12:00,"221,09","382,93","88,77","16311,89","0,83","10913,62","19626,13","59,99","0,05","10862952,90","10862,95"
20/08/2025,04:15:00,"223,31","386,79","88,57","16768,23","0,85","10490,84","19779,57","60,10","0,05","10863791,31","10863,79"
20/08/2025,04:18:00,"223,43","386,99","81,98","15620,28","0,85","9566,82","18317,13","60,08","0,05","10864572,32","10864,57"
20/08/2025,04:21:00,"222,25","384,95","84,64","15943,63","0,85","9982,69","18811,00","59,92","0,05","10865369,50","10865,37"
20/08/2025,04:24:00,"224,94","389,61","90,76","17005,54","0,83","11296,85","20415,86","59,97","0,05","10866219,78","10866,22"
20/08/2025,04:27:00,"221,50","383,65","86,00","16659,90","0,87","9237,23","19049,38","59,95","0,05","10867052,77","10867,05"
20/08/2025,04:30:00,"221,33","383,36","86,60","16457,49","0,86","9825,07","19167,19","59,98","0,05","10867875,65","10867,88"
