Data,Horário,Tensao_Fase_B,Tensao_De_Linha_BC,Corrente_Fase_B,Potencia_Ativa_Fase_B,fator_De_Potencia_Fase_B,Potencia_Reativa_Fase_B,Potencia_Aparente_Fase_B,Frequencia_Fase_B,Intervalos em Hora,C (Wh),C (kWh)
06/06/2025,08:27:00,"222,44","385,27","515,90","101534,26","0,88","53474,55","114755,10","59,93","0,05","23234403,35","23234,40"
06/06/2025,08:30:00,"220,50","381,91","546,49","110559,05","0,92","47929,17","120501,07","59,92","0,05","23239931,30","23239,93"
06/06/2025,08:33:00,"221,46","383,58","501,68","99086,83","0,89","50254,15","111102,11","60,12","0,05","23244885,64","23244,89"
06/06/2025,08:36:00,"223,37","386,89","478,28","95796,09","0,90","47288,52","106832,09","60,03","0,05","23249675,44","23249,68"
06/06/2025,08:39:00,"223,26","386,69","532,77","107020,31","0,90","51905,06","118943,19","59,82","0,05","23255026,46","23255,03"
06/06/2025,08:42:00,"222,29","385,02","486,83","97990,58","0,91","45921,14","108216,93","60,01","0,05","23259925,99","23259,93"
06/06/2025,08:45:00,"221,85","384,25","442,57","90979,16","0,93","36912,96","98182,35","59,88","0,05","23264474,95","23264,47"
06/06/2025,08:48:00,"223,97","387,92","509,24","105882,73","0,93","42392,82","114053,95","59,96","0,05","23269769,08","23269,77"
06/06/2025,08:51:00,"222,01","384,54","553,33","110872,11","0,90","52902,87","122846,80","59,96","0,05","23275312,69","23275,31"
06/06/2025,08:54:00,"221,80","384,17","444,82","87926,87","0,89","44754,67","98661,62","60,00","0,05","23279709,03","23279,71"
06/06/2025,08:57:00,"224,59","389,00","486,88","98616,81","0,90","47240,12","109347,63","59,97","0,05","23284639,87","23284,64"
06/06/2025,09:00:00,"223,23","386,65","542,56","107778,71","0,89","55251,94","121115,76","59,88","0,05","23290028,81","23290,03"
06/06/2025,09:03:00,"221,53","383,69","462,50","91352,46","0,89","46387,20","102455,09","59,99","0,05","23294596,43","23294,60"
06/06/2025,09:06:00,"221,50","383,66","442,07","89084,06","0,91","40649,64","97920,18","60,00","0,05","23299050,63","23299,05"
06/06/2025,09:09:00,"221,88","384,31","534,66","104307,83","0,88","56509,73","118631,66","60,01","0,05","23304266,03","23304,27"
06/06/2025,09:12:00,"221,97","384,47","490,01","95126,27","0,87","52738,46","108767,42","59,97","0,05","23309022,34","23309,02"
06/06/2025,09:15:00,"222,65","385,63","517,38","100688,14","0,87","55956,74","115192,26","59,91","0,05","23314056,75","23314,06"
06/06/2025,09:18:00,"223,61","387,30","529,67","104121,16","0,88","56452,01","118440,05","59,93","0,05","23319262,80","23319,26"
06/06/2025,09:21:00,"223,29","386,74","513,55","101797,61","0,89","52781,17","114667,37","59,88","0,05","23324352,68","23324,35"
06/06/2025,09:24:00,"221,30","383,31","452,19","89024,48","0,89","45705,74","100071,84","59,98","0,05","23328803,91","23328,80"
06/06/2025,09:27:00,"222,19","384,85","495,06","99434,83","0,90","47039,26","109999,90","60,10","0,05","23333775,65","23333,78"
06/06/2025,09:30:00,"222,94","386,14","564,48","112060,40","0,89","57268,73","125846,09","60,01","0,05","23339378,67","23339,38"
06/06/2025,09:33:00,"222,43","385,27","516,77","104001,26","0,90","48958,36","114948,61","60,01","0,05","23344578,73","23344,58"
06/06/2025,09:36:00,"222,28","385,00","481,56","96388,91","0,90","46549,49","107040,54","60,00","0,05","23349398,18","23349,40"
06/06/2025,09:39:00,"221,67","383,94","458,22","91207,07","0,90","44696,64","101570,27","59,77","0,05","23353958,53","23353,96"
06/06/2025,09:42:00,"223,73","387,51","494,78","98033,96","0,89","51413,36","110697,75","60,04","0,05","23358860,23","23358,86"
06/06/2025,09:45:00,"223,20","386,59","471,93","92710,63","0,88","49997,89","105333,04","60,07","0,05","23363495,76","23363,50"
06/06/2025,09:48:00,"221,79","384,16","543,54","111178,06","0,92","46611,64","120553,75","59,92","0,05","23369054,66","23369,05"
06/06/2025,09:51:00,"225,02","389,75","528,53","107987,15","0,91","49834,46","118931,48","60,19","0,05","23374454,02","23374,45"
06/06/2025,09:54:00,"221,11","382,97","472,39","91760,06","0,88","49893,32","104447,37","60,06","0,05","23379042,02","23379,04"
06/06/2025,09:57:00,"222,50","385,38","471,05","96252,57","0,92","41473,18","104807,36","60,06","0,05","23383854,65","23383,85"
06/06/2025,10:00:00,"223,74","387,52","529,38","107461,11","0,91","49804,58","118441,49","60,18","0,05","23389227,71","23389,23"
06/06/2025,10:03:00,"223,43","387,00","540,45","108372,56","0,90","53260,66","120753,09","59,92","0,05","23394646,34","23394,65"
06/06/2025,10:06:00,"222,79","385,88","464,78","94374,66","0,91","42608,15","103547,24","60,00","0,05","23399365,07","23399,37"
06/06/2025,10:09:00,"221,26","383,24","544,18","106665,66","0,89","55858,77","120406,67","59,93","0,05","23404698,35","23404,70"
06/06/2025,10:12:00,"223,32","386,80","509,78","100403,21","0,88","53657,69","113841,79","60,16","0,05","23409718,51","23409,72"
06/06/2025,10:15:00,"222,97","386,19","435,89","87092,07","0,90","43135,75","97189,10","59,90","0,05","23414073,12","23414,07"
06/06/2025,10:18:00,"222,81","385,91","507,16","101076,21","0,89","50517,49","112997,42","59,89","0,05","23419126,93","23419,13"
06/06/2025,10:21:00,"222,24","384,93","434,63","87625,44","0,91","40640,61","96591,29","59,93","0,05","23423508,20","23423,51"
06/06/2025,10:24:00,"222,60","385,56","497,58","100873,24","0,91","45753,77","110764,70","59,99","0,05","23428551,86","23428,55"
06/06/2025,10:27:00,"223,43","386,99","455,48","95005,67","0,93","36474,58","101766,75","60,07","0,05","23433302,14","23433,30"
06/06/2025,10:30:00,"221,11","382,97","453,71","90684,32","0,90","42895,03","100317,64","60,09","0,05","23437836,36","23437,84"
06/06/2025,10:33:00,"222,70","385,72","495,32","98456,70","0,89","49738,09","110306,84","59,97","0,05","23442759,20","23442,76"
06/06/2025,10:36:00,"220,94","382,68","534,40","103817,99","0,88","56237,56","118071,33","60,08","0,05","23447950,10","23447,95"
06/06/2025,10:39:00,"222,14","384,75","517,56","104452,45","0,91","48036,66","114968,84","60,05","0,05","23453172,72","23453,17"
06/06/2025,10:42:00,"221,73","384,04","535,33","104517,03","0,88","56258,07","118696,17","59,88","0,05","23458398,57","23458,40"
06/06/2025,10:45:00,"222,75","385,81","463,84","93829,24","0,91","43252,09","103318,29","60,04","0,05","23463090,03","23463,09"
06/06/2025,10:48:00,"224,15","388,24","437,85","90996,94","0,93","36771,37","98145,70","59,85","0,05","23467639,88","23467,64"
06/06/2025,10:51:00,"222,94","386,15","482,66","98196,60","0,91","44001,65","107604,45","60,03","0,05","23472549,71","23472,55"
06/06/2025,10:54:00,"221,40","383,47","548,79","111793,85","0,92","47585,62","121500,02","59,91","0,05","23478139,40","23478,14"
06/06/2025,10:57:00,"223,24","386,66","451,03","89228,67","0,89","46653,30","100689,06","60,17","0,05","23482600,83","23482,60"
06/06/2025,11:00:00,"222,60","385,56","517,28","103355,67","0,90","50757,35","115146,44","59,86","0,05","23487768,62","23487,77"
06/06/2025,11:03:00,"224,49","388,83","446,45","92678,84","0,92","38148,00","100222,93","60,04","0,05","23492402,56","23492,40"
06/06/2025,11:06:00,"222,85","385,99","505,42","99241,14","0,88","53268,31","112633,55","60,01","0,05","23497364,62","23497,36"
06/06/2025,11:09:00,"224,14","388,22","527,27","104600,93","0,89","55001,75","118180,15","59,87","0,05","23502594,66","23502,59"
06/06/2025,11:12:00,"222,89","386,06","506,16","101380,59","0,90","49496,71","112818,21","59,99","0,05","23507663,69","23507,66"
06/06/2025,11:15:00,"222,64","385,63","442,74","87591,27","0,89","45213,00","98572,03","60,00","0,05","23512043,26","23512,04"
06/06/2025,11:18:00,"222,86","386,01","460,72","91886,89","0,89","45821,33","102678,11","59,97","0,05","23516637,60","23516,64"
06/06/2025,11:21:00,"223,99","387,96","488,77","96366,35","0,88","51952,99","109478,70","60,01","0,05","23521455,92","23521,46"
06/06/2025,11:24:00,"222,96","386,17","515,40","102692,01","0,89","51567,08","114912,20","60,00","0,05","23526590,52","23526,59"
06/06/2025,11:27:00,"221,36","383,41","511,76","104369,05","0,92","44050,10","113284,20","59,89","0,05","23531808,97","23531,81"
06/06/2025,11:30:00,"222,80","385,89","483,85","95778,95","0,89","49470,11","107800,27","59,95","0,05","23536597,92","23536,60"
06/06/2025,11:33:00,"223,41","386,96","510,36","105808,48","0,93","42487,19","114020,15","60,06","0,05","23541888,34","23541,89"
06/06/2025,11:36:00,"223,25","386,68","449,37","91987,95","0,92","40033,22","100321,69","60,10","0,05","23546487,74","23546,49"
06/06/2025,11:39:00,"222,57","385,50","484,56","97957,10","0,91","45112,96","107846,06","59,92","0,05","23551385,60","23551,39"
06/06/2025,11:42:00,"221,97","384,46","473,34","95076,97","0,90","44713,99","105066,50","60,00","0,05","23556139,44","23556,14"
06/06/2025,11:45:00,"224,10","388,16","530,14","105500,35","0,89","54630,26","118805,68","60,02","0,05","23561414,46","23561,41"
06/06/2025,11:48:00,"224,37","388,63","491,18","99514,76","0,90","47357,47","110208,51","60,16","0,05","23566390,20","23566,39"
06/06/2025,11:51:00,"222,82","385,93","467,65","93177,01","0,89","46649,21","104202,22","60,02","0,05","23571049,05","23571,05"
06/06/2025,11:54:00,"222,01","384,53","502,84","103235,55","0,92","42480,07","111633,93","59,92","0,05","23576210,83","23576,21"
06/06/2025,11:57:00,"220,64","382,16","549,32","105781,60","0,87","59161,49","121201,61","59,76","0,05","23581499,91","23581,50"
06/06/2025,12:00:00,"222,60","385,55","479,40","92795,40","0,87","52692,61","106712,22","60,17","0,05","23586139,68","23586,14"
06/06/2025,12:03:00,"222,59","385,54","474,58","97442,57","0,92","40791,11","105636,02","60,07","0,05","23591011,81","23591,01"
06/06/2025,12:06:00,"223,86","387,73","518,61","104337,42","0,90","50909,14","116094,96","60,09","0,05","23596228,68","23596,23"
06/06/2025,12:09:00,"221,29","383,28","486,74","99243,03","0,92","41860,17","107710,04","59,98","0,05","23601190,83","23601,19"
06/06/2025,12:12:00,"220,00","381,05","557,02","110874,56","0,90","52192,70","122544,87","59,86","0,05","23606734,56","23606,73"
06/06/2025,12:15:00,"223,17","386,54","506,64","98022,34","0,87","56353,81","113066,93","60,01","0,05","23611635,67","23611,64"
06/06/2025,12:18:00,"222,38","385,18","518,87","104853,29","0,91","48163,79","115386,15","59,88","0,05","23616878,34","23616,88"
06/06/2025,12:21:00,"222,35","385,13","439,97","88546,19","0,91","41595,47","97829,50","60,02","0,05","23621305,65","23621,31"
06/06/2025,12:24:00,"223,90","387,81","544,08","112357,07","0,92","47073,85","121819,78","60,00","0,05","23626923,50","23626,92"
06/06/2025,12:27:00,"224,45","388,76","437,51","87184,05","0,89","45187,32","98198,54","60,05","0,05","23631282,70","23631,28"
06/06/2025,12:30:00,"222,19","384,85","557,85","108796,03","0,88","59390,14","123950,65","60,09","0,05","23636722,51","23636,72"
06/06/2025,12:33:00,"222,28","384,99","448,92","90096,21","0,90","42888,78","99783,64","60,12","0,05","23641227,32","23641,23"
06/06/2025,12:36:00,"222,98","386,22","448,19","90642,30","0,91","42094,87","99940,01","60,11","0,05","23645759,43","23645,76"
06/06/2025,12:39:00,"223,95","387,89","474,66","96374,01","0,91","44850,25","106299,08","59,92","0,05","23650578,13","23650,58"
06/06/2025,12:42:00,"222,92","386,10","468,45","94965,66","0,91","43428,25","104424,56","59,94","0,05","23655326,41","23655,33"
06/06/2025,12:45:00,"222,06","384,62","472,05","94442,67","0,90","45483,05","104824,26","59,86","0,05","23660048,55","23660,05"
06/06/2025,12:48:00,"221,21","383,15","559,63","110766,19","0,89","55282,99","123795,64","60,00","0,05","23665586,86","23665,59"
06/06/2025,12:51:00,"222,75","385,81","450,66","92512,31","0,92","38965,97","100383,63","59,86","0,05","23670212,47","23670,21"
06/06/2025,12:54:00,"222,90","386,07","576,67","112430,73","0,87","62297,15","128536,39","60,19","0,05","23675834,01","23675,83"
06/06/2025,12:57:00,"221,13","383,01","522,32","101223,47","0,88","55626,89","115501,27","59,83","0,05","23680895,18","23680,90"
06/06/2025,13:00:00,"222,36","385,15","699,57","142412,75","0,92","62589,45","155559,73","60,04","0,05","23688015,82","23688,02"
06/06/2025,13:03:00,"223,14","386,49","674,04","136946,44","0,91","62185,38","150403,95","60,06","0,05","23694863,14","23694,86"
06/06/2025,13:06:00,"223,04","386,31","740,84","147532,47","0,89","74409,94","165235,19","60,04","0,05","23702239,77","23702,24"
06/06/2025,13:09:00,"224,07","388,11","716,43","150487,83","0,94","55891,80","160531,87","59,83","0,05","23709764,16","23709,76"
06/06/2025,13:12:00,"221,97","384,46","759,26","153049,97","0,91","70561,32","168532,47","60,07","0,05","23717416,66","23717,42"
06/06/2025,13:15:00,"222,02","384,55","736,43","151992,31","0,93","60256,18","163500,67","60,02","0,05","23725016,27","23725,02"
06/06/2025,13:18:00,"223,54","387,18","727,62","146175,54","0,90","71328,12","162649,90","60,09","0,05","23732325,05","23732,33"
06/06/2025,13:21:00,"222,48","385,35","716,98","142741,51","0,89","71207,06","159516,72","59,98","0,05","23739462,12","23739,46"
06/06/2025,13:24:00,"220,67","382,22","745,97","153299,20","0,93","59978,42","164614,87","59,96","0,05","23747127,08","23747,13"
06/06/2025,13:27:00,"222,14","384,77","762,74","150490,80","0,89","77859,77","169439,15","60,00","0,05","23754651,62","23754,65"
06/06/2025,13:30:00,"221,85","384,26","710,83","143705,32","0,91","64940,09","157697,29","59,94","0,05","23761836,89","23761,84"
06/06/2025,13:33:00,"221,96","384,44","688,90","141995,89","0,93","56722,37","152906,05","59,78","0,05","23768936,68","23768,94"
06/06/2025,13:36:00,"223,32","386,81","655,77","137156,57","0,94","51330,93","146447,22","60,06","0,05","23775794,51","23775,79"
06/06/2025,13:39:00,"222,08","384,66","779,89","159626,05","0,92","67214,34","173200,01","60,08","0,05","23783775,81","23783,78"
06/06/2025,13:42:00,"222,65","385,64","729,75","152761,86","0,94","55336,63","162475,63","60,00","0,05","23791413,91","23791,41"
06/06/2025,13:45:00,"221,23","383,18","649,00","130554,21","0,91","59749,72","143577,26","60,09","0,05","23797941,62","23797,94"
06/06/2025,13:48:00,"222,61","385,58","670,15","138893,51","0,93","54447,08","149184,08","60,17","0,05","23804886,29","23804,89"
06/06/2025,13:51:00,"221,24","383,20","792,28","158548,62","0,90","74742,08","175282,75","59,98","0,05","23812813,72","23812,81"
06/06/2025,13:54:00,"224,15","388,25","757,72","152781,96","0,90","74199,62","169846,73","59,90","0,05","23820452,82","23820,45"
06/06/2025,13:57:00,"221,66","383,92","666,53","138132,34","0,93","52416,11","147742,99","60,09","0,05","23827359,44","23827,36"
06/06/2025,14:00:00,"221,55","383,74","754,37","152261,96","0,91","68914,66","167131,49","60,17","0,05","23834972,54","23834,97"
06/06/2025,14:03:00,"221,40","383,47","683,99","136695,88","0,90","65165,58","151434,20","59,97","0,05","23841807,33","23841,81"
06/06/2025,14:06:00,"224,64","389,08","719,78","148437,25","0,92","64109,44","161689,94","60,18","0,05","23849229,19","23849,23"
06/06/2025,14:09:00,"222,99","386,24","679,14","141384,38","0,93","54273,30","151443,50","60,00","0,05","23856298,41","23856,30"
06/06/2025,14:12:00,"224,34","388,57","732,40","149793,21","0,91","67513,47","164304,82","60,11","0,05","23863788,07","23863,79"
06/06/2025,14:15:00,"223,30","386,76","731,63","145638,27","0,89","74025,80","163371,74","60,02","0,05","23871069,99","23871,07"
06/06/2025,14:18:00,"222,96","386,18","792,12","160913,10","0,91","72796,05","176613,40","60,15","0,05","23879115,64","23879,12"
06/06/2025,14:21:00,"223,78","387,60","796,09","163502,03","0,92","70736,68","178147,67","60,04","0,05","23887290,74","23887,29"
06/06/2025,14:24:00,"223,35","386,85","675,50","138443,44","0,92","59968,69","150873,55","59,91","0,05","23894212,92","23894,21"
06/06/2025,14:27:00,"221,90","384,35","710,52","146211,36","0,93","59004,43","157668,28","60,07","0,05","23901523,48","23901,52"
06/06/2025,14:30:00,"221,52","383,68","721,04","150339,25","0,94","53933,54","159720,75","59,85","0,05","23909040,45","23909,04"
06/06/2025,14:33:00,"224,01","387,99","687,80","142849,16","0,93","57727,15","154072,40","59,81","0,05","23916182,91","23916,18"
06/06/2025,14:36:00,"222,38","385,17","715,47","149909,65","0,94","53308,57","159105,96","60,14","0,05","23923678,39","23923,68"
06/06/2025,14:39:00,"224,01","388,00","782,69","164453,40","0,94","60797,32","175331,78","59,83","0,05","23931901,06","23931,90"
06/06/2025,14:42:00,"221,71","384,02","667,33","137117,31","0,93","55585,35","147955,70","59,94","0,05","23938756,92","23938,76"
06/06/2025,14:45:00,"224,15","388,24","771,72","162690,23","0,94","58776,18","172981,94","59,99","0,05","23946891,43","23946,89"
06/06/2025,14:48:00,"221,97","384,46","731,68","154519,91","0,95","50004,17","162409,42","60,02","0,05","23954617,43","23954,62"
06/06/2025,14:51:00,"223,47","387,06","709,75","147670,75","0,93","57868,44","158604,56","60,10","0,05","23962000,97","23962,00"
06/06/2025,14:54:00,"221,88","384,31","696,96","142158,14","0,92","60868,22","154641,12","60,22","0,05","23969108,88","23969,11"
06/06/2025,14:57:00,"221,53","383,70","770,18","159964,93","0,94","59343,50","170617,79","60,04","0,05","23977107,12","23977,11"
06/06/2025,15:00:00,"220,71","382,28","749,59","152968,04","0,92","63026,63","165443,57","60,11","0,05","23984755,52","23984,76"
06/06/2025,15:03:00,"222,33","385,09","763,85","157668,81","0,93","63103,03","169827,69","60,13","0,05","23992638,96","23992,64"
06/06/2025,15:06:00,"222,49","385,36","706,92","140810,46","0,90","70065,46","157279,23","59,99","0,05","23999679,49","23999,68"
06/06/2025,15:09:00,"223,81","387,65","686,09","142420,06","0,93","57402,75","153553,09","60,02","0,05","24006800,49","24006,80"
06/06/2025,15:12:00,"222,40","385,21","766,41","157127,20","0,92","66060,28","170449,16","60,11","0,05","24014656,85","24014,66"
06/06/2025,15:15:00,"224,37","388,62","650,58","136756,44","0,94","51035,95","145969,14","60,02","0,05","24021494,67","24021,49"
06/06/2025,15:18:00,"223,83","387,69","845,70","171946,15","0,91","79166,48","189295,57","59,99","0,05","24030091,98","24030,09"
06/06/2025,15:21:00,"222,26","384,97","749,49","151108,24","0,91","70113,58","166582,15","60,00","0,05","24037647,39","24037,65"
06/06/2025,15:24:00,"220,85","382,53","713,69","142743,67","0,91","66845,43","157620,01","59,94","0,05","24044784,57","24044,78"
06/06/2025,15:27:00,"223,83","387,68","684,63","139237,27","0,91","63991,63","153238,20","60,03","0,05","24051746,44","24051,75"
06/06/2025,15:30:00,"221,79","384,16","709,12","146353,89","0,93","57594,12","157278,56","59,92","0,05","24059064,13","24059,06"
06/06/2025,15:33:00,"221,43","383,52","729,79","152210,82","0,94","54272,10","161597,01","60,13","0,05","24066674,67","24066,67"
06/06/2025,15:36:00,"221,11","382,97","689,97","141006,63","0,92","58231,67","152557,52","59,97","0,05","24073725,00","24073,73"
06/06/2025,15:39:00,"221,02","382,81","730,17","147510,27","0,91","65455,73","161380,71","59,87","0,05","24081100,52","24081,10"
06/06/2025,15:42:00,"221,09","382,93","835,20","165889,22","0,90","81095,31","184650,17","59,89","0,05","24089394,98","24089,39"
06/06/2025,15:45:00,"221,35","383,39","754,24","155906,07","0,93","59714,64","166950,72","59,91","0,05","24097190,28","24097,19"
06/06/2025,15:48:00,"222,78","385,87","744,39","147626,10","0,89","75553,70","165836,75","60,11","0,05","24104571,59","24104,57"
06/06/2025,15:51:00,"221,72","384,02","699,76","141493,91","0,91","63639,77","155146,85","60,03","0,05","24111646,28","24111,65"
06/06/2025,15:54:00,"222,56","385,49","678,12","142805,57","0,95","48826,35","150921,98","59,99","0,05","24118786,56","24118,79"
06/06/2025,15:57:00,"224,13","388,20","729,38","148771,25","0,91","67756,33","163474,17","60,15","0,05","24126225,12","24126,23"
06/06/2025,16:00:00,"221,56","383,76","663,78","135750,82","0,92","56578,69","147069,48","59,96","0,05","24133012,67","24133,01"
06/06/2025,16:03:00,"223,05","386,33","770,07","154445,79","0,90","75164,94","171765,16","59,82","0,05","24140734,95","24140,73"
06/06/2025,16:06:00,"223,17","386,54","723,78","150692,28","0,93","58163,30","161527,50","60,05","0,05","24148269,57","24148,27"
06/06/2025,16:09:00,"223,41","386,96","668,32","137679,96","0,92","57771,65","149309,53","60,02","0,05","24155153,57","24155,15"
06/06/2025,16:12:00,"222,94","386,15","805,65","164003,53","0,91","73239,82","179614,11","59,94","0,05","24163353,74","24163,35"
06/06/2025,16:15:00,"222,38","385,18","701,67","148126,15","0,95","49062,07","156039,87","60,07","0,05","24170760,05","24170,76"
06/06/2025,16:18:00,"221,30","383,31","672,84","136284,37","0,92","59986,65","148902,08","60,07","0,05","24177574,27","24177,57"
06/06/2025,16:21:00,"223,19","386,57","627,62","132955,93","0,95","44096,47","140077,76","60,01","0,05","24184222,07","24184,22"
06/06/2025,16:24:00,"221,75","384,08","772,49","154722,71","0,90","73514,62","171299,50","59,91","0,05","24191958,20","24191,96"
06/06/2025,16:27:00,"224,19","388,31","751,60","155386,95","0,92","65173,61","168501,35","59,91","0,05","24199727,55","24199,73"
06/06/2025,16:30:00,"222,56","385,49","802,08","164863,08","0,92","68458,99","178511,82","59,93","0,05","24207970,70","24207,97"
06/06/2025,16:33:00,"223,13","386,48","685,46","143566,03","0,94","52744,91","152948,46","59,93","0,05","24215149,00","24215,15"
06/06/2025,16:36:00,"223,42","386,98","741,80","154552,17","0,93","59852,83","165736,95","59,96","0,05","24222876,61","24222,88"
06/06/2025,16:39:00,"222,16","384,79","801,93","168205,06","0,94","58710,47","178156,85","59,91","0,05","24231286,87","24231,29"
06/06/2025,16:42:00,"221,55","383,73","817,66","164958,01","0,91","74863,88","181151,17","59,87","0,05","24239534,77","24239,53"
06/06/2025,16:45:00,"220,52","381,95","821,01","166416,13","0,92","71299,77","181046,92","60,23","0,05","24247855,57","24247,86"
06/06/2025,16:48:00,"225,51","390,60","699,17","147598,20","0,94","55449,48","157670,14","59,87","0,05","24255235,48","24255,24"
06/06/2025,16:51:00,"221,93","384,40","645,57","132778,90","0,93","53820,49","143272,05","59,98","0,05","24261874,43","24261,87"
06/06/2025,16:54:00,"221,98","384,49","686,24","143924,64","0,94","49916,44","152335,00","59,99","0,05","24269070,66","24269,07"
06/06/2025,16:57:00,"222,73","385,79","720,86","148928,35","0,93","59995,91","160558,91","60,06","0,05","24276517,08","24276,52"
06/06/2025,17:00:00,"221,16","383,07","739,89","151794,59","0,93","61120,61","163637,79","60,01","0,05","24284106,81","24284,11"
06/06/2025,17:03:00,"223,03","386,30","767,48","156493,25","0,91","69343,42","171168,48","59,98","0,05","24291931,47","24291,93"
06/06/2025,17:06:00,"222,67","385,67","677,84","137941,92","0,91","61263,29","150934,31","59,97","0,05","24298828,57","24298,83"
06/06/2025,17:09:00,"224,04","388,04","695,21","143089,10","0,92","61518,82","155753,18","59,97","0,05","24305983,02","24305,98"
06/06/2025,17:12:00,"221,06","382,89","778,38","156863,80","0,91","70720,21","172068,59","60,11","0,05","24313826,21","24313,83"
06/06/2025,17:15:00,"222,67","385,68","727,23","152719,35","0,94","53843,27","161933,00","60,07","0,05","24321462,18","24321,46"
06/06/2025,17:18:00,"222,48","385,35","706,30","145440,43","0,93","59493,76","157138,24","59,88","0,05","24328734,20","24328,73"
06/06/2025,17:21:00,"222,44","385,28","788,43","162137,85","0,92","66857,44","175381,30","60,04","0,05","24336841,09","24336,84"
06/06/2025,17:24:00,"222,28","385,00","747,47","150291,21","0,90","70829,97","166145,51","59,96","0,05","24344355,65","24344,36"
06/06/2025,17:27:00,"222,78","385,87","779,89","162002,21","0,93","62794,60","173746,59","60,02","0,05","24352455,76","24352,46"
06/06/2025,17:30:00,"221,43","383,53","779,71","159912,58","0,93","65082,49","172649,25","59,91","0,05","24360451,39","24360,45"
06/06/2025,17:33:00,"223,81","387,64","683,83","142417,45","0,93","56038,21","153045,79","60,06","0,05","24367572,26","24367,57"
06/06/2025,17:36:00,"221,52","383,68","668,91","136079,03","0,92","58635,29","148174,22","60,04","0,05","24374376,22","24374,38"
06/06/2025,17:39:00,"221,79","384,15","782,34","160736,15","0,93","65353,98","173514,41","59,98","0,05","24382413,02","24382,41"
06/06/2025,17:42:00,"222,72","385,77","801,60","162649,17","0,91","73617,96","178533,91","60,02","0,05","24390545,48","24390,55"
06/06/2025,17:45:00,"222,06","384,62","722,29","146146,50","0,91","66088,75","160394,90","59,88","0,05","24397852,81","24397,85"
06/06/2025,17:48:00,"221,52","383,68","708,71","144219,90","0,92","62022,25","156990,89","60,02","0,05","24405063,80","24405,06"
06/06/2025,17:51:00,"224,20","388,33","721,44","148205,48","0,92","64789,06","161748,22","60,11","0,05","24412474,08","24412,47"
06/06/2025,17:54:00,"222,19","384,85","703,04","144074,41","0,92","60362,93","156208,58","59,96","0,05","24419677,80","24419,68"
06/06/2025,17:57:00,"222,69","385,71","683,37","139345,47","0,92","61164,63","152178,43","60,02","0,05","24426645,07","24426,65"
06/06/2025,18:00:00,"223,54","387,18","447,73","89248,50","0,89","45296,56","100085,33","59,86","0,05","24431107,49","24431,11"
06/06/2025,18:03:00,"222,00","384,52","458,32","91759,86","0,90","43967,69","101749,84","60,00","0,05","24435695,49","24435,70"
06/06/2025,18:06:00,"222,06","384,63","447,89","91669,80","0,92","38588,89","99460,82","59,98","0,05","24440278,98","24440,28"
06/06/2025,18:09:00,"223,12","386,45","528,56","105596,67","0,90","52504,84","117929,70","60,08","0,05","24445558,81","24445,56"
06/06/2025,18:12:00,"221,23","383,19","559,97","108835,28","0,88","59178,74","123883,99","60,05","0,05","24451000,58","24451,00"
06/06/2025,18:15:00,"221,80","384,17","507,39","97562,60","0,87","56098,39","112541,06","60,01","0,05","24455878,71","24455,88"
06/06/2025,18:18:00,"222,81","385,91","453,41","88896,83","0,88","47988,92","101022,68","59,72","0,05","24460323,55","24460,32"
06/06/2025,18:21:00,"222,77","385,85","516,17","103448,72","0,90","50208,29","114989,18","59,98","0,05","24465495,98","24465,50"
06/06/2025,18:24:00,"223,45","387,03","542,63","107878,05","0,89","55355,76","121251,53","60,10","0,05","24470889,89","24470,89"
06/06/2025,18:27:00,"222,90","386,07","542,45","108800,10","0,90","52745,70","120911,41","59,80","0,05","24476329,89","24476,33"
06/06/2025,18:30:00,"222,89","386,06","476,28","95345,49","0,90","46677,42","106158,11","59,99","0,05","24481097,17","24481,10"
06/06/2025,18:33:00,"222,75","385,82","493,50","98028,53","0,89","49743,89","109927,46","59,85","0,05","24485998,59","24486,00"
06/06/2025,18:36:00,"223,07","386,36","478,13","97130,99","0,91","44053,27","106654,20","59,98","0,05","24490855,14","24490,86"
06/06/2025,18:39:00,"223,13","386,47","523,58","104443,29","0,89","52344,62","116826,19","60,07","0,05","24496077,31","24496,08"
06/06/2025,18:42:00,"224,06","388,08","497,35","98500,30","0,88","52113,57","111436,68","59,95","0,05","24501002,32","24501,00"
06/06/2025,18:45:00,"220,68","382,23","503,66","100692,11","0,91","47063,39","111147,94","60,02","0,05","24506036,93","24506,04"
06/06/2025,18:48:00,"222,35","385,12","518,92","103871,54","0,90","50236,54","115382,00","59,92","0,05","24511230,50","24511,23"
06/06/2025,18:51:00,"223,04","386,32","499,16","101521,59","0,91","45702,24","111334,31","59,95","0,05","24516306,58","24516,31"
06/06/2025,18:54:00,"221,66","383,93","512,49","101931,88","0,90","50146,61","113599,25","60,14","0,05","24521403,18","24521,40"
06/06/2025,18:57:00,"222,18","384,83","491,81","96662,39","0,88","50952,78","109269,41","60,06","0,05","24526236,30","24526,24"
06/06/2025,19:00:00,"222,93","386,12","477,52","92743,57","0,87","52255,70","106452,00","59,89","0,05","24530873,47","24530,87"
06/06/2025,19:03:00,"222,85","385,98","519,31","105348,81","0,91","47897,55","115726,17","60,17","0,05","24536140,92","24536,14"
