Data,Horário,Tensao_Fase_C,Tensao_De_Linha_CA,Corrente_Fase_C,Potencia_Ativa_Fase_C,fator_De_Potencia_Fase_C,Potencia_Reativa_Fase_C,Potencia_Aparente_Fase_C,Frequencia_Fase_C,Intervalos em Hora,C (Wh),C (kWh)
09/06/2025,13:00:00,"221,56","383,75","728,37","146947,05","0,91","66702,42","161377,35","59,80","0,05","26745561,05","26745,56"
09/06/2025,13:03:00,"221,96","384,44","732,60","148067,65","0,91","67205,27","162605,58","59,84","0,05","26752964,43","26752,96"
09/06/2025,13:06:00,"224,21","388,34","804,87","166987,34","0,93","68411,35","180457,43","60,16","0,05","26761313,80","26761,31"
09/06/2025,13:09:00,"223,23","386,64","763,07","159950,85","0,94","58570,99","170337,41","60,14","0,05","26769311,34","26769,31"
09/06/2025,13:12:00,"223,29","386,75","808,21","163416,18","0,91","76573,83","180467,17","59,91","0,05","26777482,15","26777,48"
09/06/2025,13:15:00,"223,18","386,57","730,54","149654,90","0,92","64709,25","163045,62","59,96","0,05","26784964,90","26784,96"
09/06/2025,13:18:00,"222,37","385,16","819,42","164438,84","0,90","78501,01","182215,64","60,09","0,05","26793186,84","26793,19"
09/06/2025,13:21:00,"223,97","387,93","707,80","147121,57","0,93","59044,82","158527,75","59,93","0,05","26800542,92","26800,54"
09/06/2025,13:24:00,"222,21","384,87","686,62","142592,41","0,93","54270,43","152570,89","60,07","0,05","26807672,54","26807,67"
09/06/2025,13:27:00,"222,70","385,72","771,24","157139,68","0,91","69324,61","171752,09","60,11","0,05","26815529,52","26815,53"
09/06/2025,13:30:00,"223,55","387,19","758,84","156622,95","0,92","65158,35","169635,97","60,17","0,05","26823360,67","26823,36"
09/06/2025,13:33:00,"222,95","386,16","692,07","139535,59","0,90","65855,55","154295,61","60,10","0,05","26830337,45","26830,34"
09/06/2025,13:36:00,"223,33","386,82","758,29","158395,58","0,94","59917,96","169349,70","59,98","0,05","26838257,23","26838,26"
09/06/2025,13:39:00,"221,20","383,13","755,46","149037,27","0,89","75585,94","167108,77","59,94","0,05","26845709,09","26845,71"
09/06/2025,13:42:00,"221,66","383,93","702,93","144042,02","0,92","59412,29","155813,74","59,94","0,05","26852911,19","26852,91"
09/06/2025,13:45:00,"223,33","386,83","778,92","161566,42","0,93","64485,22","173959,92","60,09","0,05","26860989,51","26860,99"
09/06/2025,13:48:00,"224,80","389,37","665,34","139714,02","0,93","53402,01","149572,00","60,06","0,05","26867975,21","26867,98"
09/06/2025,13:51:00,"221,53","383,70","835,39","166814,56","0,90","80135,43","185064,28","59,98","0,05","26876315,94","26876,32"
09/06/2025,13:54:00,"222,13","384,74","780,62","159158,78","0,92","68818,90","173400,00","60,04","0,05","26884273,88","26884,27"
09/06/2025,13:57:00,"220,97","382,74","678,19","137368,57","0,92","59900,35","149860,52","60,00","0,05","26891142,31","26891,14"
09/06/2025,14:00:00,"223,43","386,99","662,16","136084,91","0,92","58038,71","147944,56","59,77","0,05","26897946,56","26897,95"
09/06/2025,14:03:00,"223,95","387,90","634,80","131223,53","0,92","54692,81","142165,11","60,05","0,05","26904507,73","26904,51"
09/06/2025,14:06:00,"224,30","388,49","761,57","158090,65","0,93","64700,75","170818,15","59,91","0,05","26912412,27","26912,41"
09/06/2025,14:09:00,"221,67","383,95","720,27","147623,57","0,92","60825,66","159663,64","60,12","0,05","26919793,44","26919,79"
09/06/2025,14:12:00,"222,16","384,79","786,30","157577,30","0,90","75393,11","174684,65","59,95","0,05","26927672,31","26927,67"
09/06/2025,14:15:00,"223,50","387,12","783,25","165380,64","0,94","57407,79","175061,16","60,01","0,05","26935941,34","26935,94"
09/06/2025,14:18:00,"223,79","387,62","637,45","131351,85","0,92","55657,85","142657,30","59,92","0,05","26942508,93","26942,51"
09/06/2025,14:21:00,"221,22","383,17","802,47","160418,84","0,90","76033,95","177525,68","60,00","0,05","26950529,88","26950,53"
09/06/2025,14:24:00,"221,73","384,05","699,23","138310,57","0,89","70058,40","155041,91","59,96","0,05","26957445,40","26957,45"
09/06/2025,14:27:00,"223,70","387,46","813,80","167129,37","0,92","72175,93","182048,32","60,08","0,05","26965801,87","26965,80"
09/06/2025,14:30:00,"222,29","385,02","720,64","143581,41","0,90","71030,75","160190,48","59,89","0,05","26972980,94","26972,98"
09/06/2025,14:33:00,"221,39","383,46","757,07","151285,03","0,90","72152,02","167609,89","60,02","0,05","26980545,19","26980,55"
09/06/2025,14:36:00,"223,06","386,35","722,57","147190,44","0,91","65668,31","161174,91","59,89","0,05","26987904,72","26987,90"
09/06/2025,14:39:00,"222,25","384,94","738,77","152861,40","0,93","59926,23","164188,19","60,11","0,05","26995547,79","26995,55"
09/06/2025,14:42:00,"223,84","387,71","718,44","151654,46","0,94","53513,24","160818,98","60,11","0,05","27003130,51","27003,13"
09/06/2025,14:45:00,"221,35","383,38","678,22","142462,89","0,95","47342,27","150123,17","60,08","0,05","27010253,65","27010,25"
09/06/2025,14:48:00,"222,68","385,69","746,11","157518,49","0,95","52825,54","166140,34","59,91","0,05","27018129,58","27018,13"
09/06/2025,14:51:00,"221,67","383,95","656,57","135789,35","0,93","52386,43","145544,10","60,19","0,05","27024919,05","27024,92"
09/06/2025,14:54:00,"222,97","386,20","757,87","154421,91","0,91","68624,37","168983,52","60,05","0,05","27032640,14","27032,64"
09/06/2025,14:57:00,"223,80","387,63","681,65","139526,90","0,91","61674,58","152550,02","59,95","0,05","27039616,49","27039,62"
09/06/2025,15:00:00,"221,06","382,88","729,63","145947,87","0,90","68651,91","161288,14","59,92","0,05","27046913,88","27046,91"
09/06/2025,15:03:00,"223,26","386,69","770,68","158045,65","0,92","68015,92","172059,86","60,02","0,05","27054816,16","27054,82"
09/06/2025,15:06:00,"222,30","385,03","767,31","158554,02","0,93","62892,94","170572,27","60,04","0,05","27062743,86","27062,74"
09/06/2025,15:09:00,"222,33","385,09","742,71","152496,15","0,92","63338,37","165126,69","60,02","0,05","27070368,67","27070,37"
09/06/2025,15:12:00,"223,63","387,34","721,05","152439,49","0,95","52566,08","161248,23","60,01","0,05","27077990,64","27077,99"
09/06/2025,15:15:00,"222,01","384,54","739,25","149280,87","0,91","68202,57","164123,03","59,88","0,05","27085454,69","27085,45"
09/06/2025,15:18:00,"222,95","386,16","698,60","145425,15","0,93","55777,70","155755,02","60,11","0,05","27092725,95","27092,73"
09/06/2025,15:21:00,"223,17","386,55","745,72","150540,77","0,90","70956,07","166425,02","60,01","0,05","27100252,98","27100,25"
09/06/2025,15:24:00,"222,46","385,31","705,11","145196,84","0,93","59346,59","156857,07","59,85","0,05","27107512,83","27107,51"
09/06/2025,15:27:00,"221,66","383,92","726,40","149978,94","0,93","58577,03","161012,27","60,17","0,05","27115011,77","27115,01"
09/06/2025,15:30:00,"223,31","386,79","697,45","140470,79","0,90","67273,56","155749,07","59,75","0,05","27122035,31","27122,04"
09/06/2025,15:33:00,"221,69","383,98","768,08","157988,76","0,93","63518,66","170279,38","59,84","0,05","27129934,75","27129,93"
09/06/2025,15:36:00,"219,99","381,04","731,28","145590,22","0,90","68447,16","160877,36","60,04","0,05","27137214,26","27137,21"
09/06/2025,15:39:00,"223,54","387,19","753,49","159475,24","0,95","54212,71","168438,03","59,97","0,05","27145188,02","27145,19"
09/06/2025,15:42:00,"224,22","388,35","658,46","139191,49","0,94","49221,32","147638,10","60,00","0,05","27152147,60","27152,15"
09/06/2025,15:45:00,"223,13","386,48","775,28","160230,67","0,93","65204,92","172990,02","59,91","0,05","27160159,13","27160,16"
09/06/2025,15:48:00,"220,85","382,53","705,52","141608,98","0,91","65003,53","155815,79","59,96","0,05","27167239,58","27167,24"
09/06/2025,15:51:00,"222,77","385,85","678,09","140499,95","0,93","55485,02","151059,00","60,11","0,05","27174264,58","27174,26"
09/06/2025,15:54:00,"221,64","383,90","734,41","155100,80","0,95","49394,92","162776,28","59,96","0,05","27182019,62","27182,02"
09/06/2025,15:57:00,"221,71","384,01","746,23","149688,15","0,90","70469,49","165446,34","60,00","0,05","27189504,03","27189,50"
09/06/2025,16:00:00,"222,94","386,14","688,00","140890,51","0,92","60632,59","153383,33","59,92","0,05","27196548,55","27196,55"
09/06/2025,16:03:00,"223,12","386,45","760,84","154914,79","0,91","69411,03","169754,19","60,25","0,05","27204294,29","27204,29"
09/06/2025,16:06:00,"220,58","382,06","760,18","159008,85","0,95","53226,61","167680,91","60,00","0,05","27212244,73","27212,24"
09/06/2025,16:09:00,"222,07","384,64","664,47","135281,95","0,92","58926,47","147558,59","60,11","0,05","27219008,83","27219,01"
09/06/2025,16:12:00,"223,56","387,21","741,18","152969,28","0,92","63681,79","165695,42","60,05","0,05","27226657,30","27226,66"
09/06/2025,16:15:00,"222,49","385,37","736,24","151470,51","0,92","62366,45","163807,47","59,91","0,05","27234230,82","27234,23"
09/06/2025,16:18:00,"223,35","386,86","747,29","158227,62","0,95","53126,85","166908,49","60,05","0,05","27242142,20","27242,14"
09/06/2025,16:21:00,"222,88","386,03","750,81","150988,62","0,90","72143,50","167338,72","60,10","0,05","27249691,63","27249,69"
09/06/2025,16:24:00,"221,72","384,04","772,93","156254,24","0,91","70391,96","171377,99","60,03","0,05","27257504,34","27257,50"
09/06/2025,16:27:00,"221,75","384,08","797,78","161507,58","0,91","72189,61","176906,86","60,12","0,05","27265579,72","27265,58"
09/06/2025,16:30:00,"223,61","387,31","739,18","148639,62","0,90","72295,31","165288,68","59,97","0,05","27273011,70","27273,01"
09/06/2025,16:33:00,"222,80","385,90","709,90","147270,91","0,93","57687,63","158166,32","59,97","0,05","27280375,25","27280,38"
09/06/2025,16:36:00,"223,11","386,45","671,52","136354,42","0,91","62092,79","149826,71","59,87","0,05","27287192,97","27287,19"
09/06/2025,16:39:00,"222,74","385,79","805,11","168114,32","0,94","62415,07","179326,70","59,95","0,05","27295598,69","27295,60"
09/06/2025,16:42:00,"221,90","384,34","799,58","163717,89","0,92","68389,85","177428,07","60,06","0,05","27303784,58","27303,78"
09/06/2025,16:45:00,"221,66","383,92","754,43","154211,41","0,92","64678,19","167225,68","60,12","0,05","27311495,15","27311,50"
09/06/2025,16:48:00,"223,62","387,31","700,50","141146,25","0,90","67928,83","156641,60","60,16","0,05","27318552,46","27318,55"
09/06/2025,16:51:00,"221,22","383,16","815,49","162105,32","0,90","79162,09","180401,69","59,93","0,05","27326657,73","27326,66"
09/06/2025,16:54:00,"222,47","385,33","670,82","137651,95","0,92","57653,71","149238,10","59,91","0,05","27333540,33","27333,54"
09/06/2025,16:57:00,"220,94","382,69","784,00","157764,90","0,91","71520,89","173219,52","59,96","0,05","27341428,57","27341,43"
09/06/2025,17:00:00,"221,68","383,96","798,80","156717,48","0,89","82442,06","177079,25","59,88","0,05","27349264,45","27349,26"
09/06/2025,17:03:00,"221,59","383,81","719,62","144436,61","0,91","67575,08","159462,62","60,06","0,05","27356486,28","27356,49"
09/06/2025,17:06:00,"223,51","387,14","705,44","139920,80","0,89","72688,86","157675,30","60,17","0,05","27363482,32","27363,48"
09/06/2025,17:09:00,"222,49","385,36","767,32","154165,48","0,90","73340,60","170721,53","59,95","0,05","27371190,59","27371,19"
09/06/2025,17:12:00,"221,64","383,90","760,52","156837,88","0,93","61766,91","168562,37","60,08","0,05","27379032,49","27379,03"
09/06/2025,17:15:00,"223,51","387,13","684,68","139511,10","0,91","62892,64","153032,13","59,91","0,05","27386008,04","27386,01"
09/06/2025,17:18:00,"224,12","388,19","717,18","149019,81","0,93","60247,46","160737,86","59,94","0,05","27393459,03","27393,46"
09/06/2025,17:21:00,"222,88","386,04","741,66","157354,83","0,95","50633,59","165300,64","59,95","0,05","27401326,77","27401,33"
09/06/2025,17:24:00,"222,07","384,63","636,51","129102,72","0,91","57546,36","141347,43","60,00","0,05","27407781,91","27407,78"
09/06/2025,17:27:00,"223,11","386,43","804,90","166539,46","0,93","67181,90","179579,51","59,96","0,05","27416108,88","27416,11"
09/06/2025,17:30:00,"220,20","381,39","714,95","143349,32","0,91","65076,27","157429,19","60,05","0,05","27423276,35","27423,28"
09/06/2025,17:33:00,"222,99","386,22","747,78","155521,27","0,93","60140,19","166744,44","59,98","0,05","27431052,41","27431,05"
09/06/2025,17:36:00,"222,32","385,07","802,69","167172,07","0,94","62446,86","178454,79","60,07","0,05","27439411,02","27439,41"
09/06/2025,17:39:00,"222,46","385,32","761,20","155796,11","0,92","66357,24","169339,04","59,95","0,05","27447200,82","27447,20"
09/06/2025,17:42:00,"222,26","384,96","836,52","169019,38","0,91","77456,06","185922,01","60,00","0,05","27455651,79","27455,65"
09/06/2025,17:45:00,"221,50","383,64","687,70","141128,92","0,93","57318,35","152324,54","60,01","0,05","27462708,24","27462,71"
09/06/2025,17:48:00,"224,19","388,31","759,80","156907,86","0,92","66296,08","170338,63","60,01","0,05","27470553,63","27470,55"
09/06/2025,17:51:00,"222,67","385,67","728,94","149567,88","0,92","63036,77","162308,92","59,92","0,05","27478032,02","27478,03"
09/06/2025,17:54:00,"224,39","388,66","741,09","154134,60","0,93","62424,90","166295,95","59,97","0,05","27485738,75","27485,74"
09/06/2025,17:57:00,"221,92","384,38","703,99","144673,72","0,93","58966,85","156229,24","59,81","0,05","27492972,44","27492,97"
09/06/2025,18:00:00,"223,12","386,46","534,37","110126,54","0,92","45696,68","119231,04","60,01","0,05","27498478,77","27498,48"
09/06/2025,18:03:00,"221,29","383,29","563,94","113675,48","0,91","51498,02","124796,48","60,05","0,05","27504162,54","27504,16"
09/06/2025,18:06:00,"222,86","386,01","542,97","109558,30","0,91","51381,63","121008,65","59,90","0,05","27509640,46","27509,64"
09/06/2025,18:09:00,"221,29","383,28","506,90","97543,93","0,87","55382,39","112169,64","60,15","0,05","27514517,65","27514,52"
09/06/2025,18:12:00,"222,18","384,83","523,89","105399,45","0,91","49389,64","116397,51","60,09","0,05","27519787,62","27519,79"
09/06/2025,18:15:00,"221,80","384,18","552,43","107761,07","0,88","58322,14","122531,30","59,99","0,05","27525175,68","27525,18"
09/06/2025,18:18:00,"222,00","384,52","480,75","97534,55","0,91","43333,78","106727,72","60,02","0,05","27530052,41","27530,05"
09/06/2025,18:21:00,"219,80","380,70","514,39","100485,16","0,89","51823,95","113061,88","59,96","0,05","27535076,66","27535,08"
09/06/2025,18:24:00,"224,47","388,80","455,00","91808,36","0,90","44754,47","102135,88","59,82","0,05","27539667,08","27539,67"
09/06/2025,18:27:00,"221,58","383,79","504,91","98852,86","0,88","52395,41","111880,15","60,16","0,05","27544609,73","27544,61"
09/06/2025,18:30:00,"221,04","382,86","527,71","106701,58","0,91","47129,73","116646,64","59,98","0,05","27549944,80","27549,94"
09/06/2025,18:33:00,"220,10","381,22","469,94","95515,37","0,92","39683,43","103430,94","60,17","0,05","27554720,57","27554,72"
09/06/2025,18:36:00,"222,01","384,53","553,87","113208,07","0,92","47999,76","122963,59","60,07","0,05","27560380,98","27560,38"
09/06/2025,18:39:00,"223,01","386,26","474,75","93942,64","0,89","48827,12","105874,01","59,88","0,05","27565078,11","27565,08"
09/06/2025,18:42:00,"222,56","385,48","468,34","94677,91","0,91","43597,01","104233,43","60,20","0,05","27569812,00","27569,81"
09/06/2025,18:45:00,"222,69","385,71","494,70","99856,14","0,91","46527,03","110163,57","60,15","0,05","27574804,81","27574,80"
09/06/2025,18:48:00,"223,61","387,30","553,35","111621,41","0,90","53390,66","123733,19","60,08","0,05","27580385,88","27580,39"
09/06/2025,18:51:00,"221,04","382,85","473,31","95245,09","0,91","43286,88","104620,18","60,02","0,05","27585148,14","27585,15"
09/06/2025,18:54:00,"221,05","382,87","501,89","98765,90","0,89","50534,49","110943,40","60,13","0,05","27590086,43","27590,09"
09/06/2025,18:57:00,"223,74","387,52","496,96","100066,99","0,90","48471,17","111188,38","60,05","0,05","27595089,78","27595,09"
09/06/2025,19:00:00,"220,97","382,73","514,54","100718,65","0,89","52753,36","113697,68","59,99","0,05","27600125,71","27600,13"
09/06/2025,19:03:00,"222,19","384,85","539,19","105443,71","0,88","56873,90","119804,08","60,00","0,05","27605397,90","27605,40"
09/06/2025,19:06:00,"222,51","385,40","456,71","91433,16","0,90","44352,64","101622,73","60,01","0,05","27609969,56","27609,97"
09/06/2025,19:09:00,"224,44","388,74","548,30","109203,60","0,89","56733,92","123061,62","59,96","0,05","27615429,74","27615,43"
09/06/2025,19:12:00,"222,52","385,41","516,92","102561,04","0,89","52073,57","115023,58","60,05","0,05","27620557,79","27620,56"
09/06/2025,19:15:00,"222,52","385,41","441,33","89141,90","0,91","41204,44","98204,30","59,87","0,05","27625014,88","27625,01"
09/06/2025,19:18:00,"223,50","387,11","477,14","96560,58","0,91","45253,04","106638,56","59,91","0,05","27629842,91","27629,84"
09/06/2025,19:21:00,"222,48","385,34","468,35","92034,28","0,88","48855,92","104197,93","59,98","0,05","27634444,63","27634,44"
09/06/2025,19:24:00,"219,82","380,73","553,57","108748,75","0,89","54591,78","121682,18","59,92","0,05","27639882,06","27639,88"
09/06/2025,19:27:00,"223,23","386,64","451,55","89110,23","0,88","47111,92","100797,65","59,91","0,05","27644337,58","27644,34"
09/06/2025,19:30:00,"222,40","385,20","465,02","92604,42","0,90","46039,99","103417,89","60,23","0,05","27648967,80","27648,97"
09/06/2025,19:33:00,"223,44","387,00","501,04","101961,73","0,91","46226,75","111951,36","59,95","0,05","27654065,88","27654,07"
09/06/2025,19:36:00,"223,28","386,74","488,54","98087,69","0,90","47726,49","109082,59","59,90","0,05","27658970,27","27658,97"
09/06/2025,19:39:00,"223,34","386,83","525,47","105569,39","0,90","51264,34","117358,12","59,96","0,05","27664248,74","27664,25"
09/06/2025,19:42:00,"221,58","383,79","503,85","102776,32","0,92","43603,20","111643,23","60,01","0,05","27669387,55","27669,39"
09/06/2025,19:45:00,"223,51","387,13","493,71","98856,22","0,90","49035,25","110349,48","59,98","0,05","27674330,36","27674,33"
09/06/2025,19:48:00,"221,96","384,45","497,22","100815,20","0,91","44906,38","110364,34","60,04","0,05","27679371,12","27679,37"
09/06/2025,19:51:00,"222,05","384,61","467,77","91969,95","0,89","48274,37","103869,56","60,08","0,05","27683969,62","27683,97"
09/06/2025,19:54:00,"223,08","386,39","523,58","102888,12","0,88","55285,29","116800,81","59,87","0,05","27689114,03","27689,11"
09/06/2025,19:57:00,"223,13","386,48","477,96","94179,64","0,88","50041,15","106648,58","60,04","0,05","27693823,01","27693,82"
09/06/2025,20:00:00,"221,43","383,52","510,42","103227,87","0,91","46018,03","113020,58","60,03","0,05","27698984,40","27698,98"
09/06/2025,20:03:00,"222,61","385,57","488,22","101041,13","0,93","40025,42","108680,01","60,01","0,05","27704036,46","27704,04"
09/06/2025,20:06:00,"222,05","384,60","447,59","91637,30","0,92","38473,54","99386,16","59,89","0,05","27708618,32","27708,62"
09/06/2025,20:09:00,"221,26","383,24","495,88","97961,56","0,89","49415,68","109719,54","59,83","0,05","27713516,40","27713,52"
09/06/2025,20:12:00,"222,43","385,26","536,61","110001,94","0,92","46321,77","119357,17","60,07","0,05","27719016,50","27719,02"
09/06/2025,20:15:00,"223,28","386,72","451,11","91751,86","0,91","41551,78","100722,16","60,06","0,05","27723604,09","27723,60"
09/06/2025,20:18:00,"223,82","387,66","513,23","102751,10","0,89","51356,94","114870,90","59,76","0,05","27728741,65","27728,74"
09/06/2025,20:21:00,"222,97","386,20","553,55","109179,90","0,88","57566,71","123426,80","60,01","0,05","27734200,64","27734,20"
09/06/2025,20:24:00,"221,01","382,81","473,19","93356,75","0,89","47134,11","104580,63","60,17","0,05","27738868,48","27738,87"
09/06/2025,20:27:00,"223,31","386,78","511,42","102497,73","0,90","50368,63","114205,00","59,92","0,05","27743993,37","27743,99"
09/06/2025,20:30:00,"221,72","384,03","493,86","97131,78","0,89","50550,08","109498,37","59,99","0,05","27748849,95","27748,85"
09/06/2025,20:33:00,"223,64","387,36","484,62","99212,16","0,92","43631,24","108382,36","59,90","0,05","27753810,56","27753,81"
09/06/2025,20:36:00,"221,99","384,50","511,04","99070,56","0,87","55273,38","113446,56","60,16","0,05","27758764,09","27758,76"
09/06/2025,20:39:00,"221,50","383,65","473,46","93938,10","0,90","46621,96","104871,23","59,90","0,05","27763461,00","27763,46"
09/06/2025,20:42:00,"222,35","385,12","552,22","109950,24","0,90","54657,58","122786,43","59,90","0,05","27768958,51","27768,96"
09/06/2025,20:45:00,"222,13","384,74","459,47","93235,45","0,91","41519,88","102062,48","60,08","0,05","27773620,28","27773,62"
09/06/2025,20:48:00,"221,73","384,05","546,24","108972,26","0,90","52863,78","121117,85","60,19","0,05","27779068,89","27779,07"
09/06/2025,20:51:00,"222,41","385,22","489,38","94737,12","0,87","53588,31","108843,14","60,00","0,05","27783805,75","27783,81"
09/06/2025,20:54:00,"222,28","385,01","534,32","104711,52","0,88","56053,59","118770,81","60,00","0,05","27789041,32","27789,04"
09/06/2025,20:57:00,"221,99","384,49","544,46","108074,74","0,89","54111,90","120864,58","60,06","0,05","27794445,06","27794,45"
09/06/2025,21:00:00,"221,56","383,75","237,41","46017,31","0,87","25482,58","52601,85","60,14","0,05","27796745,93","27796,75"
09/06/2025,21:03:00,"222,28","385,00","242,48","46405,12","0,86","27415,15","53898,29","59,94","0,05","27799066,18","27799,07"
09/06/2025,21:06:00,"222,42","385,24","292,73","56472,82","0,87","32402,64","65108,45","59,99","0,05","27801889,82","27801,89"
09/06/2025,21:09:00,"222,57","385,51","266,41","50018,25","0,84","31845,12","59295,34","60,07","0,05","27804390,74","27804,39"
09/06/2025,21:12:00,"221,93","384,39","286,20","55728,19","0,88","30471,65","63514,98","60,19","0,05","27807177,15","27807,18"
09/06/2025,21:15:00,"223,23","386,65","272,71","52688,76","0,87","30493,32","60876,50","59,95","0,05","27809811,58","27809,81"
09/06/2025,21:18:00,"221,46","383,59","240,25","45259,95","0,85","27975,09","53207,79","59,94","0,05","27812074,58","27812,07"
09/06/2025,21:21:00,"222,33","385,09","259,13","48379,87","0,84","31282,62","57612,62","59,95","0,05","27814493,57","27814,49"
09/06/2025,21:24:00,"225,21","390,07","248,18","47147,41","0,84","30016,06","55891,35","60,10","0,05","27816850,95","27816,85"
09/06/2025,21:27:00,"223,03","386,30","288,60","53992,05","0,84","35042,29","64366,95","59,89","0,05","27819550,55","27819,55"
09/06/2025,21:30:00,"223,96","387,91","262,93","51231,22","0,87","29030,28","58884,59","60,10","0,05","27822112,11","27822,11"
09/06/2025,21:33:00,"222,27","384,99","290,80","55749,04","0,86","32710,56","64636,95","60,07","0,05","27824899,56","27824,90"
09/06/2025,21:36:00,"222,86","386,01","255,37","48769,77","0,86","29337,47","56913,77","60,01","0,05","27827338,05","27827,34"
09/06/2025,21:39:00,"222,80","385,89","256,12","49813,06","0,87","27834,27","57062,13","59,88","0,05","27829828,70","27829,83"
09/06/2025,21:42:00,"221,67","383,95","278,66","51479,42","0,83","34140,12","61771,18","60,01","0,05","27832402,67","27832,40"
09/06/2025,21:45:00,"222,63","385,60","286,54","53660,93","0,84","34495,36","63792,04","59,99","0,05","27835085,72","27835,09"
09/06/2025,21:48:00,"223,70","387,46","266,45","50885,05","0,85","31041,01","59605,64","60,06","0,05","27837629,97","27837,63"
09/06/2025,21:51:00,"221,42","383,51","232,97","44436,45","0,86","26198,84","51584,66","59,86","0,05","27839851,79","27839,85"
09/06/2025,21:54:00,"222,38","385,18","266,42","50355,99","0,85","31216,97","59247,15","60,01","0,05","27842369,59","27842,37"
09/06/2025,21:57:00,"223,19","386,58","295,64","56420,88","0,86","34215,64","65985,05","60,13","0,05","27845190,64","27845,19"
09/06/2025,22:00:00,"221,83","384,23","290,69","54486,69","0,84","34491,70","64486,25","60,05","0,05","27847914,97","27847,91"
09/06/2025,22:03:00,"222,95","386,16","259,39","47973,75","0,83","32295,17","57831,29","59,95","0,05","27850313,66","27850,31"
09/06/2025,22:06:00,"221,47","383,60","270,52","51990,85","0,87","29772,67","59912,11","60,06","0,05","27852913,20","27852,91"
09/06/2025,22:09:00,"223,89","387,79","246,79","47799,36","0,87","27715,07","55253,09","60,06","0,05","27855303,17","27855,30"
09/06/2025,22:12:00,"223,85","387,72","238,41","45481,41","0,85","27920,74","53367,84","59,94","0,05","27857577,24","27857,58"
09/06/2025,22:15:00,"223,12","386,45","288,99","53443,64","0,83","36073,83","64479,01","59,76","0,05","27860249,42","27860,25"
09/06/2025,22:18:00,"222,20","384,87","244,92","46422,84","0,85","28403,88","54422,98","60,04","0,05","27862570,56","27862,57"
09/06/2025,22:21:00,"221,09","382,93","261,41","49215,06","0,85","30298,67","57793,87","60,06","0,05","27865031,32","27865,03"
09/06/2025,22:24:00,"222,22","384,89","293,14","55250,21","0,85","34508,14","65141,36","60,00","0,05","27867793,83","27867,79"
09/06/2025,22:27:00,"223,12","386,45","272,69","52909,93","0,87","30038,51","60842,20","59,99","0,05","27870439,32","27870,44"
09/06/2025,22:30:00,"222,86","386,01","286,13","52764,05","0,83","35809,92","63768,30","59,96","0,05","27873077,53","27873,08"
09/06/2025,22:33:00,"223,78","387,60","288,97","55146,83","0,85","33771,66","64666,05","60,13","0,05","27875834,87","27875,83"
09/06/2025,22:36:00,"224,53","388,90","251,83","48006,81","0,85","29874,26","56543,13","60,04","0,05","27878235,21","27878,24"
09/06/2025,22:39:00,"220,81","382,45","280,81","53680,85","0,87","31031,85","62004,91","59,86","0,05","27880919,25","27880,92"
09/06/2025,22:42:00,"221,66","383,93","275,03","51442,91","0,84","32711,59","60962,46","60,13","0,05","27883491,40","27883,49"
09/06/2025,22:45:00,"223,66","387,39","242,48","46158,47","0,85","28470,70","54232,69","60,01","0,05","27885799,32","27885,80"
09/06/2025,22:48:00,"224,45","388,75","278,13","53926,69","0,86","31445,15","62425,04","59,87","0,05","27888495,66","27888,50"
09/06/2025,22:51:00,"220,82","382,48","236,36","44275,10","0,85","27641,38","52195,12","60,05","0,05","27890709,41","27890,71"
09/06/2025,22:54:00,"222,90","386,08","271,02","50272,45","0,83","33500,94","60412,18","60,09","0,05","27893223,03","27893,22"
09/06/2025,22:57:00,"221,61","383,84","260,79","50915,63","0,88","27345,01","57794,04","59,88","0,05","27895768,81","27895,77"
09/06/2025,23:00:00,"221,98","384,48","263,95","50103,74","0,86","30373,57","58591,28","59,97","0,05","27898274,00","27898,27"
09/06/2025,23:03:00,"221,88","384,30","245,74","47976,66","0,88","25905,13","54523,72","59,83","0,05","27900672,83","27900,67"
09/06/2025,23:06:00,"222,98","386,21","286,09","54301,08","0,85","33477,02","63791,21","59,98","0,05","27903387,89","27903,39"
09/06/2025,23:09:00,"222,63","385,61","261,98","48675,63","0,83","32132,59","58325,12","60,05","0,05","27905821,67","27905,82"
09/06/2025,23:12:00,"221,69","383,98","254,87","49336,62","0,87","27538,41","56501,91","60,06","0,05","27908288,50","27908,29"
09/06/2025,23:15:00,"222,91","386,08","272,34","52344,39","0,86","30743,91","60705,22","60,08","0,05","27910905,72","27910,91"
09/06/2025,23:18:00,"223,26","386,70","292,69","56775,70","0,87","32354,64","65347,56","60,07","0,05","27913744,51","27913,74"
09/06/2025,23:21:00,"223,85","387,72","274,29","53094,93","0,86","30838,69","61401,11","59,95","0,05","27916399,25","27916,40"
09/06/2025,23:24:00,"223,80","387,64","238,64","46674,60","0,87","25963,26","53409,82","60,05","0,05","27918732,98","27918,73"
09/06/2025,23:27:00,"222,50","385,38","246,44","46512,94","0,85","29036,52","54832,23","60,11","0,05","27921058,63","27921,06"
09/06/2025,23:30:00,"220,48","381,88","281,84","52772,29","0,85","32808,55","62139,49","60,08","0,05","27923697,24","27923,70"
09/06/2025,23:33:00,"224,62","389,05","249,33","47292,31","0,84","29998,41","56004,18","60,13","0,05","27926061,86","27926,06"
09/06/2025,23:36:00,"220,98","382,75","278,88","52518,23","0,85","32244,50","61626,88","60,09","0,05","27928687,77","27928,69"
