Data,Horário,Tensao_Fase_A,Tensao_De_Linha_AB,Corrente_Fase_A,Potencia_Ativa_Fase_A,fator_De_Potencia_Fase_A,Potencia_Reativa_Fase_A,Potencia_Aparente_Fase_A,Frequencia_Fase_A,Intervalos em Hora,C (Wh),C (kWh)
04/06/2025,04:06:00,"222,57","385,50","100,39","18265,11","0,82","12870,39","22344,15","59,94","0,05","6810682,10","6810,68"
04/06/2025,04:09:00,"223,78","387,59","89,24","17251,51","0,86","10057,63","19969,23","60,02","0,05","6811544,67","6811,54"
04/06/2025,04:12:00,"220,84","382,50","96,40","17809,41","0,84","11664,00","21289,06","60,05","0,05","6812435,14","6812,44"
04/06/2025,04:15:00,"224,90","389,54","81,72","15366,27","0,84","10084,03","18379,60","59,99","0,05","6813203,46","6813,20"
04/06/2025,04:18:00,"221,70","383,99","89,85","16457,42","0,83","11223,82","19920,36","59,95","0,05","6814026,33","6814,03"
04/06/2025,04:21:00,"222,61","385,58","95,61","17653,15","0,83","11888,88","21283,31","59,87","0,05","6814908,98","6814,91"
04/06/2025,04:24:00,"222,30","385,04","82,42","15448,61","0,84","9850,04","18321,65","59,83","0,05","6815681,41","6815,68"
04/06/2025,04:27:00,"220,08","381,19","95,76","17854,69","0,85","11194,77","21073,99","60,00","0,05","6816574,15","6816,57"
04/06/2025,04:30:00,"221,69","383,98","93,60","17762,04","0,86","10728,77","20750,82","59,87","0,05","6817462,25","6817,46"
04/06/2025,04:33:00,"223,33","386,81","86,06","16343,03","0,85","10112,68","19218,77","60,06","0,05","6818279,40","6818,28"
04/06/2025,04:36:00,"221,10","382,96","89,66","16245,17","0,82","11360,51","19823,38","59,96","0,05","6819091,66","6819,09"
04/06/2025,04:39:00,"223,69","387,44","84,40","16278,88","0,86","9561,65","18879,28","59,99","0,05","6819905,60","6819,91"
04/06/2025,04:42:00,"221,98","384,48","93,95","17442,45","0,84","11429,65","20853,68","60,16","0,05","6820777,73","6820,78"
04/06/2025,04:45:00,"222,47","385,33","85,53","15644,60","0,82","10830,24","19027,55","59,95","0,05","6821559,96","6821,56"
04/06/2025,04:48:00,"223,77","387,57","94,87","18063,98","0,85","11150,54","21228,33","59,87","0,05","6822463,16","6822,46"
04/06/2025,04:51:00,"222,70","385,72","89,37","17219,41","0,87","9981,43","19903,19","60,10","0,05","6823324,13","6823,32"
04/06/2025,04:54:00,"222,17","384,81","95,01","17948,11","0,85","11108,16","21107,48","59,97","0,05","6824221,53","6824,22"
04/06/2025,04:57:00,"222,26","384,96","78,71","14682,06","0,84","9509,94","17492,91","59,95","0,05","6824955,63","6824,96"
04/06/2025,05:00:00,"221,93","384,40","89,08","16521,73","0,84","10856,05","19769,20","59,89","0,05","6825781,72","6825,78"
04/06/2025,05:03:00,"221,38","383,44","82,75","15573,34","0,85","9645,07","18318,20","59,99","0,05","6826560,39","6826,56"
04/06/2025,05:06:00,"222,51","385,40","97,87","18752,35","0,86","11072,43","21777,27","60,00","0,05","6827498,01","6827,50"
04/06/2025,05:09:00,"221,65","383,91","86,71","16046,25","0,83","10576,50","19218,34","59,95","0,05","6828300,32","6828,30"
04/06/2025,05:12:00,"222,35","385,12","87,61","16254,35","0,83","10736,08","19479,92","59,78","0,05","6829113,04","6829,11"
04/06/2025,05:15:00,"222,76","385,84","85,45","15895,87","0,84","10471,48","19034,98","60,09","0,05","6829907,83","6829,91"
04/06/2025,05:18:00,"223,26","386,69","83,43","15831,61","0,85","9811,96","18625,64","59,98","0,05","6830699,41","6830,70"
04/06/2025,05:21:00,"222,85","385,99","89,60","16767,50","0,84","10843,67","19968,33","59,95","0,05","6831537,79","6831,54"
04/06/2025,05:24:00,"222,17","384,80","95,97","17778,04","0,83","11769,67","21320,98","59,91","0,05","6832426,69","6832,43"
04/06/2025,05:27:00,"221,65","383,91","87,91","16400,05","0,84","10520,75","19484,55","59,90","0,05","6833246,69","6833,25"
04/06/2025,05:30:00,"221,55","383,74","92,36","16983,32","0,83","11414,48","20462,73","60,02","0,05","6834095,86","6834,10"
04/06/2025,05:33:00,"222,35","385,12","90,56","17520,48","0,87","9923,55","20135,64","60,01","0,05","6834971,88","6834,97"
04/06/2025,05:36:00,"222,68","385,69","91,90","17363,10","0,85","10828,63","20463,05","60,13","0,05","6835840,03","6835,84"
04/06/2025,05:39:00,"221,84","384,25","80,73","15267,32","0,85","9364,76","17910,60","59,84","0,05","6836603,40","6836,60"
04/06/2025,05:42:00,"223,72","387,49","82,07","16116,80","0,88","8797,55","18361,59","59,90","0,05","6837409,24","6837,41"
04/06/2025,05:45:00,"223,96","387,91","78,18","14927,93","0,85","9151,65","17509,88","60,08","0,05","6838155,64","6838,16"
04/06/2025,05:48:00,"222,17","384,81","86,37","16020,82","0,83","10561,31","19188,74","60,02","0,05","6838956,68","6838,96"
04/06/2025,05:51:00,"222,28","384,99","89,89","17316,00","0,87","9968,36","19980,29","59,90","0,05","6839822,48","6839,82"
04/06/2025,05:54:00,"220,26","381,49","91,89","17124,77","0,85","10786,61","20238,79","60,02","0,05","6840678,72","6840,68"
04/06/2025,05:57:00,"220,81","382,46","94,67","17738,37","0,85","11059,51","20903,65","60,05","0,05","6841565,64","6841,57"
04/06/2025,06:00:00,"224,57","388,97","81,55","15728,32","0,86","9380,03","18312,97","60,26","0,05","6842352,05","6842,35"
04/06/2025,06:03:00,"223,44","387,02","97,08","18337,10","0,85","11587,42","21691,42","60,15","0,05","6843268,91","6843,27"
04/06/2025,06:06:00,"222,83","385,96","99,72","18555,08","0,84","12226,13","22220,92","59,99","0,05","6844196,66","6844,20"
04/06/2025,06:09:00,"222,95","386,16","86,46","16338,10","0,85","10229,51","19276,32","59,87","0,05","6845013,57","6845,01"
04/06/2025,06:12:00,"221,95","384,42","85,32","15932,24","0,84","10235,52","18936,79","59,98","0,05","6845810,18","6845,81"
04/06/2025,06:15:00,"223,23","386,65","91,37","17718,78","0,87","10100,64","20395,54","59,91","0,05","6846696,12","6846,70"
04/06/2025,06:18:00,"223,00","386,24","102,01","18941,36","0,83","12599,44","22749,09","60,06","0,05","6847643,18","6847,64"
04/06/2025,06:21:00,"222,30","385,03","86,21","16130,33","0,84","10346,42","19163,40","60,04","0,05","6848449,70","6848,45"
04/06/2025,06:24:00,"223,36","386,87","89,06","16524,23","0,83","11076,59","19893,24","59,88","0,05","6849275,91","6849,28"
04/06/2025,06:27:00,"223,18","386,55","85,76","16241,95","0,85","10123,20","19138,45","59,81","0,05","6850088,01","6850,09"
04/06/2025,06:30:00,"222,14","384,76","98,80","18080,24","0,82","12441,32","21947,24","59,91","0,05","6850992,02","6850,99"
04/06/2025,06:33:00,"221,66","383,93","93,98","17466,24","0,84","11353,82","20832,16","59,78","0,05","6851865,33","6851,87"
04/06/2025,06:36:00,"222,68","385,70","89,35","17519,05","0,88","9432,70","19897,06","59,90","0,05","6852741,29","6852,74"
04/06/2025,06:39:00,"222,86","386,00","96,78","17928,05","0,83","11991,04","21568,49","60,12","0,05","6853637,69","6853,64"
04/06/2025,06:42:00,"219,96","380,97","85,11","16035,80","0,86","9657,63","18719,42","60,05","0,05","6854439,48","6854,44"
04/06/2025,06:45:00,"223,35","386,85","93,75","17511,95","0,84","11476,87","20937,69","60,00","0,05","6855315,08","6855,32"
04/06/2025,06:48:00,"222,74","385,80","86,32","16184,62","0,84","10378,19","19226,25","59,82","0,05","6856124,31","6856,12"
04/06/2025,06:51:00,"221,17","383,07","83,14","15032,92","0,82","10587,28","18386,93","60,08","0,05","6856875,95","6856,88"
04/06/2025,06:54:00,"221,52","383,69","94,29","17743,34","0,85","11021,67","20887,87","59,85","0,05","6857763,12","6857,76"
04/06/2025,06:57:00,"221,99","384,50","91,32","17193,79","0,85","10737,43","20271,13","60,22","0,05","6858622,81","6858,62"
04/06/2025,07:00:00,"222,37","385,16","85,07","15621,57","0,83","10667,66","18916,46","59,96","0,05","6859403,89","6859,40"
04/06/2025,07:03:00,"222,05","384,60","99,70","18738,93","0,85","11787,18","22137,87","60,16","0,05","6860340,83","6860,34"
04/06/2025,07:06:00,"220,75","382,36","93,06","17342,19","0,84","11013,09","20543,61","59,90","0,05","6861207,94","6861,21"
04/06/2025,07:09:00,"223,33","386,82","93,05","17425,08","0,84","11322,45","20780,55","60,02","0,05","6862079,20","6862,08"
04/06/2025,07:12:00,"223,42","386,97","84,72","15867,70","0,84","10317,01","18926,82","60,00","0,05","6862872,58","6862,87"
04/06/2025,07:15:00,"221,56","383,75","84,07","16261,66","0,87","9080,88","18625,36","60,00","0,05","6863685,67","6863,69"
04/06/2025,07:18:00,"222,56","385,49","88,81","16338,02","0,83","11124,66","19765,85","59,96","0,05","6864502,57","6864,50"
04/06/2025,07:21:00,"222,41","385,22","83,59","15390,98","0,83","10428,45","18591,26","59,93","0,05","6865272,12","6865,27"
04/06/2025,07:24:00,"222,38","385,17","75,34","14430,09","0,86","8511,26","16753,18","59,91","0,05","6865993,62","6865,99"
04/06/2025,07:27:00,"222,62","385,58","92,63","17507,73","0,85","10896,79","20621,85","60,04","0,05","6866869,01","6866,87"
04/06/2025,07:30:00,"222,59","385,53","98,99","18724,33","0,85","11616,07","22034,82","59,80","0,05","6867805,22","6867,81"
04/06/2025,07:33:00,"221,92","384,38","80,51","15482,62","0,87","8918,97","17867,84","59,81","0,05","6868579,36","6868,58"
04/06/2025,07:36:00,"222,94","386,14","93,41","17847,65","0,86","10730,88","20825,24","59,85","0,05","6869471,74","6869,47"
04/06/2025,07:39:00,"223,00","386,25","92,93","17492,25","0,84","11112,59","20723,62","60,11","0,05","6870346,35","6870,35"
04/06/2025,07:42:00,"222,33","385,08","97,37","18391,17","0,85","11418,81","21647,73","60,09","0,05","6871265,91","6871,27"
04/06/2025,07:45:00,"223,52","387,14","82,71","15987,49","0,86","9281,99","18486,62","59,91","0,05","6872065,28","6872,07"
04/06/2025,07:48:00,"222,25","384,95","80,52","14667,59","0,82","10252,83","17895,77","60,15","0,05","6872798,66","6872,80"
04/06/2025,07:51:00,"220,90","382,61","88,89","16946,57","0,86","9921,02","19637,03","59,94","0,05","6873645,99","6873,65"
04/06/2025,07:54:00,"222,45","385,29","93,30","17864,25","0,86","10566,62","20755,36","60,03","0,05","6874539,20","6874,54"
04/06/2025,07:57:00,"222,30","385,04","95,67","18607,59","0,87","10300,09","21268,15","60,07","0,05","6875469,58","6875,47"
04/06/2025,08:00:00,"221,82","384,21","155,12","30514,57","0,89","15899,40","34408,28","60,03","0,05","6876995,31","6877,00"
04/06/2025,08:03:00,"222,33","385,09","183,41","37329,90","0,92","16410,11","40777,60","59,86","0,05","6878861,81","6878,86"
04/06/2025,08:06:00,"221,14","383,02","152,78","30329,47","0,90","14883,27","33784,44","60,04","0,05","6880378,28","6880,38"
04/06/2025,08:09:00,"221,36","383,41","180,07","34842,54","0,87","19360,94","39860,37","59,98","0,05","6882120,41","6882,12"
04/06/2025,08:12:00,"221,94","384,41","172,41","33864,85","0,89","17815,73","38265,23","59,95","0,05","6883813,65","6883,81"
04/06/2025,08:15:00,"222,54","385,46","180,76","35987,86","0,89","17976,08","40227,67","60,07","0,05","6885613,04","6885,61"
04/06/2025,08:18:00,"223,62","387,32","181,39","35637,66","0,88","19369,10","40561,13","60,02","0,05","6887394,93","6887,39"
04/06/2025,08:21:00,"222,52","385,42","157,37","31655,60","0,90","14975,21","35019,05","60,13","0,05","6888977,71","6888,98"
04/06/2025,08:24:00,"222,48","385,35","154,46","31792,58","0,93","13043,15","34364,11","59,95","0,05","6890567,34","6890,57"
04/06/2025,08:27:00,"221,99","384,49","184,50","35616,21","0,87","20220,46","40955,85","60,16","0,05","6892348,15","6892,35"
04/06/2025,08:30:00,"221,13","383,01","175,51","35620,13","0,92","15411,94","38811,36","60,17","0,05","6894129,15","6894,13"
04/06/2025,08:33:00,"223,02","386,29","185,23","36344,67","0,88","19639,53","41311,57","60,10","0,05","6895946,39","6895,95"
04/06/2025,08:36:00,"222,26","384,97","164,65","32851,56","0,90","16126,94","36596,49","59,95","0,05","6897588,96","6897,59"
04/06/2025,08:39:00,"223,25","386,69","162,74","33011,04","0,91","15178,36","36333,33","60,16","0,05","6899239,52","6899,24"
04/06/2025,08:42:00,"222,58","385,53","168,98","33737,83","0,90","16624,40","37611,33","60,05","0,05","6900926,41","6900,93"
04/06/2025,08:45:00,"220,85","382,52","155,49","31143,17","0,91","14468,59","34340,02","59,97","0,05","6902483,57","6902,48"
04/06/2025,08:48:00,"222,86","386,01","175,88","34285,33","0,87","18999,91","39197,97","59,98","0,05","6904197,83","6904,20"
04/06/2025,08:51:00,"220,85","382,52","176,48","34442,59","0,88","18243,11","38975,67","59,93","0,05","6905919,96","6905,92"
04/06/2025,08:54:00,"221,50","383,66","171,04","34893,63","0,92","14756,78","37885,72","60,04","0,05","6907664,64","6907,66"
04/06/2025,08:57:00,"223,47","387,06","158,86","31652,18","0,89","16074,08","35499,81","59,93","0,05","6909247,25","6909,25"
04/06/2025,09:00:00,"222,85","385,99","168,76","33588,87","0,89","16917,26","37608,59","60,02","0,05","6910926,70","6910,93"
04/06/2025,09:03:00,"222,24","384,93","162,71","31917,65","0,88","16994,69","36160,14","60,06","0,05","6912522,58","6912,52"
04/06/2025,09:06:00,"223,59","387,28","167,59","34319,80","0,92","15044,05","37472,28","60,09","0,05","6914238,57","6914,24"
04/06/2025,09:09:00,"223,13","386,47","158,74","32284,47","0,91","14565,98","35418,28","59,93","0,05","6915852,79","6915,85"
04/06/2025,09:12:00,"220,87","382,55","173,51","34128,88","0,89","17431,11","38322,64","59,98","0,05","6917559,24","6917,56"
04/06/2025,09:15:00,"221,79","384,15","156,62","30690,44","0,88","16271,18","34736,93","59,94","0,05","6919093,76","6919,09"
04/06/2025,09:18:00,"223,27","386,71","160,79","32839,04","0,91","14500,32","35897,93","60,01","0,05","6920735,71","6920,74"
04/06/2025,09:21:00,"222,79","385,88","166,62","33579,78","0,90","15822,80","37120,92","60,06","0,05","6922414,70","6922,41"
04/06/2025,09:24:00,"222,31","385,05","157,27","31183,65","0,89","15808,06","34961,62","59,88","0,05","6923973,88","6923,97"
04/06/2025,09:27:00,"221,45","383,57","155,11","31148,73","0,91","14476,97","34348,60","60,15","0,05","6925531,32","6925,53"
04/06/2025,09:30:00,"222,35","385,12","150,23","30224,17","0,90","14225,16","33404,42","59,88","0,05","6927042,53","6927,04"
04/06/2025,09:33:00,"221,97","384,46","149,47","30265,04","0,91","13595,16","33178,32","59,89","0,05","6928555,78","6928,56"
04/06/2025,09:36:00,"223,05","386,34","185,02","36182,92","0,88","19847,03","41268,73","59,87","0,05","6930364,92","6930,36"
04/06/2025,09:39:00,"221,46","383,58","168,94","33658,25","0,90","16339,90","37414,84","60,13","0,05","6932047,84","6932,05"
04/06/2025,09:42:00,"223,40","386,93","172,91","33439,64","0,87","19335,18","38627,18","59,96","0,05","6933719,82","6933,72"
04/06/2025,09:45:00,"223,14","386,50","167,65","33413,47","0,89","16824,90","37410,39","59,87","0,05","6935390,49","6935,39"
04/06/2025,09:48:00,"223,80","387,63","171,98","35503,56","0,92","14861,03","38488,35","59,83","0,05","6937165,67","6937,17"
04/06/2025,09:51:00,"222,02","384,54","181,68","36246,28","0,90","17697,29","40335,92","60,02","0,05","6938977,98","6938,98"
04/06/2025,09:54:00,"224,02","388,02","157,34","31278,49","0,89","16249,54","35247,58","60,07","0,05","6940541,91","6940,54"
04/06/2025,09:57:00,"221,28","383,27","178,27","35106,92","0,89","17991,41","39448,53","60,05","0,05","6942297,25","6942,30"
04/06/2025,10:00:00,"225,05","389,81","178,66","35663,64","0,89","18567,03","40207,34","60,12","0,05","6944080,44","6944,08"
04/06/2025,10:03:00,"221,09","382,94","181,65","36191,91","0,90","17406,55","40160,21","60,01","0,05","6945890,03","6945,89"
04/06/2025,10:06:00,"221,84","384,24","173,06","34221,82","0,89","17400,08","38391,35","59,91","0,05","6947601,12","6947,60"
04/06/2025,10:09:00,"221,71","384,00","158,63","31930,99","0,91","14740,08","35168,99","59,92","0,05","6949197,67","6949,20"
04/06/2025,10:12:00,"223,77","387,59","165,19","33207,49","0,90","16237,09","36964,58","60,11","0,05","6950858,05","6950,86"
04/06/2025,10:15:00,"222,81","385,92","160,52","32649,26","0,91","14604,26","35766,72","60,09","0,05","6952490,51","6952,49"
04/06/2025,10:18:00,"223,08","386,38","147,15","30184,27","0,92","12900,51","32825,49","60,04","0,05","6953999,72","6954,00"
04/06/2025,10:21:00,"222,13","384,73","175,93","34845,03","0,89","17692,01","39079,20","59,85","0,05","6955741,97","6955,74"
04/06/2025,10:24:00,"222,10","384,68","162,86","32317,82","0,89","16245,41","36171,19","59,99","0,05","6957357,87","6957,36"
04/06/2025,10:27:00,"224,21","388,35","176,17","35605,86","0,90","17102,98","39500,50","60,00","0,05","6959138,16","6959,14"
04/06/2025,10:30:00,"222,10","384,69","152,36","30784,41","0,91","14048,16","33838,31","59,91","0,05","6960677,38","6960,68"
04/06/2025,10:33:00,"222,41","385,22","155,84","31388,29","0,91","14699,69","34659,86","59,94","0,05","6962246,79","6962,25"
04/06/2025,10:36:00,"222,72","385,77","179,18","34622,79","0,87","19844,92","39906,87","60,07","0,05","6963977,93","6963,98"
04/06/2025,10:39:00,"220,96","382,72","159,33","31980,57","0,91","14721,92","35206,41","59,98","0,05","6965576,96","6965,58"
04/06/2025,10:42:00,"223,29","386,74","161,89","33068,21","0,91","14601,61","36148,50","60,01","0,05","6967230,37","6967,23"
04/06/2025,10:45:00,"222,03","384,57","171,20","33167,92","0,87","18569,75","38012,45","59,97","0,05","6968888,77","6968,89"
04/06/2025,10:48:00,"222,08","384,66","168,51","34149,38","0,91","15308,40","37423,62","60,18","0,05","6970596,24","6970,60"
04/06/2025,10:51:00,"222,05","384,60","165,77","31908,03","0,87","18350,33","36808,38","60,09","0,05","6972191,64","6972,19"
04/06/2025,10:54:00,"221,75","384,08","171,28","34140,53","0,90","16641,39","37980,41","60,07","0,05","6973898,67","6973,90"
04/06/2025,10:57:00,"223,23","386,65","168,78","34744,73","0,92","14575,35","37678,08","59,96","0,05","6975635,90","6975,64"
04/06/2025,11:00:00,"224,98","389,67","157,49","31192,29","0,88","16807,19","35432,20","60,01","0,05","6977195,52","6977,20"
04/06/2025,11:03:00,"222,32","385,07","160,76","33353,92","0,93","12841,08","35740,42","60,01","0,05","6978863,21","6978,86"
04/06/2025,11:06:00,"221,93","384,39","178,64","35557,95","0,90","17531,04","39644,74","60,08","0,05","6980641,11","6980,64"
04/06/2025,11:09:00,"221,95","384,42","183,87","35626,99","0,87","19904,48","40810,18","60,18","0,05","6982422,46","6982,42"
04/06/2025,11:12:00,"221,61","383,84","173,49","34462,97","0,90","17041,13","38446,02","60,00","0,05","6984145,61","6984,15"
04/06/2025,11:15:00,"223,61","387,31","163,66","32597,04","0,89","16634,77","36596,21","59,92","0,05","6985775,46","6985,78"
04/06/2025,11:18:00,"221,78","384,13","186,86","37637,28","0,91","17341,99","41440,44","60,13","0,05","6987657,32","6987,66"
04/06/2025,11:21:00,"223,77","387,58","172,16","34432,42","0,89","17277,57","38524,10","59,94","0,05","6989378,95","6989,38"
04/06/2025,11:24:00,"223,16","386,53","168,63","33716,36","0,90","16717,43","37633,30","59,94","0,05","6991064,76","6991,06"
04/06/2025,11:27:00,"223,52","387,15","165,89","32153,74","0,87","18466,58","37079,34","59,69","0,05","6992672,45","6992,67"
04/06/2025,11:30:00,"223,25","386,68","177,19","35344,64","0,89","17762,91","39557,11","60,03","0,05","6994439,68","6994,44"
04/06/2025,11:33:00,"221,74","384,06","179,14","35828,45","0,90","17148,71","39720,98","59,87","0,05","6996231,11","6996,23"
04/06/2025,11:36:00,"224,00","387,98","175,89","35087,82","0,89","17921,66","39399,76","60,18","0,05","6997985,50","6997,99"
04/06/2025,11:39:00,"221,05","382,86","181,34","36508,86","0,91","16546,24","40083,36","60,08","0,05","6999810,94","6999,81"
04/06/2025,11:42:00,"223,42","386,97","145,67","30335,43","0,93","11790,36","32546,13","59,84","0,05","7001327,71","7001,33"
04/06/2025,11:45:00,"220,23","381,45","188,15","37445,93","0,90","17741,30","41436,11","60,01","0,05","7003200,01","7003,20"
04/06/2025,11:48:00,"223,09","386,40","153,07","29937,00","0,88","16428,17","34148,34","60,04","0,05","7004696,86","7004,70"
04/06/2025,11:51:00,"221,97","384,47","182,30","35860,40","0,89","18748,21","40465,59","60,06","0,05","7006489,88","7006,49"
04/06/2025,11:54:00,"221,65","383,90","192,08","38286,06","0,90","18622,36","42574,81","60,04","0,05","7008404,18","7008,40"
04/06/2025,11:57:00,"221,49","383,64","171,80","33994,77","0,89","17097,20","38052,05","60,03","0,05","7010103,92","7010,10"
04/06/2025,12:00:00,"223,04","386,32","148,99","30009,15","0,90","14273,64","33230,79","60,11","0,05","7011604,38","7011,60"
04/06/2025,12:03:00,"223,37","386,89","169,46","33862,59","0,89","16916,35","37852,85","59,82","0,05","7013297,51","7013,30"
04/06/2025,12:06:00,"223,45","387,03","172,20","35474,39","0,92","14906,68","38479,11","59,98","0,05","7015071,23","7015,07"
04/06/2025,12:09:00,"222,50","385,37","151,18","29690,65","0,88","15806,84","33636,15","60,14","0,05","7016555,76","7016,56"
04/06/2025,12:12:00,"220,48","381,89","176,01","35784,90","0,92","15014,27","38807,05","59,98","0,05","7018345,00","7018,35"
04/06/2025,12:15:00,"222,03","384,58","157,97","31461,74","0,90","15506,95","35075,73","59,95","0,05","7019918,09","7019,92"
04/06/2025,12:18:00,"223,96","387,91","161,20","32995,50","0,91","14652,39","36102,58","59,95","0,05","7021567,87","7021,57"
04/06/2025,12:21:00,"223,85","387,72","186,29","36860,78","0,88","19502,28","41701,99","59,94","0,05","7023410,90","7023,41"
04/06/2025,12:24:00,"222,59","385,54","155,99","31430,86","0,91","14754,43","34721,63","60,16","0,05","7024982,45","7024,98"
04/06/2025,12:27:00,"223,54","387,18","165,08","33799,46","0,92","14810,53","36901,97","59,94","0,05","7026672,42","7026,67"
04/06/2025,12:30:00,"222,88","386,05","178,84","35310,26","0,89","18493,63","39860,11","60,00","0,05","7028437,93","7028,44"
04/06/2025,12:33:00,"222,05","384,60","165,30","33199,24","0,90","15653,88","36704,68","59,85","0,05","7030097,89","7030,10"
04/06/2025,12:36:00,"222,31","385,05","171,38","34697,26","0,91","15738,68","38099,94","59,88","0,05","7031832,76","7031,83"
04/06/2025,12:39:00,"222,80","385,89","154,80","30697,72","0,89","15722,28","34489,71","59,86","0,05","7033367,64","7033,37"
04/06/2025,12:42:00,"224,32","388,54","158,14","32121,32","0,91","15055,39","35474,55","60,01","0,05","7034973,71","7034,97"
04/06/2025,12:45:00,"223,24","386,67","193,61","37987,69","0,88","20620,25","43223,36","59,99","0,05","7036873,09","7036,87"
04/06/2025,12:48:00,"224,83","389,42","151,03","31335,60","0,92","13083,90","33957,45","60,22","0,05","7038439,87","7038,44"
04/06/2025,12:51:00,"223,10","386,42","155,89","31497,29","0,91","14745,86","34778,15","59,93","0,05","7040014,74","7040,01"
04/06/2025,12:54:00,"222,03","384,57","177,95","35858,50","0,91","16591,97","39511,08","59,94","0,05","7041807,66","7041,81"
04/06/2025,12:57:00,"223,02","386,28","172,79","34412,00","0,89","17343,11","38535,30","60,13","0,05","7043528,26","7043,53"
04/06/2025,13:00:00,"221,03","382,83","268,82","53721,50","0,90","25387,21","59418,10","59,90","0,05","7046214,34","7046,21"
04/06/2025,13:03:00,"221,66","383,93","253,40","49969,46","0,89","25652,29","56169,27","60,13","0,05","7048712,81","7048,71"
04/06/2025,13:06:00,"223,50","387,12","229,38","47900,34","0,93","18270,53","51266,51","60,05","0,05","7051107,83","7051,11"
04/06/2025,13:09:00,"222,82","385,93","262,15","55454,04","0,95","18350,79","58411,49","59,93","0,05","7053880,53","7053,88"
04/06/2025,13:12:00,"223,23","386,65","230,35","47761,66","0,93","19053,12","51421,76","59,95","0,05","7056268,61","7056,27"
04/06/2025,13:15:00,"223,32","386,81","247,23","50188,95","0,91","23010,99","55212,65","60,20","0,05","7058778,06","7058,78"
04/06/2025,13:18:00,"223,74","387,53","234,29","48014,28","0,92","21038,36","52421,22","59,93","0,05","7061178,78","7061,18"
04/06/2025,13:21:00,"223,10","386,41","258,54","52447,36","0,91","24005,14","57679,91","60,04","0,05","7063801,14","7063,80"
04/06/2025,13:24:00,"222,17","384,81","264,49","53842,13","0,92","23536,39","58761,69","59,95","0,05","7066493,25","7066,49"
04/06/2025,13:27:00,"223,30","386,76","242,43","48962,20","0,90","23087,68","54132,60","60,03","0,05","7068941,36","7068,94"
04/06/2025,13:30:00,"221,62","383,85","228,02","47834,01","0,95","16298,20","50534,38","59,85","0,05","7071333,06","7071,33"
04/06/2025,13:33:00,"221,47","383,60","246,75","49533,79","0,91","23083,90","54648,54","59,98","0,05","7073809,75","7073,81"
04/06/2025,13:36:00,"221,85","384,26","231,67","47648,72","0,93","19267,92","51397,02","60,05","0,05","7076192,19","7076,19"
04/06/2025,13:39:00,"222,90","386,08","252,02","52934,21","0,94","18805,32","56175,36","59,98","0,05","7078838,90","7078,84"
04/06/2025,13:42:00,"220,04","381,11","233,59","46613,96","0,91","21656,69","51399,16","59,89","0,05","7081169,59","7081,17"
04/06/2025,13:45:00,"222,82","385,94","250,55","51677,73","0,93","21123,57","55828,25","60,02","0,05","7083753,48","7083,75"
04/06/2025,13:48:00,"222,97","386,19","220,32","46433,76","0,95","16033,52","49124,00","60,10","0,05","7086075,17","7086,08"
04/06/2025,13:51:00,"223,06","386,36","260,07","53391,75","0,92","22688,33","58012,40","60,05","0,05","7088744,76","7088,74"
04/06/2025,13:54:00,"222,61","385,58","220,16","45057,80","0,92","19281,88","49010,17","60,08","0,05","7090997,65","7091,00"
04/06/2025,13:57:00,"222,70","385,74","269,42","53756,40","0,90","26651,78","60000,57","59,93","0,05","7093685,47","7093,69"
04/06/2025,14:00:00,"221,93","384,39","225,83","46171,95","0,92","19490,70","50117,23","59,86","0,05","7095994,06","7095,99"
04/06/2025,14:03:00,"222,32","385,07","236,52","47518,46","0,90","22515,62","52582,86","59,96","0,05","7098369,99","7098,37"
04/06/2025,14:06:00,"222,20","384,85","267,33","55012,04","0,93","22405,18","59399,63","60,04","0,05","7101120,59","7101,12"
04/06/2025,14:09:00,"221,31","383,32","242,42","50677,87","0,94","17606,09","53649,05","59,86","0,05","7103654,48","7103,65"
04/06/2025,14:12:00,"222,02","384,54","248,42","50450,48","0,91","22286,57","55153,80","59,98","0,05","7106177,01","7106,18"
04/06/2025,14:15:00,"221,07","382,91","243,26","49724,95","0,92","20483,26","53778,58","59,95","0,05","7108663,25","7108,66"
04/06/2025,14:18:00,"221,44","383,54","223,32","45381,49","0,92","19643,61","49450,49","59,85","0,05","7110932,33","7110,93"
04/06/2025,14:21:00,"223,61","387,30","253,77","54045,90","0,95","17295,09","56745,74","60,01","0,05","7113634,62","7113,63"
04/06/2025,14:24:00,"222,87","386,02","237,33","48255,74","0,91","21660,89","52894,34","60,16","0,05","7116047,41","7116,05"
04/06/2025,14:27:00,"223,74","387,54","271,51","55264,73","0,91","25222,95","60748,56","60,05","0,05","7118810,65","7118,81"
04/06/2025,14:30:00,"223,28","386,73","244,68","49555,16","0,91","22999,61","54632,38","59,99","0,05","7121288,41","7121,29"
04/06/2025,14:33:00,"223,36","386,87","252,73","51827,13","0,92","22369,25","56448,51","59,86","0,05","7123879,76","7123,88"
04/06/2025,14:36:00,"222,37","385,15","271,80","54513,96","0,90","26098,12","60439,10","60,00","0,05","7126605,46","7126,61"
04/06/2025,14:39:00,"222,73","385,79","272,45","54761,43","0,90","26150,47","60684,93","59,91","0,05","7129343,53","7129,34"
04/06/2025,14:42:00,"223,77","387,58","228,27","46938,72","0,92","20146,29","51079,51","59,83","0,05","7131690,47","7131,69"
