Data,Horário,Tensao_Fase_B,Tensao_De_Linha_BC,Corrente_Fase_B,Potencia_Ativa_Fase_B,fator_De_Potencia_Fase_B,Potencia_Reativa_Fase_B,Potencia_Aparente_Fase_B,Frequencia_Fase_B,Intervalos em Hora,C (Wh),C (kWh)
14/08/2025,18:27:00,"221,88","384,31","154,59","31314,18","0,91","14001,43","34301,86","59,97","0,05","8003918,26","8003,92"
14/08/2025,18:30:00,"220,56","382,03","180,70","34999,94","0,88","19065,31","39855,76","59,90","0,05","8005668,26","8005,67"
14/08/2025,18:33:00,"223,03","386,30","179,70","35994,10","0,90","17629,51","40079,60","59,99","0,05","8007467,96","8007,47"
14/08/2025,18:36:00,"221,76","384,11","186,66","37554,88","0,91","17410,73","41394,48","60,12","0,05","8009345,71","8009,35"
14/08/2025,18:39:00,"223,30","386,77","152,32","31355,53","0,92","13183,13","34014,17","60,12","0,05","8010913,48","8010,91"
14/08/2025,18:42:00,"221,36","383,41","159,73","32472,01","0,92","13991,30","35358,00","59,96","0,05","8012537,08","8012,54"
14/08/2025,18:45:00,"220,88","382,58","172,94","35492,93","0,93","14123,86","38199,89","59,94","0,05","8014311,73","8014,31"
14/08/2025,18:48:00,"223,47","387,06","159,77","31940,88","0,89","15953,20","35703,29","60,02","0,05","8015908,77","8015,91"
14/08/2025,18:51:00,"223,05","386,33","172,30","34575,99","0,90","16777,20","38431,42","60,02","0,05","8017637,57","8017,64"
14/08/2025,18:54:00,"219,51","380,20","168,61","33704,69","0,91","15294,23","37012,43","59,99","0,05","8019322,81","8019,32"
14/08/2025,18:57:00,"223,32","386,81","179,11","35588,59","0,89","18261,17","40000,22","59,94","0,05","8021102,24","8021,10"
14/08/2025,19:00:00,"224,28","388,46","157,82","31829,59","0,90","15483,65","35395,85","60,04","0,05","8022693,72","8022,69"
14/08/2025,19:03:00,"225,10","389,89","167,12","33470,75","0,89","17174,76","37619,99","59,86","0,05","8024367,26","8024,37"
14/08/2025,19:06:00,"222,39","385,19","159,63","32557,68","0,92","14152,61","35500,69","59,93","0,05","8025995,14","8026,00"
14/08/2025,19:09:00,"223,07","386,36","153,50","31140,61","0,91","14238,97","34241,58","59,83","0,05","8027552,17","8027,55"
14/08/2025,19:12:00,"222,88","386,05","183,01","38162,96","0,94","14403,77","40790,68","59,85","0,05","8029460,32","8029,46"
14/08/2025,19:15:00,"222,42","385,25","164,41","32632,51","0,89","16505,56","36569,30","60,10","0,05","8031091,94","8031,09"
14/08/2025,19:18:00,"220,79","382,42","185,18","37144,83","0,91","17085,64","40885,91","59,97","0,05","8032949,18","8032,95"
14/08/2025,19:21:00,"221,57","383,77","155,11","31537,23","0,92","13657,03","34367,30","60,06","0,05","8034526,05","8034,53"
14/08/2025,19:24:00,"220,61","382,10","153,24","30574,35","0,90","14426,55","33807,04","60,16","0,05","8036054,76","8036,05"
14/08/2025,19:27:00,"222,98","386,21","156,21","31417,49","0,90","15040,42","34832,07","60,13","0,05","8037625,64","8037,63"
14/08/2025,19:30:00,"221,51","383,66","160,13","32031,00","0,90","15235,88","35469,94","59,73","0,05","8039227,19","8039,23"
14/08/2025,19:33:00,"221,95","384,44","161,78","33084,05","0,92","13957,60","35907,79","59,94","0,05","8040881,39","8040,88"
14/08/2025,19:36:00,"221,61","383,85","160,07","30961,34","0,87","17315,21","35474,23","59,92","0,05","8042429,46","8042,43"
14/08/2025,19:39:00,"220,43","381,79","170,74","34447,90","0,92","15158,04","37635,41","59,96","0,05","8044151,85","8044,15"
14/08/2025,19:42:00,"222,80","385,89","140,07","28566,94","0,92","12560,69","31206,42","60,08","0,05","8045580,20","8045,58"
14/08/2025,19:45:00,"222,06","384,63","169,65","34378,02","0,91","15410,49","37674,01","59,95","0,05","8047299,10","8047,30"
14/08/2025,19:48:00,"224,09","388,13","155,26","31591,87","0,91","14574,29","34791,61","59,82","0,05","8048878,69","8048,88"
14/08/2025,19:51:00,"222,67","385,68","159,42","31157,00","0,88","17011,01","35498,35","60,15","0,05","8050436,54","8050,44"
14/08/2025,19:54:00,"222,65","385,64","148,16","29871,61","0,91","13993,18","32986,70","59,86","0,05","8051930,12","8051,93"
14/08/2025,19:57:00,"222,21","384,88","181,21","35955,37","0,89","18129,43","40267,41","60,08","0,05","8053727,89","8053,73"
14/08/2025,20:00:00,"224,40","388,67","187,84","37229,42","0,88","19766,25","42151,33","59,95","0,05","8055589,36","8055,59"
14/08/2025,20:03:00,"222,35","385,12","158,00","30870,23","0,88","16768,23","35130,39","59,82","0,05","8057132,87","8057,13"
14/08/2025,20:06:00,"221,39","383,47","175,50","34995,63","0,90","16881,43","38854,56","60,04","0,05","8058882,66","8058,88"
14/08/2025,20:09:00,"222,14","384,76","185,61","36987,62","0,90","18220,98","41232,12","60,15","0,05","8060732,04","8060,73"
14/08/2025,20:12:00,"223,79","387,62","145,08","30008,68","0,92","12393,06","32467,04","59,90","0,05","8062232,47","8062,23"
14/08/2025,20:15:00,"223,36","386,88","174,35","35055,33","0,90","16960,35","38942,65","60,08","0,05","8063985,24","8063,99"
14/08/2025,20:18:00,"225,07","389,83","165,51","34019,90","0,91","15173,91","37250,52","59,93","0,05","8065686,23","8065,69"
14/08/2025,20:21:00,"223,25","386,67","165,96","32091,48","0,87","18514,58","37049,33","60,00","0,05","8067290,81","8067,29"
14/08/2025,20:24:00,"221,92","384,37","144,94","28817,39","0,90","14285,47","32163,90","60,16","0,05","8068731,68","8068,73"
14/08/2025,20:27:00,"222,63","385,61","152,17","30157,89","0,89","15435,70","33878,60","60,16","0,05","8070239,57","8070,24"
14/08/2025,20:30:00,"223,71","387,48","182,97","35962,37","0,88","19550,28","40932,93","59,89","0,05","8072037,69","8072,04"
14/08/2025,20:33:00,"222,38","385,17","177,36","35514,79","0,90","17154,12","39440,65","59,92","0,05","8073813,43","8073,81"
14/08/2025,20:36:00,"222,79","385,88","172,77","33948,26","0,88","18140,02","38490,84","60,02","0,05","8075510,84","8075,51"
14/08/2025,20:39:00,"222,81","385,92","157,88","32482,90","0,92","13502,42","35177,47","59,97","0,05","8077134,99","8077,13"
14/08/2025,20:42:00,"222,40","385,22","162,65","32335,15","0,89","16218,53","36174,61","60,09","0,05","8078751,74","8078,75"
14/08/2025,20:45:00,"224,01","387,99","163,15","33319,53","0,91","15017,00","36547,25","59,98","0,05","8080417,72","8080,42"
14/08/2025,20:48:00,"221,33","383,36","175,22","34847,22","0,90","17020,87","38781,94","60,07","0,05","8082160,08","8082,16"
14/08/2025,20:51:00,"220,60","382,10","158,23","31116,69","0,89","15815,32","34905,20","60,01","0,05","8083715,92","8083,72"
14/08/2025,20:54:00,"223,13","386,47","170,44","34360,01","0,90","16296,46","38028,74","59,97","0,05","8085433,92","8085,43"
14/08/2025,20:57:00,"221,37","383,43","179,39","35252,89","0,89","18285,80","39713,18","59,89","0,05","8087196,56","8087,20"
14/08/2025,21:00:00,"222,30","385,03","92,82","17745,18","0,86","10527,18","20632,81","60,08","0,05","8088083,82","8088,08"
14/08/2025,21:03:00,"223,04","386,32","85,38","16210,80","0,85","9992,41","19043,06","60,12","0,05","8088894,36","8088,89"
14/08/2025,21:06:00,"223,17","386,55","86,32","16854,40","0,87","9330,97","19264,93","60,15","0,05","8089737,08","8089,74"
14/08/2025,21:09:00,"219,58","380,33","92,35","17373,22","0,86","10458,94","20278,51","60,06","0,05","8090605,74","8090,61"
14/08/2025,21:12:00,"222,14","384,76","92,86","18024,40","0,87","10032,04","20628,16","60,12","0,05","8091506,96","8091,51"
14/08/2025,21:15:00,"223,92","387,84","89,16","17312,04","0,87","9945,38","19965,41","59,97","0,05","8092372,56","8092,37"
14/08/2025,21:18:00,"221,33","383,35","93,51","17676,40","0,85","10766,05","20696,94","60,11","0,05","8093256,38","8093,26"
14/08/2025,21:21:00,"221,41","383,49","84,13","15885,60","0,85","9729,24","18628,21","60,01","0,05","8094050,66","8094,05"
14/08/2025,21:24:00,"220,57","382,04","84,29","15814,52","0,85","9773,59","18590,92","59,91","0,05","8094841,39","8094,84"
14/08/2025,21:27:00,"223,11","386,43","93,02","17370,37","0,84","11357,41","20753,81","59,94","0,05","8095709,91","8095,71"
14/08/2025,21:30:00,"222,58","385,52","86,87","16388,19","0,85","10258,83","19334,33","60,03","0,05","8096529,32","8096,53"
14/08/2025,21:33:00,"224,16","388,26","80,91","15196,86","0,84","9900,86","18137,57","59,99","0,05","8097289,16","8097,29"
14/08/2025,21:36:00,"221,31","383,32","90,89","16798,17","0,84","11063,65","20114,25","59,89","0,05","8098129,07","8098,13"
14/08/2025,21:39:00,"222,69","385,71","86,43","15821,04","0,82","10959,38","19246,12","60,22","0,05","8098920,12","8098,92"
14/08/2025,21:42:00,"222,65","385,65","92,03","17259,71","0,84","11042,30","20489,76","59,90","0,05","8099783,11","8099,78"
14/08/2025,21:45:00,"223,82","387,67","82,46","15523,01","0,84","9982,73","18455,86","59,94","0,05","8100559,26","8100,56"
14/08/2025,21:48:00,"220,98","382,74","86,11","16143,74","0,85","10073,45","19028,79","60,07","0,05","8101366,44","8101,37"
14/08/2025,21:51:00,"221,42","383,51","89,50","17103,29","0,86","10007,27","19815,85","60,00","0,05","8102221,61","8102,22"
14/08/2025,21:54:00,"221,55","383,74","80,29","15468,57","0,87","8783,99","17788,62","59,83","0,05","8102995,04","8103,00"
14/08/2025,21:57:00,"220,53","381,98","96,63","17993,29","0,84","11417,57","21310,08","59,97","0,05","8103894,70","8103,89"
14/08/2025,22:00:00,"224,86","389,47","88,24","17126,96","0,86","10018,30","19841,85","60,08","0,05","8104751,05","8104,75"
14/08/2025,22:03:00,"222,64","385,62","89,12","16530,22","0,83","10973,91","19841,25","60,05","0,05","8105577,56","8105,58"
14/08/2025,22:06:00,"221,43","383,52","85,85","16203,66","0,85","9941,62","19010,38","60,13","0,05","8106387,74","8106,39"
14/08/2025,22:09:00,"221,87","384,29","94,68","18108,48","0,86","10646,27","21006,19","60,11","0,05","8107293,17","8107,29"
14/08/2025,22:12:00,"223,17","386,54","87,74","16775,92","0,86","10098,02","19580,64","60,05","0,05","8108131,96","8108,13"
14/08/2025,22:15:00,"222,64","385,62","85,42","15872,38","0,83","10478,05","19018,99","59,91","0,05","8108925,58","8108,93"
14/08/2025,22:18:00,"223,24","386,67","92,06","17091,63","0,83","11414,38","20552,66","60,01","0,05","8109780,16","8109,78"
14/08/2025,22:21:00,"220,22","381,43","78,35","14789,73","0,86","8887,79","17254,82","59,92","0,05","8110519,65","8110,52"
14/08/2025,22:24:00,"223,22","386,63","99,90","18780,43","0,84","12024,19","22299,90","60,14","0,05","8111458,67","8111,46"
14/08/2025,22:27:00,"222,47","385,33","88,04","16310,04","0,83","10842,36","19585,05","60,05","0,05","8112274,17","8112,27"
14/08/2025,22:30:00,"222,56","385,48","78,20","15020,02","0,86","8793,21","17404,64","59,84","0,05","8113025,18","8113,03"
14/08/2025,22:33:00,"223,40","386,94","91,43","17651,02","0,86","10280,55","20426,66","60,01","0,05","8113907,73","8113,91"
14/08/2025,22:36:00,"222,69","385,71","82,71","15784,00","0,86","9494,82","18419,72","59,97","0,05","8114696,93","8114,70"
14/08/2025,22:39:00,"221,83","384,23","92,86","17555,58","0,85","10778,71","20600,46","60,17","0,05","8115574,71","8115,57"
14/08/2025,22:42:00,"221,65","383,91","93,72","17905,70","0,86","10531,60","20773,27","60,10","0,05","8116469,99","8116,47"
14/08/2025,22:45:00,"221,29","383,29","78,11","14595,07","0,84","9259,58","17284,55","59,97","0,05","8117199,74","8117,20"
14/08/2025,22:48:00,"221,56","383,76","82,16","15494,44","0,85","9556,21","18204,36","60,08","0,05","8117974,47","8117,97"
14/08/2025,22:51:00,"222,87","386,02","93,61","18041,08","0,86","10476,59","20862,40","60,03","0,05","8118876,52","8118,88"
14/08/2025,22:54:00,"221,26","383,23","85,68","15579,38","0,82","10800,95","18957,26","60,01","0,05","8119655,49","8119,66"
14/08/2025,22:57:00,"222,91","386,09","93,72","17846,63","0,85","10859,82","20891,10","59,98","0,05","8120547,82","8120,55"
14/08/2025,23:00:00,"222,52","385,42","81,39","15421,20","0,85","9499,02","18112,01","59,98","0,05","8121318,88","8121,32"
14/08/2025,23:03:00,"223,48","387,07","90,85","17315,12","0,85","10601,99","20303,09","60,02","0,05","8122184,64","8122,18"
14/08/2025,23:06:00,"223,07","386,37","92,81","17754,47","0,86","10647,17","20702,26","60,09","0,05","8123072,36","8123,07"
14/08/2025,23:09:00,"222,08","384,65","95,10","17789,46","0,84","11383,41","21119,83","60,04","0,05","8123961,83","8123,96"
14/08/2025,23:12:00,"224,30","388,50","87,72","16551,51","0,84","10639,33","19676,08","60,04","0,05","8124789,41","8124,79"
14/08/2025,23:15:00,"223,86","387,73","98,24","18378,77","0,84","12076,02","21991,12","59,86","0,05","8125708,35","8125,71"
14/08/2025,23:18:00,"222,75","385,81","80,29","15689,75","0,88","8586,12","17885,46","59,91","0,05","8126492,83","8126,49"
14/08/2025,23:21:00,"222,65","385,64","84,99","16109,80","0,85","9925,10","18921,77","59,97","0,05","8127298,32","8127,30"
14/08/2025,23:24:00,"220,97","382,73","74,64","14573,05","0,88","7724,35","16493,62","60,11","0,05","8128026,98","8128,03"
14/08/2025,23:27:00,"223,29","386,76","89,70","17014,21","0,85","10570,07","20030,22","60,00","0,05","8128877,69","8128,88"
14/08/2025,23:30:00,"223,52","387,15","85,50","16573,30","0,87","9514,97","19110,44","60,12","0,05","8129706,35","8129,71"
14/08/2025,23:33:00,"222,58","385,52","83,45","15657,07","0,84","9991,27","18573,35","60,06","0,05","8130489,21","8130,49"
14/08/2025,23:36:00,"223,46","387,04","89,63","17395,30","0,87","9926,98","20028,52","59,96","0,05","8131358,97","8131,36"
14/08/2025,23:39:00,"223,75","387,55","84,76","16298,02","0,86","9699,12","18965,71","60,03","0,05","8132173,87","8132,17"
14/08/2025,23:42:00,"222,76","385,83","81,68","15166,34","0,83","10051,94","18195,04","60,08","0,05","8132932,19","8132,93"
14/08/2025,23:45:00,"222,02","384,55","74,48","14504,65","0,88","7938,90","16535,15","60,12","0,05","8133657,42","8133,66"
14/08/2025,23:48:00,"222,22","384,90","95,37","18126,85","0,86","10982,54","21194,31","59,93","0,05","8134563,76","8134,56"
14/08/2025,23:51:00,"223,53","387,16","91,90","17052,31","0,83","11452,42","20541,16","60,05","0,05","8135416,38","8135,42"
14/08/2025,23:54:00,"222,87","386,02","86,06","15912,96","0,83","10708,90","19180,79","60,03","0,05","8136212,03","8136,21"
14/08/2025,23:57:00,"222,71","385,74","95,23","17776,11","0,84","11565,97","21207,59","60,08","0,05","8137100,83","8137,10"
15/08/2025,00:00:00,"221,69","383,97","86,12","16537,12","0,87","9539,94","19091,54","59,80","0,05","8137927,69","8137,93"
15/08/2025,00:03:00,"220,96","382,71","80,10","14620,88","0,83","9972,74","17698,18","59,94","0,05","8138658,73","8138,66"
15/08/2025,00:06:00,"223,25","386,67","95,85","18508,32","0,86","10737,65","21397,55","59,96","0,05","8139584,15","8139,58"
15/08/2025,00:09:00,"220,93","382,67","98,30","18048,79","0,83","12077,03","21716,66","59,99","0,05","8140486,59","8140,49"
15/08/2025,00:12:00,"222,93","386,13","87,75","16419,53","0,84","10635,06","19562,86","60,04","0,05","8141307,57","8141,31"
15/08/2025,00:15:00,"223,09","386,40","85,23","15890,46","0,84","10440,71","19013,55","59,97","0,05","8142102,09","8142,10"
15/08/2025,00:18:00,"221,99","384,50","88,26","16385,14","0,84","10741,28","19592,03","60,03","0,05","8142921,35","8142,92"
15/08/2025,00:21:00,"222,85","385,99","75,34","14613,28","0,87","8268,43","16790,32","59,72","0,05","8143652,01","8143,65"
15/08/2025,00:24:00,"222,77","385,85","84,08","15998,00","0,85","9742,36","18730,98","60,01","0,05","8144451,91","8144,45"
15/08/2025,00:27:00,"222,88","386,03","82,62","15499,15","0,84","9941,74","18413,63","60,01","0,05","8145226,87","8145,23"
15/08/2025,00:30:00,"222,93","386,13","81,13","15118,48","0,84","9927,57","18086,60","60,15","0,05","8145982,79","8145,98"
15/08/2025,00:33:00,"222,00","384,51","97,33","18826,04","0,87","10602,77","21606,45","59,90","0,05","8146924,09","8146,92"
15/08/2025,00:36:00,"222,06","384,62","91,13","17228,10","0,85","10618,03","20237,35","59,99","0,05","8147785,50","8147,79"
15/08/2025,00:39:00,"222,59","385,54","88,32","16681,71","0,85","10400,27","19658,21","59,95","0,05","8148619,58","8148,62"
15/08/2025,00:42:00,"224,13","388,21","93,89","17740,80","0,84","11317,92","21043,55","59,90","0,05","8149506,62","8149,51"
15/08/2025,00:45:00,"222,10","384,68","95,00","17850,21","0,85","11248,65","21098,87","60,02","0,05","8150399,13","8150,40"
15/08/2025,00:48:00,"223,40","386,94","89,59","17225,51","0,86","10191,72","20014,73","60,21","0,05","8151260,41","8151,26"
15/08/2025,00:51:00,"222,94","386,14","79,79","15306,44","0,86","9062,02","17787,84","59,82","0,05","8152025,73","8152,03"
15/08/2025,00:54:00,"222,05","384,61","96,97","18300,64","0,85","11347,08","21532,99","59,92","0,05","8152940,76","8152,94"
15/08/2025,00:57:00,"221,78","384,14","82,07","15881,65","0,87","8894,74","18202,84","60,05","0,05","8153734,85","8153,73"
15/08/2025,01:00:00,"222,24","384,94","94,90","17979,80","0,85","11026,26","21091,50","59,85","0,05","8154633,84","8154,63"
15/08/2025,01:03:00,"221,70","384,00","90,48","17228,22","0,86","10274,61","20059,39","60,11","0,05","8155495,25","8155,50"
15/08/2025,01:06:00,"222,50","385,38","89,06","17013,75","0,86","10159,98","19816,48","60,16","0,05","8156345,93","8156,35"
15/08/2025,01:09:00,"221,73","384,06","87,03","16246,51","0,84","10414,04","19297,71","60,03","0,05","8157158,26","8157,16"
15/08/2025,01:12:00,"222,52","385,41","86,99","16336,78","0,84","10381,69","19356,39","60,05","0,05","8157975,10","8157,98"
15/08/2025,01:15:00,"223,53","387,17","87,39","16964,83","0,87","9684,25","19534,34","59,91","0,05","8158823,34","8158,82"
15/08/2025,01:18:00,"223,50","387,11","80,18","15632,63","0,87","8761,88","17920,65","59,95","0,05","8159604,97","8159,60"
15/08/2025,01:21:00,"221,36","383,40","84,37","16187,15","0,87","9315,55","18676,28","59,90","0,05","8160414,33","8160,41"
15/08/2025,01:24:00,"222,66","385,65","83,12","15481,38","0,84","10139,38","18506,22","59,95","0,05","8161188,40","8161,19"
15/08/2025,01:27:00,"221,62","383,86","96,36","17902,62","0,84","11640,91","21354,50","60,09","0,05","8162083,53","8162,08"
15/08/2025,01:30:00,"222,81","385,93","88,06","17328,52","0,88","9203,31","19620,87","60,05","0,05","8162949,96","8162,95"
15/08/2025,01:33:00,"222,08","384,65","87,93","16727,06","0,86","10074,91","19526,86","59,99","0,05","8163786,31","8163,79"
15/08/2025,01:36:00,"222,43","385,27","87,50","16341,58","0,84","10570,78","19462,50","59,99","0,05","8164603,39","8164,60"
15/08/2025,01:39:00,"221,50","383,65","76,63","14923,80","0,88","8084,74","16973,00","59,82","0,05","8165349,58","8165,35"
15/08/2025,01:42:00,"222,31","385,05","80,27","15280,04","0,86","9215,33","17843,82","60,02","0,05","8166113,58","8166,11"
15/08/2025,01:45:00,"222,56","385,48","92,34","17841,61","0,87","10200,71","20551,82","60,02","0,05","8167005,66","8167,01"
15/08/2025,01:48:00,"223,45","387,03","84,43","15660,79","0,83","10519,92","18866,08","59,98","0,05","8167788,70","8167,79"
15/08/2025,01:51:00,"222,22","384,89","79,51","15105,90","0,85","9164,12","17668,31","60,12","0,05","8168543,99","8168,54"
15/08/2025,01:54:00,"222,78","385,86","87,58","16821,12","0,86","9884,53","19510,35","59,93","0,05","8169385,05","8169,39"
15/08/2025,01:57:00,"222,35","385,13","81,49","15689,38","0,87","9065,17","18119,98","60,04","0,05","8170169,52","8170,17"
15/08/2025,02:00:00,"223,31","386,79","78,87","15185,25","0,86","8923,96","17613,31","59,91","0,05","8170928,78","8170,93"
15/08/2025,02:03:00,"223,05","386,33","98,03","18010,49","0,82","12399,27","21865,95","60,27","0,05","8171829,31","8171,83"
15/08/2025,02:06:00,"222,66","385,66","91,90","17010,18","0,83","11372,65","20461,76","59,85","0,05","8172679,81","8172,68"
15/08/2025,02:09:00,"221,97","384,46","98,98","18752,74","0,85","11445,75","21969,76","60,05","0,05","8173617,45","8173,62"
15/08/2025,02:12:00,"222,71","385,75","94,48","17952,75","0,85","10977,35","21042,89","60,05","0,05","8174515,09","8174,52"
15/08/2025,02:15:00,"223,72","387,50","90,15","17415,09","0,86","10174,96","20169,66","59,91","0,05","8175385,84","8175,39"
15/08/2025,02:18:00,"222,61","385,57","84,79","15518,67","0,82","10743,10","18874,41","59,91","0,05","8176161,78","8176,16"
15/08/2025,02:21:00,"221,91","384,36","87,90","16785,71","0,86","9935,91","19505,96","59,98","0,05","8177001,06","8177,00"
15/08/2025,02:24:00,"221,70","384,00","93,77","17922,72","0,86","10535,36","20789,85","59,96","0,05","8177897,20","8177,90"
15/08/2025,02:27:00,"222,17","384,82","82,29","15321,11","0,84","9977,83","18283,69","59,91","0,05","8178663,25","8178,66"
15/08/2025,02:30:00,"220,58","382,06","88,36","17039,33","0,87","9464,16","19491,25","59,82","0,05","8179515,22","8179,52"
15/08/2025,02:33:00,"223,16","386,52","80,62","15272,12","0,85","9508,41","17990,20","60,09","0,05","8180278,83","8180,28"
15/08/2025,02:36:00,"223,27","386,71","87,55","16489,44","0,84","10497,91","19547,57","59,89","0,05","8181103,30","8181,10"
15/08/2025,02:39:00,"221,31","383,31","96,25","17549,63","0,82","12072,01","21300,77","60,08","0,05","8181980,78","8181,98"
15/08/2025,02:42:00,"222,19","384,85","91,71","17718,68","0,87","10061,56","20376,13","59,91","0,05","8182866,71","8182,87"
15/08/2025,02:45:00,"223,29","386,75","92,98","17021,88","0,82","11887,85","20762,11","60,09","0,05","8183717,81","8183,72"
15/08/2025,02:48:00,"222,69","385,71","81,02","15730,16","0,87","8835,91","18041,93","59,98","0,05","8184504,32","8184,50"
15/08/2025,02:51:00,"223,98","387,94","86,18","16609,98","0,86","9833,13","19302,38","60,08","0,05","8185334,81","8185,33"
15/08/2025,02:54:00,"222,92","386,12","88,08","16085,45","0,82","11259,82","19634,80","60,00","0,05","8186139,09","8186,14"
15/08/2025,02:57:00,"223,11","386,44","86,33","15793,84","0,82","11024,99","19261,25","59,90","0,05","8186928,78","8186,93"
15/08/2025,03:00:00,"222,46","385,32","97,82","18635,49","0,86","11236,55","21761,01","60,09","0,05","8187860,55","8187,86"
15/08/2025,03:03:00,"220,31","381,58","90,22","17222,33","0,87","9920,98","19875,47","59,96","0,05","8188721,67","8188,72"
15/08/2025,03:06:00,"222,21","384,88","81,26","15276,42","0,85","9625,44","18055,97","60,01","0,05","8189485,49","8189,49"
15/08/2025,03:09:00,"221,87","384,29","92,98","17010,89","0,82","11670,95","20629,63","59,78","0,05","8190336,04","8190,34"
15/08/2025,03:12:00,"223,49","387,09","91,74","17303,70","0,84","10997,54","20502,78","60,00","0,05","8191201,22","8191,20"
15/08/2025,03:15:00,"221,51","383,67","92,40","17616,09","0,86","10423,02","20468,66","59,94","0,05","8192082,03","8192,08"
15/08/2025,03:18:00,"220,81","382,45","97,77","18656,85","0,86","10861,15","21588,02","60,04","0,05","8193014,87","8193,01"
15/08/2025,03:21:00,"223,14","386,49","84,35","15898,02","0,84","10073,69","18820,90","60,02","0,05","8193809,77","8193,81"
15/08/2025,03:24:00,"221,42","383,51","86,22","16320,83","0,85","9903,38","19090,48","60,14","0,05","8194625,81","8194,63"
15/08/2025,03:27:00,"222,22","384,90","95,24","17766,56","0,84","11502,82","21165,19","60,08","0,05","8195514,14","8195,51"
15/08/2025,03:30:00,"221,16","383,06","98,57","18059,64","0,83","12209,05","21799,34","59,98","0,05","8196417,12","8196,42"
15/08/2025,03:33:00,"221,97","384,46","83,87","15959,21","0,86","9584,94","18616,32","60,05","0,05","8197215,08","8197,22"
15/08/2025,03:36:00,"221,75","384,08","97,99","18522,50","0,85","11361,98","21729,65","60,02","0,05","8198141,21","8198,14"
15/08/2025,03:39:00,"221,62","383,85","91,98","17665,97","0,87","10171,33","20384,86","59,93","0,05","8199024,50","8199,02"
15/08/2025,03:42:00,"222,10","384,69","84,69","16166,23","0,86","9614,66","18809,27","59,91","0,05","8199832,82","8199,83"
15/08/2025,03:45:00,"222,27","384,99","94,16","17834,50","0,85","10951,96","20928,80","59,98","0,05","8200724,54","8200,72"
15/08/2025,03:48:00,"221,48","383,62","85,29","15974,55","0,85","10081,58","18889,80","60,05","0,05","8201523,27","8201,52"
15/08/2025,03:51:00,"223,61","387,30","81,90","15595,68","0,85","9600,26","18313,66","59,97","0,05","8202303,05","8202,30"
15/08/2025,03:54:00,"223,11","386,44","84,39","16018,90","0,85","9896,00","18829,12","60,13","0,05","8203104,00","8203,10"
15/08/2025,03:57:00,"221,41","383,49","97,07","18242,60","0,85","11363,72","21492,47","60,06","0,05","8204016,13","8204,02"
15/08/2025,04:00:00,"222,78","385,86","86,47","16433,54","0,85","10052,26","19264,20","59,96","0,05","8204837,80","8204,84"
15/08/2025,04:03:00,"222,30","385,04","92,19","16870,09","0,82","11637,15","20494,47","59,92","0,05","8205681,31","8205,68"
15/08/2025,04:06:00,"221,32","383,33","100,20","18390,70","0,83","12391,33","22175,73","60,10","0,05","8206600,84","8206,60"
15/08/2025,04:09:00,"221,86","384,27","78,81","15318,07","0,88","8428,61","17483,84","59,85","0,05","8207366,75","8207,37"
15/08/2025,04:12:00,"221,85","384,26","82,50","15778,89","0,86","9274,21","18302,58","60,04","0,05","8208155,69","8208,16"
15/08/2025,04:15:00,"221,31","383,33","89,62","16262,06","0,82","11354,84","19833,99","59,98","0,05","8208968,79","8208,97"
15/08/2025,04:18:00,"222,16","384,80","94,19","18150,56","0,87","10413,78","20925,81","60,05","0,05","8209876,32","8209,88"
15/08/2025,04:21:00,"222,76","385,82","92,47","17259,26","0,84","11243,32","20598,41","59,96","0,05","8210739,29","8210,74"
15/08/2025,04:24:00,"224,54","388,91","99,21","19114,68","0,86","11439,80","22276,45","60,09","0,05","8211695,02","8211,70"
15/08/2025,04:27:00,"222,66","385,66","85,40","16068,11","0,85","10166,86","19014,45","60,11","0,05","8212498,43","8212,50"
15/08/2025,04:30:00,"222,21","384,87","93,88","17279,34","0,83","11688,41","20861,31","60,00","0,05","8213362,39","8213,36"
15/08/2025,04:33:00,"222,95","386,17","90,98","16819,44","0,83","11338,15","20284,16","59,93","0,05","8214203,36","8214,20"
15/08/2025,04:36:00,"222,82","385,93","95,89","18412,95","0,86","10838,35","21366,02","59,93","0,05","8215124,01","8215,12"
15/08/2025,04:39:00,"221,04","382,85","87,92","16949,87","0,87","9506,08","19433,57","60,01","0,05","8215971,51","8215,97"
15/08/2025,04:42:00,"222,11","384,70","82,64","16025,36","0,87","8947,45","18353,99","59,97","0,05","8216772,77","8216,77"
15/08/2025,04:45:00,"223,80","387,64","86,26","16525,05","0,86","9979,00","19304,34","60,01","0,05","8217599,03","8217,60"
15/08/2025,04:48:00,"223,03","386,30","80,70","15728,82","0,87","8750,11","17998,89","59,98","0,05","8218385,47","8218,39"
15/08/2025,04:51:00,"222,45","385,30","100,63","18507,27","0,83","12593,51","22385,61","60,06","0,05","8219310,83","8219,31"
15/08/2025,04:54:00,"223,74","387,52","86,87","16805,81","0,86","9765,08","19436,87","59,91","0,05","8220151,12","8220,15"
15/08/2025,04:57:00,"221,34","383,37","78,69","14673,55","0,84","9381,60","17416,30","60,00","0,05","8220884,80","8220,88"
15/08/2025,05:00:00,"222,88","386,04","81,64","15861,84","0,87","8916,51","18196,21","60,20","0,05","8221677,89","8221,68"
15/08/2025,05:03:00,"221,54","383,72","77,59","14707,87","0,86","8898,35","17190,17","60,00","0,05","8222413,28","8222,41"
