Data,Horário,Tensao_Fase_A,Tensao_De_Linha_AB,Corrente_Fase_A,Potencia_Ativa_Fase_A,fator_De_Potencia_Fase_A,Potencia_Reativa_Fase_A,Potencia_Aparente_Fase_A,Frequencia_Fase_A,Intervalos em Hora,C (Wh),C (kWh)
04/06/2025,16:03:00,"221,33","383,35","775,12","154224,46","0,90","75134,71","171552,93","59,88","0,05","19973863,37","19973,86"
04/06/2025,16:06:00,"223,28","386,72","699,99","143723,09","0,92","61406,58","156291,70","59,95","0,05","19981049,52","19981,05"
04/06/2025,16:09:00,"223,81","387,65","730,42","153984,10","0,94","54892,68","163475,72","60,00","0,05","19988748,73","19988,75"
04/06/2025,16:12:00,"223,09","386,40","756,55","155701,87","0,92","65137,65","168777,91","60,00","0,05","19996533,82","19996,53"
04/06/2025,16:15:00,"224,37","388,63","767,83","156474,98","0,91","72080,97","172279,09","60,05","0,05","20004357,57","20004,36"
04/06/2025,16:18:00,"223,54","387,17","721,26","149874,09","0,93","59427,76","161226,24","59,92","0,05","20011851,28","20011,85"
04/06/2025,16:21:00,"222,98","386,21","700,02","141433,62","0,91","66038,54","156091,50","60,08","0,05","20018922,96","20018,92"
04/06/2025,16:24:00,"223,10","386,43","748,26","154721,78","0,93","62688,02","166938,96","59,88","0,05","20026659,05","20026,66"
04/06/2025,16:27:00,"223,02","386,28","821,75","167127,19","0,91","75195,48","183264,45","59,94","0,05","20035015,40","20035,02"
04/06/2025,16:30:00,"221,96","384,45","619,43","131057,62","0,95","41561,88","137489,96","60,02","0,05","20041568,29","20041,57"
04/06/2025,16:33:00,"223,07","386,36","690,05","139547,22","0,91","64963,17","153927,39","59,99","0,05","20048545,65","20048,55"
04/06/2025,16:36:00,"221,48","383,61","761,22","152175,33","0,90","72565,75","168591,58","60,25","0,05","20056154,41","20056,15"
04/06/2025,16:39:00,"221,82","384,21","634,54","131315,48","0,93","50680,38","140756,02","59,97","0,05","20062720,19","20062,72"
04/06/2025,16:42:00,"222,59","385,54","680,64","144865,83","0,96","44347,94","151501,97","59,92","0,05","20069963,48","20069,96"
04/06/2025,16:45:00,"223,18","386,56","775,19","159225,00","0,92","67666,78","173006,92","60,17","0,05","20077924,73","20077,92"
04/06/2025,16:48:00,"222,49","385,36","687,78","142188,44","0,93","56553,82","153022,51","59,94","0,05","20085034,15","20085,03"
04/06/2025,16:51:00,"221,70","383,99","790,49","159357,89","0,91","72919,80","175249,06","60,06","0,05","20093002,05","20093,00"
04/06/2025,16:54:00,"223,37","386,90","782,48","160977,82","0,92","68089,39","174785,65","60,09","0,05","20101050,94","20101,05"
04/06/2025,16:57:00,"222,83","385,96","800,11","169360,23","0,95","55723,17","178291,78","59,88","0,05","20109518,95","20109,52"
04/06/2025,17:00:00,"223,77","387,57","734,53","145082,73","0,88","77239,34","164362,14","60,05","0,05","20116773,08","20116,77"
04/06/2025,17:03:00,"223,56","387,22","779,67","161766,33","0,93","64918,20","174306,40","59,95","0,05","20124861,40","20124,86"
04/06/2025,17:06:00,"222,83","385,96","777,88","159927,75","0,92","66854,91","173339,16","59,99","0,05","20132857,79","20132,86"
04/06/2025,17:09:00,"223,22","386,63","725,23","145194,80","0,90","71593,27","161886,15","60,07","0,05","20140117,53","20140,12"
04/06/2025,17:12:00,"221,98","384,49","702,38","141910,00","0,91","64588,18","155916,90","59,95","0,05","20147213,03","20147,21"
04/06/2025,17:15:00,"225,16","389,98","707,49","146099,39","0,92","63481,20","159294,99","60,07","0,05","20154518,00","20154,52"
04/06/2025,17:18:00,"223,31","386,78","778,29","163270,80","0,94","59565,90","173797,15","59,89","0,05","20162681,54","20162,68"
04/06/2025,17:21:00,"223,54","387,19","720,50","152363,14","0,95","52215,40","161062,02","59,89","0,05","20170299,69","20170,30"
04/06/2025,17:24:00,"222,92","386,11","787,82","157571,16","0,90","77549,49","175620,60","60,06","0,05","20178178,25","20178,18"
04/06/2025,17:27:00,"222,01","384,54","706,21","146768,16","0,94","55152,26","156788,59","60,28","0,05","20185516,66","20185,52"
04/06/2025,17:30:00,"221,90","384,35","713,86","150951,41","0,95","48026,89","158407,42","60,22","0,05","20193064,23","20193,06"
04/06/2025,17:33:00,"221,95","384,43","674,56","135773,84","0,91","63094,78","149718,03","60,03","0,05","20199852,92","20199,85"
04/06/2025,17:36:00,"224,04","388,05","691,16","142571,78","0,92","60424,94","154847,95","60,04","0,05","20206981,51","20206,98"
04/06/2025,17:39:00,"223,49","387,10","812,38","165151,62","0,91","75428,68","181561,40","60,02","0,05","20215239,09","20215,24"
04/06/2025,17:42:00,"222,42","385,25","705,72","145106,64","0,92","59861,31","156969,15","60,06","0,05","20222494,43","20222,49"
04/06/2025,17:45:00,"220,72","382,30","744,13","149215,01","0,91","68635,22","164243,46","60,12","0,05","20229955,18","20229,96"
04/06/2025,17:48:00,"222,07","384,64","800,90","164199,21","0,92","68357,63","177859,91","59,76","0,05","20238165,14","20238,17"
04/06/2025,17:51:00,"222,15","384,77","695,78","141396,13","0,91","62430,68","154565,37","60,06","0,05","20245234,94","20245,23"
04/06/2025,17:54:00,"220,49","381,89","733,66","148574,64","0,92","63970,53","161761,10","60,05","0,05","20252663,68","20252,66"
04/06/2025,17:57:00,"222,80","385,90","742,29","154531,93","0,93","58914,27","165381,41","60,07","0,05","20260390,27","20260,39"
04/06/2025,18:00:00,"223,24","386,67","513,93","101847,82","0,89","52822,54","114730,98","60,05","0,05","20265482,66","20265,48"
04/06/2025,18:03:00,"223,37","386,89","477,71","95751,99","0,90","47094,56","106706,80","60,00","0,05","20270270,26","20270,27"
04/06/2025,18:06:00,"223,51","387,13","524,43","108348,51","0,92","44720,42","117214,82","60,13","0,05","20275687,69","20275,69"
04/06/2025,18:09:00,"224,84","389,44","561,14","110802,32","0,88","60341,02","126167,32","59,95","0,05","20281227,80","20281,23"
04/06/2025,18:12:00,"223,41","386,96","516,14","103929,73","0,90","49954,75","115312,04","59,95","0,05","20286424,29","20286,42"
04/06/2025,18:15:00,"222,09","384,67","521,04","102182,68","0,88","54304,06","115716,16","60,18","0,05","20291533,42","20291,53"
04/06/2025,18:18:00,"221,93","384,39","520,28","100342,04","0,87","57124,57","115463,16","60,01","0,05","20296550,53","20296,55"
04/06/2025,18:21:00,"220,94","382,68","546,85","109767,86","0,91","50488,14","120822,33","60,05","0,05","20302038,92","20302,04"
04/06/2025,18:24:00,"224,83","389,42","463,96","97075,65","0,93","38177,30","104312,94","60,05","0,05","20306892,70","20306,89"
04/06/2025,18:27:00,"222,88","386,04","569,97","112171,43","0,88","59629,86","127036,01","59,94","0,05","20312501,27","20312,50"
04/06/2025,18:30:00,"221,88","384,31","520,79","104436,03","0,90","49460,30","115556,07","59,98","0,05","20317723,07","20317,72"
04/06/2025,18:33:00,"220,11","381,24","540,50","105238,49","0,88","55486,35","118970,05","60,20","0,05","20322985,00","20322,98"
04/06/2025,18:36:00,"223,08","386,39","540,69","109250,28","0,91","51115,67","120616,90","60,04","0,05","20328447,51","20328,45"
04/06/2025,18:39:00,"222,33","385,08","444,37","89639,00","0,91","41538,01","98795,53","59,99","0,05","20332929,46","20332,93"
04/06/2025,18:42:00,"222,13","384,73","536,41","108981,25","0,91","48163,61","119149,68","59,75","0,05","20338378,53","20338,38"
04/06/2025,18:45:00,"223,29","386,74","471,17","93928,75","0,89","47389,20","105206,21","59,86","0,05","20343074,96","20343,07"
04/06/2025,18:48:00,"222,53","385,43","511,32","103803,98","0,91","46593,78","113781,58","60,12","0,05","20348265,16","20348,27"
04/06/2025,18:51:00,"222,97","386,19","473,03","94013,52","0,89","47804,95","105469,69","59,93","0,05","20352965,84","20352,97"
04/06/2025,18:54:00,"221,90","384,34","500,24","99856,51","0,90","48481,60","111003,55","60,02","0,05","20357958,66","20357,96"
04/06/2025,18:57:00,"223,11","386,43","538,96","106621,81","0,89","55595,67","120245,95","59,99","0,05","20363289,75","20363,29"
04/06/2025,19:00:00,"222,91","386,08","502,96","100938,86","0,90","48790,11","112112,12","59,91","0,05","20368336,70","20368,34"
04/06/2025,19:03:00,"223,14","386,48","525,94","109277,02","0,93","42786,47","117354,80","59,96","0,05","20373800,55","20373,80"
04/06/2025,19:06:00,"222,97","386,20","461,68","93805,94","0,91","42397,26","102942,13","59,94","0,05","20378490,85","20378,49"
04/06/2025,19:09:00,"220,74","382,34","495,90","97644,90","0,89","49482,26","109466,98","59,99","0,05","20383373,09","20383,37"
04/06/2025,19:12:00,"221,84","384,23","559,69","111777,19","0,90","54051,60","124160,05","59,95","0,05","20388961,95","20388,96"
04/06/2025,19:15:00,"224,14","388,23","441,10","87521,34","0,89","45992,26","98869,97","60,05","0,05","20393338,02","20393,34"
04/06/2025,19:18:00,"223,50","387,12","560,43","114254,17","0,91","51340,31","125259,10","60,08","0,05","20399050,73","20399,05"
04/06/2025,19:21:00,"221,29","383,28","532,92","103372,35","0,88","56754,57","117927,62","60,04","0,05","20404219,34","20404,22"
04/06/2025,19:24:00,"221,94","384,41","470,47","96761,61","0,93","39236,62","104414,19","59,94","0,05","20409057,42","20409,06"
04/06/2025,19:27:00,"223,00","386,25","512,75","101925,76","0,89","51821,94","114343,23","60,05","0,05","20414153,71","20414,15"
04/06/2025,19:30:00,"221,64","383,89","487,44","99604,69","0,92","41835,30","108033,73","60,06","0,05","20419133,95","20419,13"
04/06/2025,19:33:00,"223,68","387,42","533,44","107549,16","0,90","51672,15","119318,20","60,04","0,05","20424511,40","20424,51"
04/06/2025,19:36:00,"223,36","386,87","511,87","100705,64","0,88","54128,22","114330,62","59,74","0,05","20429546,69","20429,55"
04/06/2025,19:39:00,"219,87","380,83","520,14","102843,00","0,90","50020,65","114362,35","60,08","0,05","20434688,84","20434,69"
04/06/2025,19:42:00,"220,54","381,99","524,99","103851,32","0,90","51187,36","115781,01","59,93","0,05","20439881,40","20439,88"
04/06/2025,19:45:00,"221,56","383,75","481,56","96461,72","0,90","45589,81","106692,52","59,98","0,05","20444704,49","20444,70"
04/06/2025,19:48:00,"223,06","386,35","441,21","88508,63","0,90","43038,61","98417,99","59,96","0,05","20449129,92","20449,13"
04/06/2025,19:51:00,"221,86","384,27","514,87","99802,00","0,87","55567,24","114228,53","59,87","0,05","20454120,02","20454,12"
04/06/2025,19:54:00,"221,52","383,69","565,66","110744,98","0,88","58629,73","125307,20","59,87","0,05","20459657,27","20459,66"
04/06/2025,19:57:00,"221,85","384,26","533,82","107868,14","0,91","48882,18","118427,21","60,04","0,05","20465050,68","20465,05"
04/06/2025,20:00:00,"221,94","384,41","462,23","92194,92","0,90","44990,63","102586,84","59,97","0,05","20469660,42","20469,66"
04/06/2025,20:03:00,"221,25","383,22","509,28","99605,05","0,88","52684,15","112680,01","60,16","0,05","20474640,67","20474,64"
04/06/2025,20:06:00,"221,24","383,20","500,28","102248,97","0,92","42380,15","110683,91","59,89","0,05","20479753,12","20479,75"
04/06/2025,20:09:00,"222,27","384,98","515,37","102814,37","0,90","50509,08","114551,13","59,92","0,05","20484893,84","20484,89"
04/06/2025,20:12:00,"221,79","384,15","517,93","102182,23","0,89","52479,94","114871,02","60,20","0,05","20490002,95","20490,00"
04/06/2025,20:15:00,"223,13","386,48","563,12","113341,83","0,90","54238,85","125651,20","60,24","0,05","20495670,04","20495,67"
04/06/2025,20:18:00,"224,24","388,39","511,72","103212,60","0,90","50143,81","114748,61","59,94","0,05","20500830,67","20500,83"
04/06/2025,20:21:00,"221,43","383,52","465,19","90311,25","0,88","49539,14","103006,06","59,89","0,05","20505346,24","20505,35"
04/06/2025,20:24:00,"222,61","385,58","530,63","109766,78","0,93","43647,11","118126,28","59,95","0,05","20510834,58","20510,83"
04/06/2025,20:27:00,"220,93","382,66","482,21","97979,60","0,92","41827,38","106534,18","60,16","0,05","20515733,56","20515,73"
04/06/2025,20:30:00,"224,47","388,79","518,71","108489,11","0,93","42271,79","116433,63","60,16","0,05","20521158,01","20521,16"
04/06/2025,20:33:00,"222,61","385,56","527,35","103869,75","0,88","54696,52","117390,95","59,95","0,05","20526351,50","20526,35"
04/06/2025,20:36:00,"222,35","385,12","499,53","97152,11","0,87","53835,16","111070,95","59,99","0,05","20531209,10","20531,21"
04/06/2025,20:39:00,"221,77","384,12","554,17","107472,68","0,87","59615,17","122899,74","60,06","0,05","20536582,74","20536,58"
04/06/2025,20:42:00,"221,78","384,13","531,80","105289,55","0,89","53141,68","117940,36","60,18","0,05","20541847,21","20541,85"
04/06/2025,20:45:00,"224,19","388,31","527,03","108282,90","0,92","47277,57","118153,94","59,79","0,05","20547261,36","20547,26"
04/06/2025,20:48:00,"222,14","384,76","485,93","94332,12","0,87","52472,45","107944,00","60,08","0,05","20551977,97","20551,98"
04/06/2025,20:51:00,"223,49","387,10","521,07","102727,28","0,88","54852,38","116454,62","60,06","0,05","20557114,33","20557,11"
04/06/2025,20:54:00,"221,83","384,22","565,78","112663,71","0,90","55302,36","125504,83","59,91","0,05","20562747,52","20562,75"
04/06/2025,20:57:00,"222,12","384,72","496,64","101742,28","0,92","42630,23","110312,41","59,99","0,05","20567834,63","20567,83"
04/06/2025,21:00:00,"219,54","380,25","269,24","49717,07","0,84","31968,35","59108,06","59,86","0,05","20570320,48","20570,32"
04/06/2025,21:03:00,"221,84","384,24","282,45","53329,58","0,85","32895,45","62659,04","59,93","0,05","20572986,96","20572,99"
04/06/2025,21:06:00,"222,85","385,99","277,47","52585,44","0,85","32529,88","61833,82","59,92","0,05","20575616,23","20575,62"
04/06/2025,21:09:00,"220,30","381,57","237,86","44256,60","0,84","28056,75","52400,65","60,04","0,05","20577829,06","20577,83"
04/06/2025,21:12:00,"223,50","387,12","256,99","48018,99","0,84","31516,54","57437,92","59,90","0,05","20580230,01","20580,23"
04/06/2025,21:15:00,"222,46","385,31","248,24","47273,53","0,86","28545,20","55223,32","60,01","0,05","20582593,69","20582,59"
04/06/2025,21:18:00,"223,39","386,92","257,39","49509,70","0,86","29236,54","57497,70","59,88","0,05","20585069,17","20585,07"
04/06/2025,21:21:00,"221,53","383,70","238,07","44372,59","0,84","28504,90","52739,51","60,11","0,05","20587287,80","20587,29"
04/06/2025,21:24:00,"220,94","382,68","255,90","49576,45","0,88","27182,41","56539,43","60,15","0,05","20589766,63","20589,77"
04/06/2025,21:27:00,"221,03","382,83","279,29","51586,51","0,84","33903,05","61729,94","59,85","0,05","20592345,95","20592,35"
04/06/2025,21:30:00,"225,05","389,79","245,66","45506,99","0,82","31394,27","55285,50","60,15","0,05","20594621,30","20594,62"
04/06/2025,21:33:00,"222,03","384,56","257,90","48853,85","0,85","29867,17","57260,34","60,13","0,05","20597063,99","20597,06"
04/06/2025,21:36:00,"222,04","384,59","245,53","47296,64","0,87","27114,48","54517,59","60,04","0,05","20599428,83","20599,43"
04/06/2025,21:39:00,"223,52","387,15","254,35","47824,84","0,84","30739,92","56852,07","59,95","0,05","20601820,07","20601,82"
04/06/2025,21:42:00,"221,21","383,14","297,50","54021,85","0,82","37582,49","65808,85","59,98","0,05","20604521,16","20604,52"
04/06/2025,21:45:00,"223,73","387,51","253,70","48760,31","0,86","29052,78","56759,42","60,04","0,05","20606959,18","20606,96"
04/06/2025,21:48:00,"221,85","384,25","251,81","46936,77","0,84","30294,79","55864,43","60,00","0,05","20609306,02","20609,31"
04/06/2025,21:51:00,"222,13","384,74","267,90","49776,19","0,84","32614,20","59509,28","59,80","0,05","20611794,83","20611,79"
04/06/2025,21:54:00,"221,35","383,39","265,62","49542,13","0,84","31662,84","58795,90","60,02","0,05","20614271,93","20614,27"
04/06/2025,21:57:00,"220,91","382,63","261,71","48513,93","0,84","31447,80","57814,93","60,06","0,05","20616697,63","20616,70"
04/06/2025,22:00:00,"221,84","384,23","269,80","51781,91","0,87","30015,00","59852,04","60,07","0,05","20619286,72","20619,29"
04/06/2025,22:03:00,"222,56","385,49","289,58","53022,97","0,82","36637,32","64449,43","60,21","0,05","20621937,87","20621,94"
04/06/2025,22:06:00,"221,65","383,92","267,88","51578,33","0,87","29416,13","59377,03","59,81","0,05","20624516,79","20624,52"
04/06/2025,22:09:00,"224,39","388,66","251,47","47882,23","0,85","29855,83","56427,64","59,97","0,05","20626910,90","20626,91"
04/06/2025,22:12:00,"221,77","384,12","244,25","45807,56","0,85","28909,40","54167,20","60,04","0,05","20629201,28","20629,20"
04/06/2025,22:15:00,"223,61","387,30","264,92","49694,33","0,84","32243,32","59238,15","59,94","0,05","20631685,99","20631,69"
04/06/2025,22:18:00,"222,76","385,82","287,91","53389,83","0,83","35532,39","64132,87","59,95","0,05","20634355,49","20634,36"
04/06/2025,22:21:00,"223,56","387,22","280,53","53069,46","0,85","33420,14","62715,82","59,94","0,05","20637008,96","20637,01"
04/06/2025,22:24:00,"221,30","383,31","260,61","50035,64","0,87","28680,95","57672,89","60,11","0,05","20639510,74","20639,51"
04/06/2025,22:27:00,"220,50","381,91","248,23","46438,60","0,85","28971,71","54734,85","59,98","0,05","20641832,67","20641,83"
04/06/2025,22:30:00,"222,93","386,12","243,99","46750,23","0,86","27800,56","54391,68","60,04","0,05","20644170,18","20644,17"
04/06/2025,22:33:00,"222,74","385,80","259,41","49157,12","0,85","30371,59","57782,83","60,01","0,05","20646628,04","20646,63"
04/06/2025,22:36:00,"221,99","384,50","278,52","52640,92","0,85","32431,80","61829,51","59,82","0,05","20649260,08","20649,26"
04/06/2025,22:39:00,"222,35","385,13","270,58","50286,09","0,84","33030,86","60164,18","59,90","0,05","20651774,39","20651,77"
04/06/2025,22:42:00,"221,39","383,46","275,78","50595,81","0,83","34174,07","61055,73","59,98","0,05","20654304,18","20654,30"
04/06/2025,22:45:00,"223,88","387,77","233,28","45367,10","0,87","25873,64","52226,61","59,97","0,05","20656572,53","20656,57"
04/06/2025,22:48:00,"223,73","387,52","292,81","53532,55","0,82","37763,80","65512,13","59,95","0,05","20659249,16","20659,25"
04/06/2025,22:51:00,"221,28","383,26","270,31","51837,10","0,87","29844,12","59814,35","59,72","0,05","20661841,02","20661,84"
04/06/2025,22:54:00,"222,25","384,96","282,05","54023,05","0,86","31797,51","62686,29","60,08","0,05","20664542,17","20664,54"
04/06/2025,22:57:00,"221,69","383,97","263,50","50134,71","0,86","29978,11","58413,83","60,09","0,05","20667048,91","20667,05"
04/06/2025,23:00:00,"222,85","385,99","249,30","48026,53","0,86","27929,68","55557,30","60,09","0,05","20669450,23","20669,45"
04/06/2025,23:03:00,"225,90","391,27","290,83","56049,85","0,85","34275,39","65699,22","60,09","0,05","20672252,72","20672,25"
04/06/2025,23:06:00,"221,46","383,57","267,60","49894,95","0,84","31975,24","59261,47","59,77","0,05","20674747,47","20674,75"
04/06/2025,23:09:00,"222,80","385,90","255,36","49158,48","0,86","28643,20","56894,54","60,11","0,05","20677205,40","20677,21"
04/06/2025,23:12:00,"220,39","381,72","307,41","56149,80","0,83","37910,40","67749,53","60,12","0,05","20680012,89","20680,01"
04/06/2025,23:15:00,"223,12","386,45","267,66","51319,37","0,86","30542,26","59720,24","60,01","0,05","20682578,85","20682,58"
04/06/2025,23:18:00,"222,07","384,64","244,93","45837,49","0,84","29282,92","54392,70","59,86","0,05","20684870,73","20684,87"
04/06/2025,23:21:00,"223,25","386,68","292,86","54299,55","0,83","36417,66","65381,09","59,71","0,05","20687585,71","20687,59"
04/06/2025,23:24:00,"223,82","387,66","290,41","55538,93","0,85","33766,79","64998,22","60,00","0,05","20690362,65","20690,36"
04/06/2025,23:27:00,"223,15","386,50","266,22","49600,53","0,83","32694,63","59406,66","59,94","0,05","20692842,68","20692,84"
04/06/2025,23:30:00,"224,20","388,32","244,98","46607,43","0,85","29059,20","54924,40","60,07","0,05","20695173,05","20695,17"
04/06/2025,23:33:00,"221,44","383,55","251,57","47037,04","0,84","29847,79","55707,94","60,19","0,05","20697524,90","20697,52"
04/06/2025,23:36:00,"222,72","385,76","261,03","48622,87","0,84","31871,21","58137,40","60,02","0,05","20699956,05","20699,96"
04/06/2025,23:39:00,"223,90","387,81","260,06","49241,07","0,85","31075,81","58227,05","60,00","0,05","20702418,10","20702,42"
04/06/2025,23:42:00,"222,62","385,58","247,24","47724,25","0,87","27419,86","55040,47","60,08","0,05","20704804,31","20704,80"
04/06/2025,23:45:00,"220,41","381,77","254,19","45942,94","0,82","32065,30","56026,22","59,88","0,05","20707101,46","20707,10"
04/06/2025,23:48:00,"223,82","387,66","227,87","44377,16","0,87","25134,19","51000,59","60,05","0,05","20709320,32","20709,32"
04/06/2025,23:51:00,"223,09","386,40","248,90","47452,96","0,85","28835,15","55527,01","60,10","0,05","20711692,97","20711,69"
04/06/2025,23:54:00,"221,84","384,24","300,14","56143,78","0,84","35791,84","66582,13","59,72","0,05","20714500,15","20714,50"
04/06/2025,23:57:00,"220,95","382,70","282,00","54039,68","0,87","31015,43","62307,65","59,88","0,05","20717202,14","20717,20"
05/06/2025,00:00:00,"222,99","386,22","253,14","47462,86","0,84","30552,51","56446,25","59,91","0,05","20719575,28","20719,58"
05/06/2025,00:03:00,"222,34","385,10","297,10","56143,50","0,85","34807,90","66058,18","59,87","0,05","20722382,46","20722,38"
05/06/2025,00:06:00,"223,04","386,32","255,80","49741,53","0,87","27945,03","57053,88","59,98","0,05","20724869,53","20724,87"
05/06/2025,00:09:00,"223,86","387,74","251,44","48858,65","0,87","27947,32","56286,95","60,09","0,05","20727312,47","20727,31"
05/06/2025,00:12:00,"223,13","386,47","254,42","47892,49","0,84","30478,28","56768,09","59,98","0,05","20729707,09","20729,71"
05/06/2025,00:15:00,"222,09","384,68","285,77","53516,84","0,84","34117,34","63466,89","60,09","0,05","20732382,93","20732,38"
05/06/2025,00:18:00,"222,02","384,56","256,85","49647,71","0,87","28057,21","57027,20","60,05","0,05","20734865,32","20734,87"
05/06/2025,00:21:00,"224,27","388,45","283,49","53176,17","0,84","34847,94","63577,39","59,73","0,05","20737524,13","20737,52"
05/06/2025,00:24:00,"223,73","387,51","257,27","47063,95","0,82","33137,76","57559,76","59,99","0,05","20739877,32","20739,88"
05/06/2025,00:27:00,"220,81","382,45","268,75","50148,36","0,85","31725,27","59340,97","59,91","0,05","20742384,74","20742,38"
05/06/2025,00:30:00,"223,44","387,01","284,53","54224,80","0,85","33190,13","63576,05","60,09","0,05","20745095,98","20745,10"
05/06/2025,00:33:00,"222,47","385,32","236,43","46156,26","0,88","25220,34","52597,21","60,13","0,05","20747403,79","20747,40"
05/06/2025,00:36:00,"223,52","387,14","253,72","46880,36","0,83","31912,24","56711,19","59,85","0,05","20749747,81","20749,75"
05/06/2025,00:39:00,"222,83","385,94","271,23","50833,22","0,84","32689,47","60436,89","59,97","0,05","20752289,47","20752,29"
05/06/2025,00:42:00,"222,68","385,69","296,27","54922,49","0,83","36553,22","65974,37","59,95","0,05","20755035,60","20755,04"
05/06/2025,00:45:00,"221,36","383,41","241,62","44887,43","0,84","29083,24","53485,66","60,00","0,05","20757279,97","20757,28"
05/06/2025,00:48:00,"222,28","385,00","255,12","48875,83","0,86","28757,88","56708,57","60,00","0,05","20759723,76","20759,72"
05/06/2025,00:51:00,"221,95","384,43","264,83","48441,12","0,82","33294,44","58779,77","60,11","0,05","20762145,82","20762,15"
05/06/2025,00:54:00,"222,82","385,93","262,64","49160,64","0,84","31745,32","58519,52","59,96","0,05","20764603,85","20764,60"
05/06/2025,00:57:00,"221,37","383,43","269,01","50822,07","0,85","31043,47","59553,16","60,11","0,05","20767144,95","20767,14"
05/06/2025,01:00:00,"222,88","386,03","236,92","44459,97","0,84","28487,80","52803,82","60,07","0,05","20769367,95","20769,37"
05/06/2025,01:03:00,"222,22","384,90","259,49","50041,56","0,87","28655,17","57665,21","60,04","0,05","20771870,03","20771,87"
05/06/2025,01:06:00,"223,53","387,16","276,94","52473,55","0,85","32841,76","61903,59","59,94","0,05","20774493,71","20774,49"
05/06/2025,01:09:00,"222,89","386,05","273,03","50911,74","0,84","33337,56","60855,55","59,91","0,05","20777039,29","20777,04"
05/06/2025,01:12:00,"222,47","385,34","239,88","45689,07","0,86","27576,34","53366,15","60,13","0,05","20779323,75","20779,32"
05/06/2025,01:15:00,"220,67","382,21","270,39","48790,44","0,82","34343,13","59665,37","59,99","0,05","20781763,27","20781,76"
05/06/2025,01:18:00,"222,11","384,70","281,13","53797,48","0,86","31696,15","62440,49","59,90","0,05","20784453,14","20784,45"
05/06/2025,01:21:00,"221,59","383,80","269,21","50721,39","0,85","31397,73","59652,97","60,08","0,05","20786989,21","20786,99"
05/06/2025,01:24:00,"222,72","385,76","254,25","49704,96","0,88","27126,47","56625,34","59,96","0,05","20789474,46","20789,47"
05/06/2025,01:27:00,"223,56","387,22","287,60","54245,81","0,84","34518,30","64297,13","59,92","0,05","20792186,75","20792,19"
05/06/2025,01:30:00,"222,72","385,76","276,14","52810,76","0,86","31517,94","61500,87","60,00","0,05","20794827,29","20794,83"
05/06/2025,01:33:00,"223,85","387,72","271,48","51252,93","0,84","32656,68","60772,71","60,16","0,05","20797389,94","20797,39"
05/06/2025,01:36:00,"221,96","384,44","262,22","49186,06","0,85","31116,72","58202,39","59,83","0,05","20799849,24","20799,85"
05/06/2025,01:39:00,"223,10","386,42","248,98","47466,36","0,85","28852,42","55547,43","60,05","0,05","20802222,56","20802,22"
05/06/2025,01:42:00,"221,92","384,38","252,57","47779,21","0,85","29303,71","56049,62","60,07","0,05","20804611,52","20804,61"
05/06/2025,01:45:00,"222,11","384,71","261,93","50560,17","0,87","28779,74","58177,35","59,97","0,05","20807139,53","20807,14"
05/06/2025,01:48:00,"221,63","383,88","245,22","45019,08","0,83","30449,23","54349,55","60,07","0,05","20809390,48","20809,39"
05/06/2025,01:51:00,"222,13","384,74","261,47","49648,28","0,85","30137,73","58079,55","60,14","0,05","20811872,89","20811,87"
05/06/2025,01:54:00,"222,24","384,92","282,36","51492,53","0,82","35864,19","62751,26","59,88","0,05","20814447,52","20814,45"
05/06/2025,01:57:00,"224,13","388,20","274,14","51983,93","0,85","32754,64","61442,62","59,90","0,05","20817046,72","20817,05"
05/06/2025,02:00:00,"223,10","386,43","269,31","50318,14","0,84","32836,03","60084,27","59,90","0,05","20819562,62","20819,56"
05/06/2025,02:03:00,"221,45","383,56","242,14","46138,38","0,86","27321,22","53620,89","60,03","0,05","20821869,54","20821,87"
05/06/2025,02:06:00,"221,75","384,09","237,80","45485,25","0,86","26681,67","52733,48","60,10","0,05","20824143,81","20824,14"
05/06/2025,02:09:00,"222,12","384,72","287,56","53520,08","0,84","34860,14","63871,96","59,86","0,05","20826819,81","20826,82"
05/06/2025,02:12:00,"224,19","388,31","258,61","49327,47","0,85","30466,76","57977,78","59,90","0,05","20829286,18","20829,29"
05/06/2025,02:15:00,"223,52","387,16","258,13","49086,85","0,85","30323,61","57697,84","59,96","0,05","20831740,53","20831,74"
05/06/2025,02:18:00,"220,08","381,18","270,93","51120,16","0,86","30689,83","59624,96","60,00","0,05","20834296,53","20834,30"
05/06/2025,02:21:00,"221,91","384,35","290,08","54628,59","0,85","34046,05","64369,37","59,83","0,05","20837027,96","20837,03"
05/06/2025,02:24:00,"220,70","382,27","277,91","52463,82","0,86","31774,11","61335,52","60,10","0,05","20839651,15","20839,65"
05/06/2025,02:27:00,"221,89","384,32","252,99","47206,93","0,84","30374,86","56134,90","60,09","0,05","20842011,50","20842,01"
05/06/2025,02:30:00,"222,39","385,20","278,92","52091,13","0,84","33678,61","62030,11","59,98","0,05","20844616,06","20844,62"
05/06/2025,02:33:00,"222,40","385,21","274,32","53290,40","0,87","29702,78","61009,20","59,94","0,05","20847280,58","20847,28"
05/06/2025,02:36:00,"222,56","385,49","273,39","50165,02","0,82","34434,44","60846,20","59,88","0,05","20849788,83","20849,79"
05/06/2025,02:39:00,"222,14","384,76","265,98","50951,51","0,86","29916,94","59085,36","59,82","0,05","20852336,40","20852,34"
