Data,Horário,Tensao_Fase_A,Tensao_De_Linha_AB,Corrente_Fase_A,Potencia_Ativa_Fase_A,fator_De_Potencia_Fase_A,Potencia_Reativa_Fase_A,Potencia_Aparente_Fase_A,Frequencia_Fase_A,Intervalos em Hora,C (Wh),C (kWh)
13/08/2025,20:24:00,"222,81","385,92","171,33","35208,08","0,92","14750,54","38173,13","59,97","0,05","7349032,27","7349,03"
13/08/2025,20:27:00,"221,73","384,06","152,72","30474,89","0,90","14762,54","33862,24","60,02","0,05","7350556,01","7350,56"
13/08/2025,20:30:00,"222,27","384,98","159,08","31388,09","0,89","16280,19","35358,97","60,00","0,05","7352125,42","7352,13"
13/08/2025,20:33:00,"222,39","385,20","168,33","33282,49","0,89","17137,50","37435,52","60,13","0,05","7353789,54","7353,79"
13/08/2025,20:36:00,"223,36","386,88","176,14","35956,62","0,91","15968,50","39343,00","59,96","0,05","7355587,37","7355,59"
13/08/2025,20:39:00,"223,98","387,95","159,87","32590,45","0,91","14834,85","35807,96","59,97","0,05","7357216,90","7357,22"
13/08/2025,20:42:00,"223,10","386,41","181,98","36572,37","0,90","17625,50","40597,98","60,13","0,05","7359045,51","7359,05"
13/08/2025,20:45:00,"220,78","382,39","178,66","34983,15","0,89","18221,47","39444,17","60,02","0,05","7360794,67","7360,79"
13/08/2025,20:48:00,"221,89","384,33","162,07","31690,94","0,88","16997,47","35961,51","60,01","0,05","7362379,22","7362,38"
13/08/2025,20:51:00,"224,96","389,64","152,82","30292,63","0,88","16254,71","34378,18","60,06","0,05","7363893,85","7363,89"
13/08/2025,20:54:00,"224,01","388,00","158,45","32286,49","0,91","14743,81","35493,62","60,02","0,05","7365508,17","7365,51"
13/08/2025,20:57:00,"224,20","388,32","165,27","32958,92","0,89","16932,63","37054,07","60,07","0,05","7367156,12","7367,16"
13/08/2025,21:00:00,"221,89","384,33","85,32","16053,31","0,85","10033,64","18930,99","60,00","0,05","7367958,79","7367,96"
13/08/2025,21:03:00,"223,26","386,70","89,55","16650,48","0,83","11066,61","19992,71","59,92","0,05","7368791,31","7368,79"
13/08/2025,21:06:00,"223,59","387,27","85,39","15959,16","0,84","10477,85","19091,36","60,09","0,05","7369589,27","7369,59"
13/08/2025,21:09:00,"220,87","382,56","91,42","17054,79","0,84","10810,91","20192,62","60,11","0,05","7370442,01","7370,44"
13/08/2025,21:12:00,"220,23","381,45","91,81","16630,01","0,82","11499,91","20218,93","60,06","0,05","7371273,51","7371,27"
13/08/2025,21:15:00,"222,30","385,03","86,18","16698,60","0,87","9391,39","19158,33","59,97","0,05","7372108,44","7372,11"
13/08/2025,21:18:00,"223,28","386,72","79,10","15127,59","0,86","9114,11","17661,00","60,00","0,05","7372864,82","7372,86"
13/08/2025,21:21:00,"223,77","387,59","86,77","16665,02","0,86","9965,82","19417,53","59,76","0,05","7373698,07","7373,70"
13/08/2025,21:24:00,"222,35","385,13","80,98","15163,69","0,84","9708,29","18005,23","60,00","0,05","7374456,25","7374,46"
13/08/2025,21:27:00,"223,37","386,88","86,01","16447,09","0,86","9929,53","19212,04","59,89","0,05","7375278,61","7375,28"
13/08/2025,21:30:00,"221,16","383,07","92,27","17664,65","0,87","10216,54","20406,31","60,22","0,05","7376161,84","7376,16"
13/08/2025,21:33:00,"222,84","385,97","96,57","17872,91","0,83","11984,17","21518,86","60,00","0,05","7377055,49","7377,06"
13/08/2025,21:36:00,"222,38","385,17","82,92","15946,42","0,86","9258,06","18439,08","60,00","0,05","7377852,81","7377,85"
13/08/2025,21:39:00,"221,45","383,56","86,38","16665,39","0,87","9391,33","19129,36","60,02","0,05","7378686,08","7378,69"
13/08/2025,21:42:00,"222,61","385,57","86,69","16616,14","0,86","9814,80","19298,35","60,07","0,05","7379516,88","7379,52"
13/08/2025,21:45:00,"222,03","384,57","98,61","18438,06","0,84","11806,79","21894,34","59,92","0,05","7380438,79","7380,44"
13/08/2025,21:48:00,"223,30","386,76","101,88","19072,11","0,84","12402,47","22750,09","59,92","0,05","7381392,39","7381,39"
13/08/2025,21:51:00,"222,71","385,74","89,83","17357,78","0,87","9947,60","20006,18","59,95","0,05","7382260,28","7382,26"
13/08/2025,21:54:00,"221,32","383,34","91,30","17060,27","0,84","10830,22","20207,58","59,92","0,05","7383113,29","7383,11"
13/08/2025,21:57:00,"222,54","385,45","91,90","17213,09","0,84","11044,60","20451,74","59,92","0,05","7383973,95","7383,97"
13/08/2025,22:00:00,"222,99","386,24","96,22","18214,94","0,85","11341,81","21457,42","59,93","0,05","7384884,69","7384,88"
13/08/2025,22:03:00,"221,56","383,75","86,73","15870,74","0,83","10831,75","19214,76","59,82","0,05","7385678,23","7385,68"
13/08/2025,22:06:00,"221,51","383,66","84,90","16318,59","0,87","9348,10","18806,47","60,06","0,05","7386494,16","7386,49"
13/08/2025,22:09:00,"222,83","385,95","79,07","15521,10","0,88","8338,11","17618,99","59,96","0,05","7387270,22","7387,27"
13/08/2025,22:12:00,"223,55","387,20","93,26","17470,97","0,84","11376,72","20848,61","59,88","0,05","7388143,76","7388,14"
13/08/2025,22:15:00,"221,85","384,26","85,14","16040,32","0,85","9972,75","18887,76","60,10","0,05","7388945,78","7388,95"
13/08/2025,22:18:00,"222,94","386,15","89,19","17377,42","0,87","9663,54","19883,63","59,97","0,05","7389814,65","7389,81"
13/08/2025,22:21:00,"221,60","383,82","79,68","15197,20","0,86","8991,85","17658,10","59,99","0,05","7390574,51","7390,57"
13/08/2025,22:24:00,"223,02","386,28","93,57","17423,39","0,83","11484,75","20868,01","60,10","0,05","7391445,68","7391,45"
13/08/2025,22:27:00,"221,72","384,03","89,18","16962,08","0,86","10160,02","19772,16","59,85","0,05","7392293,78","7392,29"
13/08/2025,22:30:00,"223,55","387,20","84,86","16157,07","0,85","9942,63","18971,21","60,14","0,05","7393101,64","7393,10"
13/08/2025,22:33:00,"225,23","390,10","86,94","16420,59","0,84","10668,37","19581,88","59,80","0,05","7393922,67","7393,92"
13/08/2025,22:36:00,"222,13","384,74","96,77","17922,07","0,83","11869,68","21496,28","59,98","0,05","7394818,77","7394,82"
13/08/2025,22:39:00,"221,82","384,20","84,18","16227,24","0,87","9237,69","18672,39","60,15","0,05","7395630,13","7395,63"
13/08/2025,22:42:00,"222,13","384,73","91,97","17338,03","0,85","10802,84","20428,13","60,09","0,05","7396497,03","7396,50"
13/08/2025,22:45:00,"223,64","387,35","99,19","18683,57","0,84","11959,33","22183,36","60,03","0,05","7397431,21","7397,43"
13/08/2025,22:48:00,"221,92","384,38","92,38","17263,65","0,84","11056,40","20500,68","60,10","0,05","7398294,40","7398,29"
13/08/2025,22:51:00,"223,83","387,68","78,79","14947,90","0,85","9357,02","17635,01","60,00","0,05","7399041,79","7399,04"
13/08/2025,22:54:00,"221,89","384,33","90,23","16861,35","0,84","10796,94","20021,96","60,03","0,05","7399884,86","7399,88"
13/08/2025,22:57:00,"222,89","386,06","85,04","16019,71","0,85","10131,91","18954,86","60,18","0,05","7400685,84","7400,69"
13/08/2025,23:00:00,"222,72","385,77","87,41","17058,65","0,88","9381,25","19468,05","59,80","0,05","7401538,78","7401,54"
13/08/2025,23:03:00,"220,76","382,37","80,50","15176,99","0,85","9244,56","17770,84","60,01","0,05","7402297,63","7402,30"
13/08/2025,23:06:00,"223,54","387,18","87,95","16605,03","0,84","10526,61","19660,53","60,08","0,05","7403127,88","7403,13"
13/08/2025,23:09:00,"221,81","384,18","100,41","18636,05","0,84","12194,82","22271,41","59,94","0,05","7404059,68","7404,06"
13/08/2025,23:12:00,"223,96","387,90","87,22","16638,04","0,85","10234,62","19533,86","59,98","0,05","7404891,58","7404,89"
13/08/2025,23:15:00,"222,48","385,35","89,47","17150,40","0,86","10106,27","19906,60","59,95","0,05","7405749,10","7405,75"
13/08/2025,23:18:00,"221,99","384,49","85,62","16135,44","0,85","10043,77","19006,05","60,08","0,05","7406555,87","7406,56"
13/08/2025,23:21:00,"223,74","387,52","81,92","15664,07","0,85","9516,71","18328,42","60,10","0,05","7407339,08","7407,34"
13/08/2025,23:24:00,"221,57","383,77","90,19","16645,79","0,83","11057,10","19983,54","59,86","0,05","7408171,37","7408,17"
13/08/2025,23:27:00,"223,62","387,32","78,27","14862,88","0,85","9243,26","17502,66","59,99","0,05","7408914,51","7408,91"
13/08/2025,23:30:00,"223,41","386,96","92,99","17206,59","0,83","11641,58","20774,82","59,89","0,05","7409774,84","7409,77"
13/08/2025,23:33:00,"223,22","386,63","90,98","17380,66","0,86","10503,45","20307,88","59,81","0,05","7410643,87","7410,64"
13/08/2025,23:36:00,"221,89","384,32","78,55","14803,35","0,85","9200,06","17429,30","60,09","0,05","7411384,04","7411,38"
13/08/2025,23:39:00,"222,65","385,65","83,89","16419,57","0,88","8904,67","18678,75","60,13","0,05","7412205,02","7412,21"
13/08/2025,23:42:00,"223,26","386,69","84,17","15826,53","0,84","10129,68","18790,67","60,04","0,05","7412996,35","7413,00"
13/08/2025,23:45:00,"222,69","385,71","79,48","15100,40","0,85","9232,33","17699,09","59,90","0,05","7413751,37","7413,75"
13/08/2025,23:48:00,"224,62","389,05","87,79","16373,04","0,83","10988,19","19718,44","59,95","0,05","7414570,02","7414,57"
13/08/2025,23:51:00,"220,90","382,61","83,09","15676,39","0,85","9545,36","18353,83","60,06","0,05","7415353,84","7415,35"
13/08/2025,23:54:00,"223,66","387,39","92,72","17615,10","0,85","10941,34","20736,55","60,10","0,05","7416234,59","7416,23"
13/08/2025,23:57:00,"223,22","386,63","81,15","15619,70","0,86","9173,77","18114,44","59,98","0,05","7417015,58","7417,02"
14/08/2025,00:00:00,"220,64","382,15","98,15","18181,91","0,84","11762,50","21654,98","59,97","0,05","7417924,67","7417,92"
14/08/2025,00:03:00,"222,65","385,64","85,35","16565,12","0,87","9314,32","19004,21","59,86","0,05","7418752,93","7418,75"
14/08/2025,00:06:00,"223,61","387,30","87,66","16931,76","0,86","9875,42","19601,24","60,08","0,05","7419599,52","7419,60"
14/08/2025,00:09:00,"221,33","383,35","96,23","17939,80","0,84","11481,14","21299,13","60,03","0,05","7420496,51","7420,50"
14/08/2025,00:12:00,"222,98","386,22","87,49","16826,25","0,86","9872,35","19508,62","60,07","0,05","7421337,82","7421,34"
14/08/2025,00:15:00,"223,32","386,80","85,98","16634,23","0,87","9591,56","19201,45","60,05","0,05","7422169,53","7422,17"
14/08/2025,00:18:00,"222,79","385,88","84,87","16304,53","0,86","9574,04","18907,67","60,05","0,05","7422984,76","7422,98"
14/08/2025,00:21:00,"223,22","386,64","85,72","16560,59","0,87","9586,82","19135,32","59,96","0,05","7423812,79","7423,81"
14/08/2025,00:24:00,"223,87","387,76","92,22","17792,13","0,86","10471,26","20644,79","59,93","0,05","7424702,39","7424,70"
14/08/2025,00:27:00,"220,60","382,10","97,79","17689,96","0,82","12349,02","21573,90","59,98","0,05","7425586,89","7425,59"
14/08/2025,00:30:00,"222,80","385,91","96,87","18032,22","0,84","11861,95","21583,95","60,00","0,05","7426488,50","7426,49"
14/08/2025,00:33:00,"222,69","385,70","96,83","18784,27","0,87","10589,89","21563,73","60,10","0,05","7427427,72","7427,43"
14/08/2025,00:36:00,"222,01","384,53","93,28","17707,98","0,86","10737,16","20708,92","59,85","0,05","7428313,12","7428,31"
14/08/2025,00:39:00,"223,34","386,84","85,00","16064,51","0,85","10117,30","18984,95","59,72","0,05","7429116,34","7429,12"
14/08/2025,00:42:00,"223,24","386,67","87,07","16467,76","0,85","10327,51","19438,23","59,98","0,05","7429939,73","7429,94"
14/08/2025,00:45:00,"221,69","383,98","81,20","15055,71","0,84","9868,52","18001,72","59,98","0,05","7430692,51","7430,69"
14/08/2025,00:48:00,"222,65","385,65","78,19","14592,91","0,84","9493,61","17409,24","59,95","0,05","7431422,16","7431,42"
14/08/2025,00:51:00,"221,71","384,02","97,89","18045,55","0,83","12057,89","21703,33","59,94","0,05","7432324,44","7432,32"
14/08/2025,00:54:00,"222,79","385,88","76,63","14531,95","0,85","8959,60","17071,97","60,07","0,05","7433051,04","7433,05"
14/08/2025,00:57:00,"222,39","385,19","82,53","15814,74","0,86","9316,52","18354,93","60,02","0,05","7433841,77","7433,84"
14/08/2025,01:00:00,"223,43","387,00","91,40","17593,36","0,86","10367,19","20420,70","60,03","0,05","7434721,44","7434,72"
14/08/2025,01:03:00,"222,42","385,24","87,46","16159,15","0,83","10828,65","19451,94","59,93","0,05","7435529,40","7435,53"
14/08/2025,01:06:00,"224,44","388,74","84,73","15897,83","0,84","10437,51","19017,96","60,10","0,05","7436324,29","7436,32"
14/08/2025,01:09:00,"221,25","383,21","95,77","18333,76","0,87","10621,48","21188,26","59,90","0,05","7437240,98","7437,24"
14/08/2025,01:12:00,"221,45","383,56","97,48","17758,08","0,82","12272,78","21586,35","60,00","0,05","7438128,88","7438,13"
14/08/2025,01:15:00,"222,89","386,05","91,28","16935,85","0,83","11274,55","20345,48","60,05","0,05","7438975,67","7438,98"
14/08/2025,01:18:00,"223,82","387,67","86,76","16526,48","0,85","10196,53","19418,90","59,96","0,05","7439802,00","7439,80"
14/08/2025,01:21:00,"222,92","386,12","91,88","16931,55","0,83","11524,00","20481,22","59,82","0,05","7440648,58","7440,65"
14/08/2025,01:24:00,"222,11","384,70","90,17","16809,43","0,84","10885,40","20026,20","59,88","0,05","7441489,05","7441,49"
14/08/2025,01:27:00,"223,67","387,41","77,18","14931,92","0,86","8662,33","17262,63","59,88","0,05","7442235,64","7442,24"
14/08/2025,01:30:00,"222,31","385,05","94,75","17493,82","0,83","11732,70","21063,94","59,96","0,05","7443110,33","7443,11"
14/08/2025,01:33:00,"221,94","384,41","88,78","16792,11","0,85","10310,26","19704,73","59,74","0,05","7443949,94","7443,95"
14/08/2025,01:36:00,"222,43","385,26","87,46","16659,25","0,86","10044,95","19453,32","60,07","0,05","7444782,90","7444,78"
14/08/2025,01:39:00,"223,45","387,03","81,39","15793,51","0,87","9020,39","18187,98","60,01","0,05","7445572,58","7445,57"
14/08/2025,01:42:00,"222,76","385,83","93,68","17569,46","0,84","11259,38","20867,67","60,11","0,05","7446451,05","7446,45"
14/08/2025,01:45:00,"222,31","385,06","93,49","17345,27","0,83","11452,54","20785,07","59,83","0,05","7447318,31","7447,32"
14/08/2025,01:48:00,"221,72","384,03","92,45","17773,17","0,87","10213,64","20498,88","60,05","0,05","7448206,97","7448,21"
14/08/2025,01:51:00,"223,58","387,26","94,04","17851,62","0,85","11108,45","21025,65","60,08","0,05","7449099,55","7449,10"
14/08/2025,01:54:00,"222,81","385,92","87,77","16726,91","0,86","10129,96","19555,19","59,94","0,05","7449935,90","7449,94"
14/08/2025,01:57:00,"222,71","385,75","93,84","17833,49","0,85","10895,96","20898,69","59,98","0,05","7450827,57","7450,83"
14/08/2025,02:00:00,"223,79","387,61","80,10","15241,52","0,85","9436,04","17926,03","59,96","0,05","7451589,65","7451,59"
14/08/2025,02:03:00,"222,65","385,65","80,87","14980,01","0,83","9991,89","18006,62","59,85","0,05","7452338,65","7452,34"
14/08/2025,02:06:00,"222,52","385,41","87,32","16396,75","0,84","10424,63","19430,04","59,94","0,05","7453158,49","7453,16"
14/08/2025,02:09:00,"223,12","386,45","85,71","16084,75","0,84","10343,69","19123,58","60,02","0,05","7453962,72","7453,96"
14/08/2025,02:12:00,"222,57","385,50","82,06","15049,90","0,82","10346,42","18263,29","59,95","0,05","7454715,22","7454,72"
14/08/2025,02:15:00,"222,26","384,97","91,79","17172,21","0,84","11017,11","20402,49","60,12","0,05","7455573,83","7455,57"
14/08/2025,02:18:00,"220,64","382,15","89,35","16876,49","0,86","10189,51","19714,00","60,00","0,05","7456417,65","7456,42"
14/08/2025,02:21:00,"221,11","382,97","85,50","16450,40","0,87","9316,93","18905,57","59,86","0,05","7457240,17","7457,24"
14/08/2025,02:24:00,"220,90","382,61","86,86","16911,04","0,88","9065,29","19187,57","60,00","0,05","7458085,73","7458,09"
14/08/2025,02:27:00,"221,55","383,73","95,69","18006,69","0,85","11188,41","21199,56","59,99","0,05","7458986,06","7458,99"
14/08/2025,02:30:00,"223,71","387,49","90,74","17335,44","0,85","10564,30","20300,79","60,13","0,05","7459852,83","7459,85"
14/08/2025,02:33:00,"223,96","387,92","79,09","15522,41","0,88","8535,20","17714,25","60,03","0,05","7460628,95","7460,63"
14/08/2025,02:36:00,"222,28","385,00","84,70","16017,06","0,85","9893,38","18826,19","60,11","0,05","7461429,81","7461,43"
14/08/2025,02:39:00,"222,89","386,05","90,23","16912,42","0,84","10881,52","20110,63","59,98","0,05","7462275,43","7462,28"
14/08/2025,02:42:00,"222,33","385,08","99,95","18518,94","0,83","12280,92","22220,98","60,07","0,05","7463201,37","7463,20"
14/08/2025,02:45:00,"223,62","387,33","86,40","15956,82","0,83","10894,14","19321,03","60,02","0,05","7463999,22","7464,00"
14/08/2025,02:48:00,"222,16","384,79","94,70","18322,38","0,87","10340,24","21038,77","59,97","0,05","7464915,33","7464,92"
14/08/2025,02:51:00,"223,21","386,61","94,82","18259,62","0,86","10700,24","21163,86","60,11","0,05","7465828,32","7465,83"
14/08/2025,02:54:00,"223,28","386,74","89,39","17094,34","0,86","10302,48","19958,89","59,95","0,05","7466683,03","7466,68"
14/08/2025,02:57:00,"222,43","385,26","85,11","16250,22","0,86","9710,83","18930,65","60,08","0,05","7467495,54","7467,50"
14/08/2025,03:00:00,"222,44","385,28","96,71","17782,73","0,83","12105,18","21511,88","59,99","0,05","7468384,68","7468,38"
14/08/2025,03:03:00,"222,87","386,02","81,15","15585,93","0,86","9174,92","18085,92","60,09","0,05","7469163,98","7469,16"
14/08/2025,03:06:00,"221,99","384,50","88,31","17065,46","0,87","9649,19","19604,51","59,98","0,05","7470017,25","7470,02"
14/08/2025,03:09:00,"223,64","387,36","85,10","16243,40","0,85","9917,85","19031,86","59,94","0,05","7470829,42","7470,83"
14/08/2025,03:12:00,"222,40","385,21","79,34","14768,47","0,84","9658,09","17646,15","60,10","0,05","7471567,84","7471,57"
14/08/2025,03:15:00,"223,95","387,89","88,14","16797,47","0,85","10367,32","19739,21","60,02","0,05","7472407,72","7472,41"
14/08/2025,03:18:00,"221,71","384,02","91,70","16979,00","0,84","11182,38","20330,57","59,98","0,05","7473256,67","7473,26"
14/08/2025,03:21:00,"222,37","385,16","96,03","17577,22","0,82","12126,48","21354,40","59,94","0,05","7474135,53","7474,14"
14/08/2025,03:24:00,"222,71","385,75","80,90","15279,14","0,85","9549,79","18018,06","60,07","0,05","7474899,48","7474,90"
14/08/2025,03:27:00,"222,69","385,71","88,15","16578,53","0,84","10511,58","19630,10","60,08","0,05","7475728,41","7475,73"
14/08/2025,03:30:00,"220,79","382,42","83,05","15641,77","0,85","9568,16","18336,16","59,91","0,05","7476510,50","7476,51"
14/08/2025,03:33:00,"222,14","384,77","78,90","14837,08","0,85","9331,92","17527,80","59,93","0,05","7477252,35","7477,25"
14/08/2025,03:36:00,"224,55","388,92","88,16","16892,99","0,85","10321,41","19796,58","59,86","0,05","7478097,00","7478,10"
14/08/2025,03:39:00,"224,10","388,16","84,03","15596,69","0,83","10553,42","18831,66","60,24","0,05","7478876,84","7478,88"
14/08/2025,03:42:00,"221,51","383,66","81,86","15117,98","0,83","10013,31","18133,39","60,12","0,05","7479632,74","7479,63"
14/08/2025,03:45:00,"222,31","385,06","79,89","15454,60","0,87","8752,27","17760,83","60,12","0,05","7480405,47","7480,41"
14/08/2025,03:48:00,"223,63","387,34","87,76","16388,22","0,84","10797,20","19625,33","59,91","0,05","7481224,88","7481,22"
14/08/2025,03:51:00,"222,66","385,66","83,28","16325,50","0,88","8793,24","18543,01","60,09","0,05","7482041,15","7482,04"
14/08/2025,03:54:00,"221,44","383,55","91,11","16815,73","0,83","11149,55","20176,25","60,04","0,05","7482881,94","7482,88"
14/08/2025,03:57:00,"222,45","385,29","83,91","15679,49","0,84","10125,30","18664,62","59,94","0,05","7483665,91","7483,67"
14/08/2025,04:00:00,"222,16","384,79","89,96","17474,92","0,87","9698,84","19986,00","59,90","0,05","7484539,66","7484,54"
14/08/2025,04:03:00,"222,92","386,11","76,22","14809,76","0,87","8327,30","16990,38","59,92","0,05","7485280,15","7485,28"
14/08/2025,04:06:00,"223,02","386,28","93,25","17405,00","0,84","11382,19","20796,36","60,05","0,05","7486150,40","7486,15"
14/08/2025,04:09:00,"222,46","385,31","92,28","17715,87","0,86","10372,71","20529,13","59,94","0,05","7487036,19","7487,04"
14/08/2025,04:12:00,"222,93","386,13","95,94","18076,18","0,85","11432,54","21388,11","60,05","0,05","7487940,00","7487,94"
14/08/2025,04:15:00,"223,14","386,49","97,73","18466,57","0,85","11600,07","21807,71","59,87","0,05","7488863,33","7488,86"
14/08/2025,04:18:00,"222,54","385,45","93,04","17046,25","0,82","11753,56","20705,57","59,93","0,05","7489715,64","7489,72"
14/08/2025,04:21:00,"220,85","382,52","89,46","16591,60","0,84","10724,98","19756,17","60,08","0,05","7490545,22","7490,55"
14/08/2025,04:24:00,"221,44","383,54","79,42","15172,16","0,86","8894,86","17587,30","60,00","0,05","7491303,83","7491,30"
14/08/2025,04:27:00,"222,61","385,57","92,21","17788,00","0,87","10241,74","20525,75","59,85","0,05","7492193,23","7492,19"
14/08/2025,04:30:00,"222,20","384,86","82,45","15689,45","0,86","9460,57","18321,06","60,05","0,05","7492977,70","7492,98"
14/08/2025,04:33:00,"224,61","389,04","89,46","17538,13","0,87","9805,36","20093,06","60,19","0,05","7493854,61","7493,85"
14/08/2025,04:36:00,"223,01","386,26","85,17","15863,25","0,84","10444,36","18992,82","60,05","0,05","7494647,77","7494,65"
14/08/2025,04:39:00,"222,58","385,51","90,79","17279,47","0,86","10478,19","20208,23","59,90","0,05","7495511,74","7495,51"
14/08/2025,04:42:00,"221,69","383,97","96,80","17802,56","0,83","11982,03","21459,26","60,13","0,05","7496401,87","7496,40"
14/08/2025,04:45:00,"221,72","384,03","82,46","15337,88","0,84","9949,46","18282,29","60,06","0,05","7497168,77","7497,17"
14/08/2025,04:48:00,"222,40","385,21","86,75","16045,55","0,83","10713,19","19293,31","59,77","0,05","7497971,04","7497,97"
14/08/2025,04:51:00,"222,72","385,77","88,58","16849,82","0,85","10260,54","19728,03","60,10","0,05","7498813,53","7498,81"
14/08/2025,04:54:00,"222,37","385,16","92,73","17915,39","0,87","10208,36","20619,69","59,99","0,05","7499709,30","7499,71"
14/08/2025,04:57:00,"220,33","381,63","80,93","15259,78","0,86","9223,54","17830,72","60,06","0,05","7500472,29","7500,47"
14/08/2025,05:00:00,"222,51","385,40","95,25","18327,12","0,86","10643,16","21193,40","59,88","0,05","7501388,65","7501,39"
14/08/2025,05:03:00,"222,07","384,64","91,96","17199,16","0,84","11010,19","20421,45","59,77","0,05","7502248,61","7502,25"
14/08/2025,05:06:00,"221,96","384,44","88,08","16368,87","0,84","10687,82","19549,15","60,03","0,05","7503067,05","7503,07"
14/08/2025,05:09:00,"224,20","388,33","81,21","15677,72","0,86","9256,89","18206,62","60,08","0,05","7503850,94","7503,85"
14/08/2025,05:12:00,"222,06","384,62","86,63","16294,92","0,85","10224,68","19237,17","60,12","0,05","7504665,68","7504,67"
14/08/2025,05:15:00,"222,00","384,51","87,69","16438,34","0,84","10426,78","19466,30","60,13","0,05","7505487,60","7505,49"
14/08/2025,05:18:00,"220,12","381,27","86,68","16035,28","0,84","10342,33","19081,24","59,95","0,05","7506289,36","7506,29"
14/08/2025,05:21:00,"222,39","385,20","86,94","16211,98","0,84","10537,46","19335,63","59,93","0,05","7507099,96","7507,10"
14/08/2025,05:24:00,"223,59","387,27","83,65","15777,21","0,84","10046,18","18704,17","59,96","0,05","7507888,82","7507,89"
14/08/2025,05:27:00,"222,72","385,76","92,27","17771,82","0,86","10318,23","20550,03","60,12","0,05","7508777,41","7508,78"
14/08/2025,05:30:00,"223,79","387,61","89,22","16550,73","0,83","11168,00","19966,24","59,90","0,05","7509604,95","7509,60"
14/08/2025,05:33:00,"223,20","386,60","98,46","18293,68","0,83","12179,03","21976,98","59,83","0,05","7510519,63","7510,52"
14/08/2025,05:36:00,"222,65","385,64","85,38","16485,94","0,87","9463,65","19009,13","60,08","0,05","7511343,93","7511,34"
14/08/2025,05:39:00,"223,68","387,42","82,09","15509,14","0,84","9830,78","18362,40","59,90","0,05","7512119,39","7512,12"
14/08/2025,05:42:00,"224,82","389,41","78,75","15341,25","0,87","8837,61","17704,73","59,98","0,05","7512886,45","7512,89"
14/08/2025,05:45:00,"223,11","386,44","94,40","17907,12","0,85","11088,90","21062,49","59,83","0,05","7513781,81","7513,78"
14/08/2025,05:48:00,"223,58","387,25","91,46","17641,21","0,86","10340,05","20448,20","60,07","0,05","7514663,87","7514,66"
14/08/2025,05:51:00,"221,66","383,93","86,35","16539,64","0,86","9635,60","19141,69","59,94","0,05","7515490,85","7515,49"
14/08/2025,05:54:00,"222,18","384,83","83,93","15557,30","0,83","10283,43","18648,82","59,76","0,05","7516268,71","7516,27"
14/08/2025,05:57:00,"220,91","382,62","90,06","16880,32","0,85","10527,32","19893,96","59,93","0,05","7517112,73","7517,11"
14/08/2025,06:00:00,"223,57","387,23","79,77","15355,08","0,86","9068,98","17833,25","59,88","0,05","7517880,48","7517,88"
14/08/2025,06:03:00,"221,47","383,60","82,23","15264,75","0,84","9933,13","18212,07","59,82","0,05","7518643,72","7518,64"
14/08/2025,06:06:00,"224,37","388,62","95,82","18334,21","0,85","11228,12","21499,16","60,01","0,05","7519560,43","7519,56"
14/08/2025,06:09:00,"223,72","387,49","88,21","16857,42","0,85","10261,29","19734,91","60,10","0,05","7520403,30","7520,40"
14/08/2025,06:12:00,"222,56","385,49","89,98","16873,78","0,84","10784,15","20025,54","60,06","0,05","7521246,99","7521,25"
14/08/2025,06:15:00,"223,08","386,39","80,34","15513,44","0,87","8976,36","17923,22","59,98","0,05","7522022,66","7522,02"
14/08/2025,06:18:00,"221,10","382,96","91,74","17423,86","0,86","10383,99","20283,45","59,92","0,05","7522893,86","7522,89"
14/08/2025,06:21:00,"221,06","382,88","89,83","16482,37","0,83","11074,96","19857,58","60,17","0,05","7523717,98","7523,72"
14/08/2025,06:24:00,"223,87","387,76","83,21","15629,17","0,84","10134,41","18627,32","59,96","0,05","7524499,43","7524,50"
14/08/2025,06:27:00,"221,37","383,42","94,90","18137,51","0,86","10599,26","21007,46","60,00","0,05","7525406,31","7525,41"
14/08/2025,06:30:00,"223,07","386,37","102,36","18754,25","0,82","13023,82","22832,91","60,16","0,05","7526344,02","7526,34"
14/08/2025,06:33:00,"220,97","382,74","92,15","17048,85","0,84","11136,33","20363,72","59,91","0,05","7527196,46","7527,20"
14/08/2025,06:36:00,"221,16","383,07","90,85","16940,56","0,84","10802,64","20091,78","60,12","0,05","7528043,49","7528,04"
14/08/2025,06:39:00,"223,72","387,50","78,95","15403,11","0,87","8642,79","17662,21","59,88","0,05","7528813,65","7528,81"
14/08/2025,06:42:00,"223,20","386,60","90,69","17028,89","0,84","10945,28","20243,08","60,00","0,05","7529665,09","7529,67"
14/08/2025,06:45:00,"220,18","381,36","84,08","15838,50","0,86","9584,89","18512,92","60,09","0,05","7530457,02","7530,46"
14/08/2025,06:48:00,"224,65","389,11","87,36","16339,94","0,83","10870,68","19625,63","59,99","0,05","7531274,01","7531,27"
14/08/2025,06:51:00,"222,64","385,63","84,20","16163,12","0,86","9496,22","18746,32","59,91","0,05","7532082,17","7532,08"
14/08/2025,06:54:00,"224,00","387,98","81,83","15432,32","0,84","9890,49","18329,71","60,08","0,05","7532853,79","7532,85"
14/08/2025,06:57:00,"222,47","385,32","86,88","16824,34","0,87","9513,54","19327,86","60,03","0,05","7533695,00","7533,70"
14/08/2025,07:00:00,"221,25","383,22","96,66","18142,21","0,85","11323,38","21385,95","60,00","0,05","7534602,11","7534,60"
